File.......:  cell3ppocllifsi30wt - NOV,18.2021

System.....:  
Potential..:  0.005V
Current....:  -4.9131nA
Temperature:  -0.7 +-0.1 C
Time.......:  14:17:58 - 14:18:45
Comment....:  
              
              
              
              Main
time.......:  13080 s
Impedance samples

Lines:   45
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+06       4.4320e+01       -6.7738e+02        0.998           0.0
   2      7.5549e+05       6.1513e+01       -8.8761e+02        0.996           1.8
   3      5.7077e+05       6.6069e+01       -1.1637e+03        0.996           2.3
   4      4.3121e+05       1.8217e+02       -1.4830e+03        0.997           3.3
   5      3.2578e+05       2.6067e+02       -1.9210e+03        0.998           4.2
   6      2.4612e+05       3.7373e+02       -2.4807e+03        0.998           4.7
   7      1.8594e+05       5.2657e+02       -3.1942e+03        0.998           5.1
   8      1.4048e+05       7.6319e+02       -4.1138e+03        0.998           5.5
   9      1.0613e+05       1.0837e+03       -5.2642e+03        0.999           6.0
  10      8.0180e+04       1.5572e+03       -6.7317e+03        0.998           6.4
  11      6.0575e+04       2.3231e+03       -8.5196e+03        0.999           7.1
  12      4.5764e+04       3.2908e+03       -1.0740e+04        0.999           7.8
  13      3.4574e+04       4.6570e+03       -1.3436e+04        0.999           8.2
  14      2.6121e+04       6.5963e+03       -1.6608e+04        0.998           8.7
  15      1.9734e+04       9.2705e+03       -2.0267e+04        0.999           9.2
  16      1.4909e+04       1.2857e+04       -2.4310e+04        0.998           9.6
  17      1.1263e+04       1.7562e+04       -2.8545e+04        0.999          10.1
  18      8.5095e+03       2.3414e+04       -3.2730e+04        0.999          10.5
  19      6.4288e+03       3.0419e+04       -3.6533e+04        0.999          11.0
  20      4.8569e+03       3.8349e+04       -3.9616e+04        0.999          11.4
  21      3.6694e+03       4.7090e+04       -4.1759e+04        0.999          11.9
  22      2.7722e+03       5.5950e+04       -4.3106e+04        0.999          12.3
  23      2.0944e+03       6.4987e+04       -4.3464e+04        1.000          13.0
  24      1.5823e+03       7.3471e+04       -4.3484e+04        1.000          13.7
  25      1.1954e+03       8.1534e+04       -4.3252e+04        0.999          14.2
  26      9.0311e+02       8.9228e+04       -4.2943e+04        1.000          14.7
  27      6.8229e+02       9.6582e+04       -4.2802e+04        0.999          15.1
  28      5.1546e+02       1.0373e+05       -4.2961e+04        1.000          15.6
  29      3.8943e+02       1.1083e+05       -4.3385e+04        0.999          16.0
  30      2.9421e+02       1.1790e+05       -4.4338e+04        1.000          16.5
  31      2.2227e+02       1.2515e+05       -4.5650e+04        1.000          17.0
  32      1.6793e+02       1.3261e+05       -4.7518e+04        1.000          17.4
  33      1.2687e+02       1.4043e+05       -4.9884e+04        1.000          17.9
  34      9.5846e+01       1.4869e+05       -5.2702e+04        1.000          18.4
  35      7.2411e+01       1.5760e+05       -5.5964e+04        1.000          19.0
  36      5.4092e+01       1.6777e+05       -6.0344e+04        1.000          20.4
  37      3.9533e+01       1.7895e+05       -6.4743e+04        1.000          22.1
  38      2.8174e+01       1.9265e+05       -7.0434e+04        1.000          23.6
  39      1.9503e+01       2.0885e+05       -7.7045e+04        1.000          25.2
  40      1.3058e+01       2.2819e+05       -8.5092e+04        1.000          27.0
  41      8.4196e+00       2.5179e+05       -9.4841e+04        1.000          29.2
  42      5.2123e+00       2.8070e+05       -1.0705e+05        1.000          31.8
  43      3.0979e+00       3.1672e+05       -1.2212e+05        1.000          35.1
  44      1.7783e+00       3.6133e+05       -1.4015e+05        1.000          40.0
  45      1.0000e+00       4.1488e+05       -1.6076e+05        1.000          44.6

