File.......:  cell3ppoclliftfsi40wt - OCT,26.2021

System.....:  
Potential..:  -0.040V
Current....:  -2.0085nA
Temperature:  -0.7 +-0.1 C
Time.......:  10:31:14 - 10:32:01
Comment....:  
              
              
              
              Main
time.......:  22680 s
Impedance samples

Lines:   45
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+06       1.3688e+01       -9.4209e+02        0.998           0.0
   2      7.5549e+05       4.2360e+01       -1.2442e+03        0.994           1.5
   3      5.7077e+05       2.5756e+01       -1.6552e+03        0.992           2.1
   4      4.3121e+05       2.2133e+02       -2.1346e+03        0.997           3.0
   5      3.2578e+05       4.0437e+02       -2.7560e+03        0.999           4.0
   6      2.4612e+05       6.0927e+02       -3.6074e+03        0.998           4.4
   7      1.8594e+05       9.6933e+02       -4.6207e+03        0.998           4.9
   8      1.4048e+05       1.6146e+03       -5.8967e+03        0.997           5.4
   9      1.0613e+05       2.4619e+03       -7.4242e+03        0.997           5.8
  10      8.0180e+04       3.8632e+03       -9.2229e+03        0.998           6.3
  11      6.0575e+04       5.8756e+03       -1.1030e+04        0.998           7.0
  12      4.5764e+04       8.4400e+03       -1.2693e+04        0.999           7.6
  13      3.4574e+04       1.1628e+04       -1.3963e+04        0.998           8.1
  14      2.6121e+04       1.5121e+04       -1.4581e+04        0.998           8.6
  15      1.9734e+04       1.8596e+04       -1.4465e+04        0.999           9.1
  16      1.4909e+04       2.1754e+04       -1.3852e+04        0.999           9.5
  17      1.1263e+04       2.4422e+04       -1.2966e+04        0.999          10.0
  18      8.5095e+03       2.6580e+04       -1.2035e+04        0.999          10.5
  19      6.4288e+03       2.8353e+04       -1.1291e+04        0.999          10.9
  20      4.8569e+03       2.9948e+04       -1.0851e+04        1.000          11.4
  21      3.6694e+03       3.1283e+04       -1.0683e+04        1.000          11.9
  22      2.7722e+03       3.2628e+04       -1.0890e+04        1.000          12.3
  23      2.0944e+03       3.4017e+04       -1.1415e+04        1.000          12.8
  24      1.5823e+03       3.5513e+04       -1.2267e+04        1.000          13.3
  25      1.1954e+03       3.7139e+04       -1.3484e+04        1.000          13.8
  26      9.0311e+02       3.8989e+04       -1.5024e+04        1.000          14.2
  27      6.8229e+02       4.1080e+04       -1.6957e+04        1.000          14.7
  28      5.1546e+02       4.3481e+04       -1.9309e+04        1.000          15.2
  29      3.8943e+02       4.6301e+04       -2.2084e+04        0.999          15.7
  30      2.9421e+02       4.9523e+04       -2.5381e+04        0.999          16.1
  31      2.2227e+02       5.3338e+04       -2.9154e+04        1.000          16.6
  32      1.6793e+02       5.7677e+04       -3.3618e+04        0.999          17.0
  33      1.2687e+02       6.2683e+04       -3.8736e+04        1.000          17.8
  34      9.5846e+01       6.8513e+04       -4.4697e+04        1.000          18.5
  35      7.2411e+01       7.5178e+04       -5.1400e+04        0.999          19.1
  36      5.4092e+01       8.3445e+04       -5.9110e+04        1.000          20.6
  37      3.9533e+01       9.3135e+04       -6.9533e+04        0.999          22.3
  38      2.8174e+01       1.0589e+05       -8.2522e+04        1.000          23.8
  39      1.9503e+01       1.2205e+05       -9.9305e+04        0.999          25.4
  40      1.3058e+01       1.4325e+05       -1.2168e+05        0.999          27.2
  41      8.4196e+00       1.7154e+05       -1.5274e+05        0.999          29.4
  42      5.2123e+00       2.1036e+05       -1.9690e+05        0.999          32.0
  43      3.0979e+00       2.6483e+05       -2.6138e+05        0.999          35.4
  44      1.7783e+00       3.4303e+05       -3.5584e+05        0.999          40.4
  45      1.0000e+00       4.5450e+05       -4.9248e+05        0.999          44.9

