File.......:  202108160851_c-258_eis_rt - AUG,16.2021

System.....:  
Potential..:  -0.001V
Current....:  -153.53nA
Temperature:  -0.7 +-0.0 C
Time.......:  08:51:31 - 08:52:18
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   45
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+06       9.0763e+01       -1.4717e+01        0.999           0.0
   2      7.5549e+05       9.1849e+01       -1.1626e+01        0.999           1.0
   3      5.7077e+05       9.2311e+01       -9.3216e+00        0.999           1.5
   4      4.3121e+05       9.2661e+01       -7.8026e+00        1.000           2.3
   5      3.2578e+05       9.3008e+01       -6.7417e+00        1.000           3.0
   6      2.4612e+05       9.3333e+01       -6.0988e+00        1.000           3.4
   7      1.8594e+05       9.3702e+01       -5.7872e+00        1.000           3.8
   8      1.4048e+05       9.4081e+01       -5.8448e+00        1.000           4.3
   9      1.0613e+05       9.4518e+01       -6.1721e+00        1.000           4.8
  10      8.0180e+04       9.5004e+01       -6.8561e+00        1.000           5.2
  11      6.0575e+04       9.5580e+01       -7.8466e+00        1.000           5.7
  12      4.5764e+04       9.6285e+01       -9.2270e+00        1.000           6.1
  13      3.4574e+04       9.7133e+01       -1.1029e+01        1.000           6.6
  14      2.6121e+04       9.8199e+01       -1.3301e+01        1.000           7.0
  15      1.9734e+04       9.9528e+01       -1.6207e+01        1.000           7.5
  16      1.4909e+04       1.0118e+02       -1.9771e+01        1.000           7.9
  17      1.1263e+04       1.0322e+02       -2.4221e+01        1.000           8.4
  18      8.5095e+03       1.0577e+02       -2.9663e+01        1.000           8.8
  19      6.4288e+03       1.0888e+02       -3.6366e+01        1.000           9.3
  20      4.8569e+03       1.1276e+02       -4.4470e+01        0.999           9.8
  21      3.6694e+03       1.1761e+02       -5.4195e+01        1.000          10.2
  22      2.7722e+03       1.2342e+02       -6.6257e+01        1.000          10.6
  23      2.0944e+03       1.3055e+02       -8.0942e+01        1.000          11.1
  24      1.5823e+03       1.3934e+02       -9.8874e+01        0.999          11.6
  25      1.1954e+03       1.5006e+02       -1.2085e+02        0.999          12.0
  26      9.0311e+02       1.6342e+02       -1.4763e+02        1.000          12.5
  27      6.8229e+02       1.7997e+02       -1.8033e+02        0.999          12.9
  28      5.1546e+02       2.0067e+02       -2.2010e+02        0.999          13.4
  29      3.8943e+02       2.2709e+02       -2.6829e+02        0.998          13.9
  30      2.9421e+02       2.6012e+02       -3.2628e+02        0.998          14.3
  31      2.2227e+02       3.0235e+02       -3.9541e+02        0.999          14.8
  32      1.6793e+02       3.5526e+02       -4.7749e+02        0.998          15.2
  33      1.2687e+02       4.1798e+02       -5.6923e+02        0.998          15.9
  34      9.5846e+01       5.0043e+02       -6.7997e+02        0.998          16.7
  35      7.2411e+01       6.0264e+02       -8.0646e+02        0.998          17.3
  36      5.4092e+01       7.3158e+02       -9.5637e+02        0.998          18.7
  37      3.9533e+01       9.0480e+02       -1.1383e+03        0.997          20.5
  38      2.8174e+01       1.1356e+03       -1.3595e+03        0.997          21.9
  39      1.9503e+01       1.4438e+03       -1.6254e+03        0.997          23.5
  40      1.3058e+01       1.8553e+03       -1.9454e+03        0.997          25.5
  41      8.4196e+00       2.4046e+03       -2.3297e+03        0.996          27.6
  42      5.2123e+00       3.1331e+03       -2.7917e+03        0.996          30.2
  43      3.0979e+00       4.0756e+03       -3.3430e+03        0.996          33.6
  44      1.7783e+00       5.2836e+03       -4.0114e+03        0.996          40.4
  45      1.0000e+00       6.7514e+03       -4.8178e+03        0.995          45.0

