File.......:  202108170855_c-265_eis_rt - AUG,17.2021

System.....:  
Potential..:  -0.006V
Current....:  -244.43pA
Temperature:  -0.6 +-0.2 C
Time.......:  08:55:13 - 08:56:01
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   45
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+06       4.3120e+00       -5.7725e+02        0.997           0.0
   2      7.5549e+05       1.2791e+01       -7.6200e+02        0.997           1.8
   3      5.7077e+05      -8.1853e+00       -1.0307e+03        0.994           2.3
   4      4.3121e+05       4.6985e+01       -1.3181e+03        0.996           3.3
   5      3.2578e+05       6.6244e+01       -1.7309e+03        0.998           4.2
   6      2.4612e+05       9.1032e+01       -2.2739e+03        0.998           4.6
   7      1.8594e+05       1.1813e+02       -2.9848e+03        0.998           5.0
   8      1.4048e+05       1.6942e+02       -3.9175e+03        0.998           5.5
   9      1.0613e+05       2.0450e+02       -5.1487e+03        0.998           5.9
  10      8.0180e+04       2.6942e+02       -6.7746e+03        0.998           6.3
  11      6.0575e+04       4.4095e+02       -8.8970e+03        0.998           7.0
  12      4.5764e+04       5.3889e+02       -1.1692e+04        0.998           7.6
  13      3.4574e+04       6.6297e+02       -1.5380e+04        0.998           8.1
  14      2.6121e+04       8.2944e+02       -2.0218e+04        0.998           8.5
  15      1.9734e+04       1.0504e+03       -2.6606e+04        0.997           8.9
  16      1.4909e+04       1.3454e+03       -3.5005e+04        0.999           9.4
  17      1.1263e+04       1.7277e+03       -4.6104e+04        0.999           9.8
  18      8.5095e+03       2.2596e+03       -6.0698e+04        0.998          10.3
  19      6.4288e+03       4.0561e+03       -8.0065e+04        1.000          10.9
  20      4.8569e+03       5.1611e+03       -1.0534e+05        0.997          11.6
  21      3.6694e+03       6.8407e+03       -1.3866e+05        0.998          12.0
  22      2.7722e+03       9.1641e+03       -1.8238e+05        0.998          12.5
  23      2.0944e+03       1.2762e+04       -2.4005e+05        0.999          12.9
  24      1.5823e+03       1.8250e+04       -3.1585e+05        0.998          13.4
  25      1.1954e+03       2.6546e+04       -4.1540e+05        0.997          13.8
  26      9.0311e+02       3.9665e+04       -5.4588e+05        0.998          14.2
  27      6.8229e+02       6.0683e+04       -7.1667e+05        0.999          14.7
  28      5.1546e+02       1.0882e+05       -9.3969e+05        0.999          15.4
  29      3.8943e+02       1.6344e+05       -1.2286e+06        0.997          16.0
  30      2.9421e+02       2.4917e+05       -1.6011e+06        0.998          16.5
  31      2.2227e+02       3.9505e+05       -2.0786e+06        0.999          16.9
  32      1.6793e+02       6.1584e+05       -2.6794e+06        0.999          17.3
  33      1.2687e+02       9.6635e+05       -3.4219e+06        0.998          17.8
  34      9.5846e+01       1.5633e+06       -4.3162e+06        0.997          18.4
  35      7.2411e+01       2.3406e+06       -5.2075e+06        0.997          18.9
  36      5.4092e+01       4.1011e+06       -6.4596e+06        0.997          20.4
  37      3.9533e+01       5.2229e+06       -7.3448e+06        0.997          22.2
  38      2.8174e+01       7.5993e+06       -7.5400e+06        0.988          24.0
  39      1.9503e+01       1.0138e+07       -7.6813e+06        0.993          26.1
  40      1.3058e+01       1.2504e+07       -6.8288e+06        0.994          27.9
  41      8.4196e+00       1.4489e+07       -5.7015e+06        0.990          30.1
  42      5.2123e+00       1.5937e+07       -4.4959e+06        0.997          32.7
  43      3.0979e+00       1.6956e+07       -3.4855e+06        0.998          36.0
  44      1.7783e+00       1.7731e+07       -2.7842e+06        0.998          40.9
  45      1.0000e+00       1.8354e+07       -2.4006e+06        0.999          45.5

