File.......:  cell4ppobqliftfsi40wt - NOV,03.2021

System.....:  
Potential..:  0.047V
Current....:  -5.8897nA
Temperature:  -0.7 +-0.1 C
Time.......:  15:54:27 - 15:55:15
Comment....:  
              
              
              
              Main
time.......:  22680 s
Impedance samples

Lines:   45
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+06       2.7830e+02       -8.1161e+02        0.998           0.0
   2      7.5549e+05       4.3729e+02       -1.0014e+03        0.997           1.3
   3      5.7077e+05       6.3152e+02       -1.1847e+03        0.997           1.8
   4      4.3121e+05       9.4620e+02       -1.3036e+03        0.999           2.8
   5      3.2578e+05       1.2768e+03       -1.3939e+03        0.998           3.7
   6      2.4612e+05       1.6471e+03       -1.4077e+03        0.999           4.2
   7      1.8594e+05       1.9802e+03       -1.3608e+03        0.999           4.6
   8      1.4048e+05       2.2855e+03       -1.2433e+03        0.999           5.1
   9      1.0613e+05       2.5310e+03       -1.1033e+03        0.999           5.6
  10      8.0180e+04       2.7254e+03       -9.5565e+02        0.999           6.0
  11      6.0575e+04       2.8577e+03       -8.2321e+02        1.000           6.5
  12      4.5764e+04       2.9622e+03       -7.1148e+02        1.000           6.9
  13      3.4574e+04       3.0412e+03       -6.3091e+02        1.000           7.4
  14      2.6121e+04       3.1035e+03       -5.7269e+02        1.000           7.9
  15      1.9734e+04       3.1622e+03       -5.3997e+02        1.000           8.3
  16      1.4909e+04       3.2163e+03       -5.3207e+02        1.000           8.8
  17      1.1263e+04       3.2757e+03       -5.4427e+02        1.000           9.2
  18      8.5095e+03       3.3372e+03       -5.7628e+02        1.000           9.7
  19      6.4288e+03       3.4069e+03       -6.2827e+02        1.000          10.2
  20      4.8569e+03       3.4849e+03       -6.9746e+02        1.000          10.7
  21      3.6694e+03       3.5751e+03       -7.8354e+02        1.000          11.1
  22      2.7722e+03       3.6747e+03       -8.9663e+02        1.000          11.6
  23      2.0944e+03       3.7882e+03       -1.0346e+03        1.000          12.1
  24      1.5823e+03       3.9188e+03       -1.2025e+03        1.000          12.6
  25      1.1954e+03       4.0656e+03       -1.4096e+03        1.000          13.0
  26      9.0311e+02       4.2363e+03       -1.6600e+03        1.000          13.5
  27      6.8229e+02       4.4323e+03       -1.9668e+03        1.000          14.0
  28      5.1546e+02       4.6591e+03       -2.3419e+03        1.000          14.4
  29      3.8943e+02       4.9250e+03       -2.7991e+03        0.999          14.9
  30      2.9421e+02       5.2320e+03       -3.3639e+03        0.999          15.4
  31      2.2227e+02       5.5904e+03       -4.0524e+03        0.999          16.1
  32      1.6793e+02       6.0172e+03       -4.9108e+03        0.999          16.8
  33      1.2687e+02       6.5292e+03       -5.9720e+03        0.999          17.3
  34      9.5846e+01       7.1509e+03       -7.2828e+03        0.999          17.8
  35      7.2411e+01       7.9103e+03       -8.9046e+03        0.999          18.4
  36      5.4092e+01       8.8728e+03       -1.1006e+04        0.999          19.8
  37      3.9533e+01       1.0204e+04       -1.3810e+04        0.999          21.6
  38      2.8174e+01       1.2077e+04       -1.7658e+04        0.999          23.0
  39      1.9503e+01       1.4828e+04       -2.2999e+04        0.999          24.6
  40      1.3058e+01       1.8946e+04       -3.0543e+04        0.999          26.5
  41      8.4196e+00       2.5308e+04       -4.1302e+04        0.999          28.7
  42      5.2123e+00       3.5238e+04       -5.6794e+04        0.999          31.4
  43      3.0979e+00       5.0652e+04       -7.9160e+04        0.999          35.5
  44      1.7783e+00       7.4429e+04       -1.1138e+05        0.999          41.2
  45      1.0000e+00       1.0947e+05       -1.5675e+05        0.999          45.9

