File.......:  cell3ppochloranilliftfsi - SEP,01.2021

System.....:  
Potential..:  0.001V
Current....:  -44.565nA
Temperature:  -0.7 +-0.0 C
Time.......:  16:20:31 - 16:21:18
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   45
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+06       9.1073e+01       -1.8227e+01        0.999           0.0
   2      7.5549e+05       9.3064e+01       -1.8193e+01        0.999           1.0
   3      5.7077e+05       9.4963e+01       -1.8568e+01        0.999           1.5
   4      4.3121e+05       9.7229e+01       -1.9541e+01        1.000           2.3
   5      3.2578e+05       9.9785e+01       -2.1114e+01        1.000           3.0
   6      2.4612e+05       1.0270e+02       -2.3156e+01        1.000           3.4
   7      1.8594e+05       1.0604e+02       -2.5692e+01        1.000           3.8
   8      1.4048e+05       1.0985e+02       -2.8768e+01        1.000           4.3
   9      1.0613e+05       1.1422e+02       -3.2361e+01        1.000           4.8
  10      8.0180e+04       1.1918e+02       -3.6574e+01        1.000           5.2
  11      6.0575e+04       1.2469e+02       -4.1390e+01        1.000           5.7
  12      4.5764e+04       1.3098e+02       -4.6946e+01        1.000           6.1
  13      3.4574e+04       1.3802e+02       -5.3338e+01        1.000           6.6
  14      2.6121e+04       1.4590e+02       -6.0578e+01        1.000           7.0
  15      1.9734e+04       1.5461e+02       -6.9053e+01        1.000           7.5
  16      1.4909e+04       1.6413e+02       -7.9008e+01        1.000           7.9
  17      1.1263e+04       1.7463e+02       -9.0913e+01        0.999           8.4
  18      8.5095e+03       1.8606e+02       -1.0523e+02        1.000           8.8
  19      6.4288e+03       1.9857e+02       -1.2289e+02        0.999           9.3
  20      4.8569e+03       2.1247e+02       -1.4455e+02        0.999           9.8
  21      3.6694e+03       2.2835e+02       -1.7120e+02        1.000          10.2
  22      2.7722e+03       2.4599e+02       -2.0487e+02        0.999          10.6
  23      2.0944e+03       2.6633e+02       -2.4694e+02        0.999          11.1
  24      1.5823e+03       2.9009e+02       -2.9966e+02        1.000          11.6
  25      1.1954e+03       3.1772e+02       -3.6598e+02        0.999          12.0
  26      9.0311e+02       3.5093e+02       -4.4916e+02        0.999          12.5
  27      6.8229e+02       3.9086e+02       -5.5399e+02        1.000          12.9
  28      5.1546e+02       4.3616e+02       -6.8065e+02        0.999          13.7
  29      3.8943e+02       4.9751e+02       -8.4506e+02        0.999          14.4
  30      2.9421e+02       5.7452e+02       -1.0511e+03        0.999          14.9
  31      2.2227e+02       6.7470e+02       -1.3080e+03        0.999          15.3
  32      1.6793e+02       8.0314e+02       -1.6274e+03        0.998          15.9
  33      1.2687e+02       9.7106e+02       -2.0215e+03        0.998          16.4
  34      9.5846e+01       1.1909e+03       -2.5046e+03        0.998          16.9
  35      7.2411e+01       1.4782e+03       -3.0904e+03        0.998          17.6
  36      5.4092e+01       1.8570e+03       -3.8238e+03        0.998          19.1
  37      3.9533e+01       2.3974e+03       -4.7802e+03        0.998          20.8
  38      2.8174e+01       3.1594e+03       -6.0323e+03        0.998          22.7
  39      1.9503e+01       4.2619e+03       -7.7040e+03        0.998          24.8
  40      1.3058e+01       5.8777e+03       -9.9593e+03        0.998          26.6
  41      8.4196e+00       8.3004e+03       -1.3022e+04        0.999          28.9
  42      5.2123e+00       1.1981e+04       -1.7169e+04        0.999          31.6
  43      3.0979e+00       1.7547e+04       -2.2625e+04        0.999          35.0
  44      1.7783e+00       2.5759e+04       -2.9569e+04        0.999          40.0
  45      1.0000e+00       3.7014e+04       -3.7804e+04        0.998          44.6

