File.......:  202107300853_c-221_eis_rt - JUL,30.2021

System.....:  
Potential..:  -0.019V
Current....:  -142.13pA
Temperature:  -0.6 +-0.2 C
Time.......:  08:53:39 - 08:54:27
Comment....:  
              
              
              
              Main
time.......:  9480.1 s
Impedance samples

Lines:   45
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+06      -1.7131e+01       -7.7600e+02        0.994           0.0
   2      7.5549e+05       5.3314e+00       -1.0335e+03        0.993           1.8
   3      5.7077e+05      -5.4609e+01       -1.3778e+03        0.994           2.3
   4      4.3121e+05       6.3293e+01       -1.7870e+03        0.997           3.3
   5      3.2578e+05       9.6178e+01       -2.3298e+03        0.997           4.2
   6      2.4612e+05       1.3435e+02       -3.0805e+03        0.999           4.7
   7      1.8594e+05       1.9476e+02       -4.0428e+03        0.996           5.1
   8      1.4048e+05       2.3346e+02       -5.2864e+03        0.998           5.5
   9      1.0613e+05       3.3421e+02       -6.9053e+03        0.999           6.0
  10      8.0180e+04       4.3202e+02       -9.1131e+03        0.997           6.4
  11      6.0575e+04       7.2490e+02       -1.1984e+04        0.999           7.1
  12      4.5764e+04       9.3030e+02       -1.5661e+04        0.998           7.8
  13      3.4574e+04       1.1931e+03       -2.0613e+04        0.998           8.2
  14      2.6121e+04       1.6006e+03       -2.7016e+04        0.999           8.7
  15      1.9734e+04       2.1538e+03       -3.5475e+04        0.999           9.2
  16      1.4909e+04       3.0599e+03       -4.6448e+04        0.999           9.6
  17      1.1263e+04       4.0556e+03       -6.1015e+04        0.999          10.1
  18      8.5095e+03       5.6433e+03       -8.0089e+04        1.000          10.5
  19      6.4288e+03       9.5300e+03       -1.0523e+05        0.999          11.2
  20      4.8569e+03       1.3575e+04       -1.3782e+05        0.999          11.9
  21      3.6694e+03       1.9699e+04       -1.8052e+05        0.997          12.4
  22      2.7722e+03       2.9299e+04       -2.3592e+05        0.999          12.8
  23      2.0944e+03       4.4495e+04       -3.0805e+05        0.997          13.3
  24      1.5823e+03       6.9334e+04       -4.0081e+05        0.998          13.7
  25      1.1954e+03       1.0861e+05       -5.1872e+05        0.997          14.2
  26      9.0311e+02       1.7241e+05       -6.6646e+05        0.999          14.7
  27      6.8229e+02       2.9005e+05       -8.4143e+05        0.998          15.3
  28      5.1546e+02       4.4114e+05       -1.0415e+06        0.998          16.0
  29      3.8943e+02       6.6813e+05       -1.2566e+06        0.998          16.5
  30      2.9421e+02       9.6571e+05       -1.4445e+06        0.998          17.0
  31      2.2227e+02       1.3928e+06       -1.5721e+06        0.992          17.4
  32      1.6793e+02       1.7799e+06       -1.6389e+06        0.996          17.9
  33      1.2687e+02       2.1964e+06       -1.5957e+06        0.998          18.3
  34      9.5846e+01       2.6739e+06       -1.4453e+06        0.993          18.9
  35      7.2411e+01       2.9157e+06       -1.2437e+06        0.998          19.4
  36      5.4092e+01       2.5978e+06       -1.3305e+06        0.997          20.8
  37      3.9533e+01       3.3517e+06       -7.9942e+05        0.997          22.6
  38      2.8174e+01       3.4249e+06       -7.4522e+05        0.971          24.0
  39      1.9503e+01       3.5039e+06       -5.7199e+05        0.984          25.6
  40      1.3058e+01       3.5390e+06       -4.7640e+05        0.994          27.5
  41      8.4196e+00       3.6400e+06       -3.8330e+05        0.986          29.6
  42      5.2123e+00       3.6958e+06       -3.6351e+05        0.997          32.2
  43      3.0979e+00       3.7831e+06       -3.7136e+05        1.000          35.6
  44      1.7783e+00       3.8767e+06       -4.1133e+05        1.000          40.5
  45      1.0000e+00       3.9929e+06       -4.9516e+05        0.999          45.0

