X	Real	Imaginary
170.07918608415778	-0.00633439452652	-0.00593083296246
169.61012676351655	-0.00099053242552	-0.0077612564992
169.14106744287531	-0.00226689971585	-0.00985286589135
168.67200812223405	-0.00559292999394	-0.00896713188576
168.20294880159281	-0.00432720025226	-0.00620276917715
167.73388948095158	-0.00028265244619	-0.00823935617574
167.26483016031034	-0.0019674950996	-0.00517304835385
166.7957708396691	-0.00480019290253	-0.00614004060421
166.32671151902784	-0.00096025892354	-0.00690921946897
165.8576521983866	-0.00624544532174	-0.00604712461363
165.38859287774537	-0.0019860292248	-0.0065947049516
164.91953355710413	-0.0024635566582	-0.00744420960295
164.4504742364629	-0.00091718053093	-0.00589013784961
163.98141491582163	-0.0000006575273	-0.00592345308964
163.5123555951804	-0.00288105954299	-0.00786600810374
163.04329627453916	-0.00661658628908	-0.00603860948533
162.57423695389792	-0.00510040813691	-0.00955816915536
162.10517763325669	-0.00415633545845	-0.00300726076949
161.63611831261545	-0.00074783166484	-0.00841963144903
161.16705899197419	-0.00309111223121	-0.00371620980225
160.69799967133295	-0.00508778059262	-0.00450816993471
160.22894035069172	0.00012018053047	-0.00433114499893
159.75988103005048	-0.00377600322707	-0.00285077450904
159.29082170940924	-0.00052802098728	-0.00792352032332
158.82176238876798	-0.00411676761186	-0.00946323457424
158.35270306812674	-0.00195651541654	-0.00464183654957
157.88364374748551	-0.00220375447994	-0.00549569494967
157.41458442684427	-0.00402619434115	-0.0043012827367
156.94552510620304	-0.00411652287903	-0.0058767699682
156.47646578556177	-0.00457698624377	-0.00497124669604
156.00740646492054	-0.00348710659481	-0.00709716499549
155.5383471442793	-0.00230724510084	-0.00657981775497
155.06928782363806	0.00242476878914	-0.00228345242168
154.60022850299683	-0.00167894451071	-0.00369134739734
154.13116918235556	-0.00267306318019	-0.0061628252419
153.66210986171433	-0.00187446349602	-0.00657793096176
153.19305054107309	-0.00291477455454	-0.00780079247029
152.72399122043186	-0.00534435114664	-0.00249058465452
152.25493189979062	-0.00215725990632	-0.00747138847441
151.78587257914938	-0.00295139614074	-0.00512837466722
151.31681325850812	0.00168865880429	-0.0055632683538
150.84775393786688	-0.00573613861401	-0.0038520701421
150.37869461722565	-0.00230891104976	-0.00623515025361
149.90963529658441	-0.00432697080377	-0.00675599283078
149.44057597594315	-0.00078080344155	-0.00698121757163
148.97151665530191	-0.00322747160419	-0.00774192661927
148.50245733466068	-0.00179034940982	-0.005686718736
148.03339801401944	-0.00345740058953	-0.00604575508866
147.5643386933782	-0.00771022653336	-0.00585816463038
147.09527937273697	-0.00286030729828	-0.00428274507938
146.6262200520957	-0.00389050972801	-0.00314122738066
146.15716073145447	-0.00150022848575	-0.00508552138102
145.68810141081323	-0.00486039228339	-0.00666798174356
145.219042090172	-0.00369435326262	-0.00297201738941
144.74998276953076	-0.00603086926163	-0.00851120719338
144.2809234488895	-0.00147609530074	-0.00345919749843
143.81186412824826	-0.00221222728384	-0.00335639451646
143.34280480760702	-0.00354393258741	-0.00419216447684
142.87374548696579	-0.00550567540743	-0.00584467484439
142.40468616632455	-0.00187518227005	0.00023127717583
141.93562684568332	-0.00293861485298	-0.00461075995533
141.46656752504205	-0.0047130663941	-0.00254082095618
140.99750820440082	-0.000015809026	-0.00339515934351
140.52844888375958	-0.00310285365052	-0.00359570316974
140.05938956311834	-0.0015163677669	-0.00446121681282
139.59033024247708	-0.0024386061347	-0.00286644729721
139.12127092183584	-0.00074066514085	-0.00760917104676
138.65221160119461	-0.00323484810974	-0.00707381681606
138.18315228055337	-0.00243070379429	-0.00653174990292
137.71409295991214	-0.00392150595561	-0.00200346979807
137.2450336392709	0.00084830544096	-0.00393029896248
136.77597431862966	-0.0047523208725	-0.00440667043118
136.3069149979884	-0.00408857613363	-0.00828966894317
135.83785567734716	-0.00703465537286	-0.00268403359344
135.36879635670593	0.00024743513496	-0.00526449509866
134.89973703606466	-0.00396438587488	-0.00600956394213
134.43067771542343	-0.00427666296915	-0.00448686540788
133.96161839478219	-0.00514636191629	0.00011476004179
133.49255907414096	-0.00175638921049	-0.00649775220981
133.02349975349972	-0.00324813033809	-0.00238662632
132.55444043285848	-0.00297911963998	-0.00624610174572
132.08538111221722	-0.00133571788684	-0.00346830451689
131.61632179157598	-0.00046959936666	-0.00706306468271
131.14726247093475	-0.00308357319433	-0.00119967971607
130.67820315029351	-0.00618541295676	-0.00795840972859
130.20914382965228	-0.00436658092993	-0.00689155315076
129.74008450901101	-0.00467557990894	-0.00310854152604
129.27102518836978	-0.00545618549128	-0.00753809083707
128.80196586772854	-0.00052027045995	-0.00121053391725
