x,y
13.67,27807.5
13.68,26784.7
13.69,26680.7
13.7,27478.1
13.71,27287.4
13.72,26992.7
13.73,27356.8
13.74,27755.5
13.75,27807.5
13.76,27686.2
13.77,27408.8
13.78,27356.8
13.79,27894.2
13.8,27010.1
13.81,27530.2
13.82,26299.3
13.83,26542
13.84,27010.1
13.85,27044.7
13.86,27720.9
13.87,28449
13.88,28050.2
13.89,28067.6
13.9,26594
13.91,26663.3
13.92,25397.8
13.93,27720.9
13.94,26732.7
13.95,26125.9
13.96,26611.3
13.97,26819.4
13.98,27252.8
13.99,26594
14,28414.3
14.01,28414.3
14.02,27824.9
14.03,29471.8
14.04,27911.6
14.05,27582.2
14.06,26386
14.07,27530.2
14.08,26958.1
14.09,27287.4
14.1,27859.5
14.11,26698
14.12,27738.2
14.13,27096.7
14.14,27200.8
14.15,27096.7
14.16,27582.2
14.17,28622.3
14.18,26472.6
14.19,27946.2
14.2,27512.8
14.21,27651.5
14.22,27166.1
14.23,26663.3
14.24,27842.2
14.25,27166.1
14.26,27426.1
14.27,26767.4
14.28,27183.4
14.29,28015.6
14.3,27928.9
14.31,27582.2
14.32,27512.8
14.33,25883.2
14.34,25709.8
14.35,27252.8
14.36,26802
14.37,27062.1
14.38,28188.9
14.39,28032.9
14.4,28917.1
14.41,28830.4
14.42,27096.7
14.43,26594
14.44,28258.3
14.45,26802
14.46,28778.4
14.47,27842.2
14.48,27824.9
14.49,27703.5
14.5,27928.9
14.51,27582.2
14.52,27131.4
14.53,27911.6
14.54,28050.2
14.55,27148.8
14.56,27928.9
14.57,28119.6
14.58,27911.6
14.59,27807.5
14.6,27235.4
14.61,28084.9
14.62,28414.3
14.63,27634.2
14.64,27911.6
14.65,27616.8
14.66,26472.6
14.67,26732.7
14.68,26403.3
14.69,26888.7
14.7,27443.5
14.71,27478.1
14.72,27582.2
14.73,25831.2
14.74,28050.2
14.75,28310.3
14.76,26542
14.77,26784.7
14.78,26646
14.79,27166.1
14.8,27478.1
14.81,27322.1
14.82,26646
14.83,27218.1
14.84,27738.2
14.85,27547.5
14.86,26611.3
14.87,27044.7
14.88,28414.3
14.89,27079.4
14.9,25449.8
14.91,27634.2
14.92,28414.3
14.93,27876.9
14.94,28102.3
14.95,28327.6
14.96,26923.4
14.97,27599.5
14.98,27686.2
14.99,26524.6
15,27114.1
15.01,27322.1
15.02,27703.5
15.03,27634.2
15.04,29714.5
15.05,28136.9
15.06,27634.2
15.07,26888.7
15.08,27131.4
15.09,26611.3
15.1,26628.7
15.11,27790.2
15.12,26750
15.13,27547.5
15.14,27166.1
15.15,26923.4
15.16,28067.6
15.17,27270.1
15.18,27218.1
15.19,27062.1
15.2,27911.6
15.21,28518.3
15.22,28501
15.23,27564.8
15.24,27720.9
15.25,27946.2
15.26,27408.8
15.27,28050.2
15.28,27062.1
15.29,26628.7
15.3,26455.3
15.31,25865.9
15.32,27686.2
15.33,27530.2
15.34,27114.1
15.35,26108.6
15.36,26958.1
15.37,27443.5
15.38,27218.1
15.39,26663.3
15.4,27859.5
15.41,28449
15.42,27790.2
15.43,27183.4
15.44,27252.8
15.45,27044.7
15.46,26628.7
15.47,27703.5
15.48,26854
15.49,26680.7
15.5,26750
15.51,27304.8
15.52,27391.5
15.53,26524.6
15.54,27824.9
15.55,28032.9
15.56,27200.8
15.57,26923.4
15.58,26940.7
15.59,27356.8
15.6,26992.7
15.61,27426.1
15.62,26628.7
15.63,27894.2
15.64,26992.7
15.65,27599.5
15.66,26958.1
15.67,27304.8
15.68,26854
15.69,26333.9
15.7,27703.5
15.71,26316.6
15.72,28067.6
15.73,27044.7
15.74,25969.9
15.75,26021.9
15.76,26559.3
15.77,27200.8
15.78,26871.4
15.79,26732.7
15.8,27426.1
15.81,26438
15.82,27200.8
15.83,26490
15.84,27651.5
15.85,26784.7
15.86,25796.5
15.87,27634.2
15.88,27599.5
15.89,26819.4
15.9,27200.8
15.91,26819.4
15.92,26680.7
15.93,25900.5
15.94,25952.5
15.95,26680.7
15.96,27634.2
15.97,25727.2
15.98,25727.2
15.99,27131.4
16,27322.1
16.01,27911.6
16.02,26732.7
16.03,27998.2
16.04,26490
16.05,25796.5
16.06,26490
16.07,27114.1
16.08,27304.8
16.09,26576.7
16.1,25848.5
16.11,25900.5
16.12,27530.2
16.13,26975.4
16.14,26646
16.15,26455.3
16.16,26906
16.17,27218.1
16.18,26229.9
16.19,26836.7
16.2,25605.8
16.21,26368.6
16.22,26767.4
16.23,26680.7
16.24,28119.6
16.25,26073.9
16.26,26819.4
16.27,26247.3
16.28,26212.6
16.29,26784.7
16.3,26698
16.31,26784.7
16.32,27044.7
16.33,26143.2
16.34,26576.7
16.35,27322.1
16.36,26663.3
16.37,26229.9
16.38,27166.1
16.39,25952.5
16.4,25068.4
16.41,27131.4
16.42,25484.5
16.43,26871.4
16.44,26299.3
16.45,26923.4
16.46,26490
16.47,26542
16.48,26212.6
16.49,26403.3
16.5,25345.8
16.51,26039.2
16.52,26039.2
16.53,26403.3
16.54,26490
16.55,26923.4
16.56,26542
16.57,26975.4
16.58,26472.6
16.59,27668.8
16.6,26524.6
16.61,24704.3
16.62,26836.7
16.63,26160.6
16.64,26455.3
16.65,25848.5
16.66,26160.6
16.67,27842.2
16.68,27010.1
16.69,26576.7
16.7,27096.7
16.71,27010.1
16.72,26264.6
16.73,25883.2
16.74,27148.8
16.75,25865.9
16.76,25883.2
16.77,26438
16.78,27270.1
16.79,25900.5
16.8,27530.2
16.81,26646
16.82,26836.7
16.83,27148.8
16.84,27114.1
16.85,27096.7
16.86,27304.8
16.87,26576.7
16.88,26715.3
16.89,27183.4
16.9,27027.4
16.91,27634.2
16.92,27616.8
16.93,27512.8
16.94,26940.7
16.95,28466.3
16.96,28761
16.97,27478.1
16.98,28466.3
16.99,29194.4
17,28951.7
17.01,29211.8
17.02,29818.6
17.03,29523.8
17.04,30009.3
17.05,30321.3
17.06,32748.4
17.07,31084.1
17.08,31968.3
17.09,33320.5
17.1,33164.5
17.11,32488.4
17.12,33805.9
17.13,34586.1
17.14,34326
17.15,33892.6
17.16,33528.5
17.17,35522.2
17.18,34516.7
17.19,35418.2
17.2,34932.8
17.21,32644.4
17.22,33147.1
17.23,33164.5
17.24,32280.3
17.25,32731.1
17.26,31136.1
17.27,30286.6
17.28,30373.3
17.29,29783.9
17.3,29731.9
17.31,30529.3
17.32,29610.5
17.33,28050.2
17.34,26802
17.35,26888.7
17.36,27686.2
17.37,26646
17.38,26229.9
17.39,27339.5
17.4,26056.6
17.41,26524.6
17.42,25727.2
17.43,25675.2
17.44,26333.9
17.45,25172.4
17.46,25813.9
17.47,25588.5
17.48,26750
17.49,26125.9
17.5,26229.9
17.51,24496.3
17.52,25068.4
17.53,25397.8
17.54,25675.2
17.55,25761.8
17.56,26091.2
17.57,25467.1
17.58,26490
17.59,25397.8
17.6,26195.3
17.61,25779.2
17.62,24166.9
17.63,25051.1
17.64,24583
17.65,25207.1
17.66,24513.6
17.67,24166.9
17.68,24947
17.69,24583
17.7,24548.3
17.71,25467.1
17.72,25952.5
17.73,25276.4
17.74,24479
17.75,25207.1
17.76,25259.1
17.77,25432.5
17.78,25727.2
17.79,25744.5
17.8,26229.9
17.81,24097.6
17.82,23716.2
17.83,25449.8
17.84,24669.7
17.85,24877.7
17.86,25675.2
17.87,24444.3
17.88,25033.7
17.89,24739
17.9,24635
17.91,24704.3
17.92,24374.9
17.93,25779.2
17.94,24496.3
17.95,23594.8
17.96,24340.3
17.97,25917.9
17.98,26021.9
17.99,25501.8
18,25120.4
18.01,24288.3
18.02,24236.2
18.03,27114.1
18.04,24721.7
18.05,24756.3
18.06,24617.6
18.07,25432.5
18.08,25969.9
18.09,25969.9
18.1,25623.2
18.11,25571.1
18.12,26507.3
18.13,25536.5
18.14,25865.9
18.15,26229.9
18.16,27339.5
18.17,27616.8
18.18,28570.3
18.19,26316.6
18.2,26507.3
18.21,27980.9
18.22,27842.2
18.23,28761
18.24,28327.6
18.25,28917.1
18.26,28639.7
18.27,29489.2
18.28,29402.5
18.29,29367.8
18.3,29073.1
18.31,29749.2
18.32,28865.1
18.33,29627.9
18.34,29073.1
18.35,28917.1
18.36,28605
18.37,28449
18.38,29142.4
18.39,28050.2
18.4,27478.1
18.41,26767.4
18.42,28206.3
18.43,26767.4
18.44,26229.9
18.45,26316.6
18.46,26472.6
18.47,26594
18.48,25519.1
18.49,26125.9
18.5,25813.9
18.51,25501.8
18.52,26594
18.53,24184.2
18.54,24409.6
18.55,24513.6
18.56,24808.3
18.57,24496.3
18.58,24097.6
18.59,24444.3
18.6,24999
18.61,25432.5
18.62,23854.8
18.63,23352.1
18.64,24461.6
18.65,26108.6
18.66,25016.4
18.67,24028.2
18.68,24843
18.69,23872.2
18.7,23664.1
18.71,25415.1
18.72,25016.4
18.73,23594.8
18.74,24669.7
18.75,24704.3
18.76,24531
18.77,25397.8
18.78,25501.8
18.79,24652.3
18.8,26732.7
18.81,26333.9
18.82,26628.7
18.83,26611.3
18.84,26143.2
18.85,27148.8
18.86,26628.7
18.87,27044.7
18.88,28171.6
18.89,28865.1
18.9,27772.9
18.91,29107.8
18.92,31309.5
18.93,28691.7
18.94,29645.2
18.95,31188.1
18.96,32089.6
18.97,31777.6
18.98,33753.9
18.99,34031.3
19,34794.1
19.01,34048.6
19.02,36389
19.03,37776
19.04,36909.1
19.05,39093.5
19.06,40220.4
19.07,40428.4
19.08,39995
19.09,41711.3
19.1,42352.8
19.11,41468.6
19.12,42162.1
19.13,43254.2
19.14,42647.5
19.15,41902
19.16,39526.9
19.17,40549.8
19.18,39578.9
19.19,36787.8
19.2,36770.4
19.21,36181
19.22,34031.3
19.23,33892.6
19.24,33129.8
19.25,30824.1
19.26,30841.4
19.27,29281.1
19.28,28709
19.29,29090.4
19.3,28518.3
19.31,27772.9
19.32,26715.3
19.33,26646
19.34,27079.4
19.35,26975.4
19.36,25987.2
19.37,25449.8
19.38,26611.3
19.39,25987.2
19.4,26715.3
19.41,26333.9
19.42,25709.8
19.43,27374.1
19.44,25553.8
19.45,26316.6
19.46,25935.2
19.47,26559.3
19.48,26542
19.49,27166.1
19.5,25952.5
19.51,26455.3
19.52,26004.6
19.53,26819.4
19.54,25605.8
19.55,24895
19.56,25796.5
19.57,25657.8
19.58,24253.6
19.59,25363.1
19.6,25675.2
19.61,24513.6
19.62,24149.6
19.63,25536.5
19.64,24773.7
19.65,23057.4
19.66,24635
19.67,23768.2
19.68,24444.3
19.69,24166.9
19.7,24808.3
19.71,23872.2
19.72,24218.9
19.73,23681.5
19.74,23386.8
19.75,23282.7
19.76,24132.2
19.77,23230.7
19.78,23092
19.79,24721.7
19.8,24062.9
19.81,23837.5
19.82,23733.5
19.83,24028.2
19.84,24080.2
19.85,24548.3
19.86,24392.3
19.87,24877.7
19.88,23040
19.89,23941.5
19.9,22780
19.91,22467.9
19.92,23074.7
19.93,24062.9
19.94,23733.5
19.95,23421.4
19.96,23941.5
19.97,23733.5
19.98,23178.7
19.99,22970.7
20,23334.8
20.01,23698.8
20.02,23716.2
20.03,23282.7
20.04,22745.3
20.05,24479
20.06,24132.2
20.07,22762.7
20.08,21514.4
20.09,23334.8
20.1,23404.1
20.11,23421.4
20.12,23508.1
20.13,23161.4
20.14,21999.9
20.15,22780
20.16,22554.6
20.17,22970.7
20.18,23733.5
20.19,22589.3
20.2,22884
20.21,23525.5
20.22,22988
20.23,22467.9
20.24,22762.7
20.25,23594.8
20.26,24080.2
20.27,23265.4
20.28,22832
20.29,23074.7
20.3,22918.7
20.31,22710.6
20.32,24253.6
20.33,23785.5
20.34,22658.6
20.35,22381.3
20.36,23230.7
20.37,22693.3
20.38,23629.5
20.39,23126.7
20.4,23716.2
20.41,23976.2
20.42,23161.4
20.43,21982.5
20.44,23958.9
20.45,22138.5
20.46,22572
20.47,21635.8
20.48,22953.4
20.49,23248.1
20.5,21982.5
20.51,22311.9
20.52,21843.8
20.53,22173.2
20.54,23594.8
20.55,23733.5
20.56,22866.7
20.57,21670.5
20.58,22762.7
20.59,21999.9
20.6,23386.8
20.61,23941.5
20.62,23109.4
20.63,22936
20.64,22884
20.65,22086.5
20.66,22329.2
20.67,21895.8
20.68,23421.4
20.69,22901.3
20.7,22658.6
20.71,22502.6
20.72,23958.9
20.73,22294.6
20.74,22311.9
20.75,21861.2
20.76,23178.7
20.77,22797.3
20.78,24166.9
20.79,22398.6
20.8,23317.4
20.81,23161.4
20.82,23594.8
20.83,22589.3
20.84,22728
20.85,22676
20.86,21947.8
20.87,21999.9
20.88,21566.4
20.89,21930.5
20.9,22780
20.91,22884
20.92,22259.9
20.93,23005.4
20.94,23889.5
20.95,23438.8
20.96,22051.9
20.97,22346.6
20.98,22710.6
20.99,22415.9
21,23802.8
21.01,22745.3
21.02,22311.9
21.03,22866.7
21.04,22554.6
21.05,23352.1
21.06,22884
21.07,22086.5
21.08,21081
21.09,23144.1
21.1,22277.2
21.11,23386.8
21.12,22398.6
21.13,21965.2
21.14,24028.2
21.15,22103.9
21.16,22728
21.17,22537.3
21.18,23438.8
21.19,21965.2
21.2,23802.8
21.21,22502.6
21.22,22190.6
21.23,22641.3
21.24,22502.6
21.25,22329.2
21.26,22155.9
21.27,22467.9
21.28,22710.6
21.29,23473.4
21.3,23092
21.31,23144.1
21.32,23456.1
21.33,22173.2
21.34,22624
21.35,22884
21.36,23456.1
21.37,22381.3
21.38,23438.8
21.39,22589.3
21.4,22242.6
21.41,22138.5
21.42,23248.1
21.43,21514.4
21.44,22918.7
21.45,22866.7
21.46,22710.6
21.47,22572
21.48,22832
21.49,23369.4
21.5,23386.8
21.51,22381.3
21.52,21895.8
21.53,22780
21.54,24097.6
21.55,23490.8
21.56,23716.2
21.57,23005.4
21.58,22936
21.59,23126.7
21.6,23716.2
21.61,22658.6
21.62,22832
21.63,23317.4
21.64,22606.6
21.65,23300.1
21.66,23976.2
21.67,23542.8
21.68,22450.6
21.69,23473.4
21.7,22866.7
21.71,22537.3
21.72,22762.7
21.73,23074.7
21.74,22814.7
21.75,23785.5
21.76,24097.6
21.77,22745.3
21.78,22363.9
21.79,22502.6
21.8,22572
21.81,23508.1
21.82,21653.1
21.83,22433.3
21.84,22814.7
21.85,22745.3
21.86,21999.9
21.87,22346.6
21.88,22415.9
21.89,22849.3
21.9,21583.8
21.91,22485.3
21.92,21653.1
21.93,21791.8
21.94,23733.5
21.95,21774.5
21.96,22207.9
21.97,21774.5
21.98,22329.2
21.99,22346.6
22,21843.8
22.01,21947.8
22.02,22554.6
22.03,20838.3
22.04,21479.8
22.05,22017.2
22.06,22086.5
22.07,21531.8
22.08,22259.9
22.09,22034.5
22.1,21705.1
22.11,23022.7
22.12,21479.8
22.13,22329.2
22.14,22363.9
22.15,22173.2
22.16,21705.1
22.17,21878.5
22.18,22225.2
22.19,22103.9
22.2,21375.7
22.21,21895.8
22.22,21895.8
22.23,22207.9
22.24,22138.5
22.25,20578.3
22.26,22138.5
22.27,21375.7
22.28,22433.3
22.29,21670.5
22.3,22519.9
22.31,22207.9
22.32,21722.5
22.33,22173.2
22.34,21531.8
22.35,22259.9
22.36,22624
22.37,22363.9
22.38,22294.6
22.39,21739.8
22.4,21809.2
22.41,22103.9
22.42,22121.2
22.43,21219.7
22.44,21133
22.45,21306.4
22.46,22554.6
22.47,21445.1
22.48,21670.5
22.49,22346.6
22.5,22190.6
22.51,22676
22.52,21739.8
22.53,21514.4
22.54,21081
22.55,21895.8
22.56,21913.2
22.57,21930.5
22.58,21705.1
22.59,21826.5
22.6,22294.6
22.61,22519.9
22.62,21583.8
22.63,22918.7
22.64,22693.3
22.65,21445.1
22.66,21791.8
22.67,22398.6
22.68,21757.1
22.69,22277.2
22.7,23837.5
22.71,22086.5
22.72,21982.5
22.73,22173.2
22.74,21150.4
22.75,21757.1
22.76,20543.6
22.77,22884
22.78,22173.2
22.79,20873
22.8,22034.5
22.81,22346.6
22.82,22814.7
22.83,21705.1
22.84,22225.2
22.85,22554.6
22.86,23022.7
22.87,21601.1
22.88,22849.3
22.89,22918.7
22.9,22398.6
22.91,24114.9
22.92,23334.8
22.93,23282.7
22.94,22780
22.95,24392.3
22.96,24704.3
22.97,25467.1
22.98,24513.6
22.99,24929.7
23,25363.1
23.01,24773.7
23.02,26975.4
23.03,26750
23.04,26888.7
23.05,26940.7
23.06,26438
23.07,26992.7
23.08,27824.9
23.09,26923.4
23.1,27114.1
23.11,26940.7
23.12,26992.7
23.13,27183.4
23.14,28483.7
23.15,26628.7
23.16,26784.7
23.17,25449.8
23.18,27252.8
23.19,26403.3
23.2,25536.5
23.21,24808.3
23.22,25207.1
23.23,24895
23.24,24652.3
23.25,23681.5
23.26,22658.6
23.27,23109.4
23.28,22554.6
23.29,24114.9
23.3,23664.1
23.31,22797.3
23.32,21791.8
23.33,22121.2
23.34,22467.9
23.35,21809.2
23.36,21705.1
23.37,22173.2
23.38,22121.2
23.39,21133
23.4,22641.3
23.41,22225.2
23.42,21705.1
23.43,22017.2
23.44,21809.2
23.45,22173.2
23.46,21670.5
23.47,21029
23.48,21271.7
23.49,20665
23.5,21479.8
23.51,20456.9
23.52,21947.8
23.53,20838.3
23.54,21861.2
23.55,22363.9
23.56,21861.2
23.57,21167.7
23.58,21011.7
23.59,21289.1
23.6,21167.7
23.61,21635.8
23.62,20734.3
23.63,20370.2
23.64,20751.6
23.65,21323.7
23.66,21219.7
23.67,20873
23.68,21549.1
23.69,20665
23.7,21306.4
23.71,21237.1
23.72,20786.3
23.73,21115.7
23.74,20907.7
23.75,21063.7
23.76,20769
23.77,20873
23.78,20734.3
23.79,20734.3
23.8,20925
23.81,20890.3
23.82,20491.6
23.83,21150.4
23.84,20734.3
23.85,19780.8
23.86,21618.5
23.87,21375.7
23.88,20977
23.89,20786.3
23.9,20873
23.91,20248.9
23.92,20734.3
23.93,22086.5
23.94,20612.9
23.95,20214.2
23.96,19572.8
23.97,20058.2
23.98,20179.5
23.99,20682.3
24,20821
24.01,21202.4
24.02,20526.3
24.03,21895.8
24.04,20838.3
24.05,21081
24.06,21029
24.07,20578.3
24.08,20422.2
24.09,21063.7
24.1,21549.1
24.11,20734.3
24.12,20127.5
24.13,21185
24.14,21167.7
24.15,21289.1
24.16,21029
24.17,21219.7
24.18,21254.4
24.19,20266.2
24.2,20474.3
24.21,21046.4
24.22,20352.9
24.23,20578.3
24.24,21635.8
24.25,20266.2
24.26,21046.4
24.27,20196.9
24.28,21237.1
24.29,20491.6
24.3,21081
24.31,21185
24.32,20717
24.33,20647.6
24.34,20959.7
24.35,21202.4
24.36,22138.5
24.37,21791.8
24.38,21601.1
24.39,21566.4
24.4,22832
24.41,22537.3
24.42,23664.1
24.43,23265.4
24.44,22190.6
24.45,23785.5
24.46,24739
24.47,25640.5
24.48,25293.8
24.49,25363.1
24.5,24843
24.51,25969.9
24.52,26368.6
24.53,27148.8
24.54,27304.8
24.55,29506.5
24.56,29541.2
24.57,29003.7
24.58,28934.4
24.59,30304
24.6,30234.6
24.61,29853.2
24.62,31240.1
24.63,30616
24.64,30858.7
24.65,31170.8
24.66,30408
24.67,29749.2
24.68,29627.9
24.69,30200
24.7,28379.6
24.71,30043.9
24.72,28743.7
24.73,29766.5
24.74,28587.7
24.75,29419.8
24.76,27720.9
24.77,27634.2
24.78,28414.3
24.79,27218.1
24.8,27564.8
24.81,27738.2
24.82,28136.9
24.83,28050.2
24.84,28136.9
24.85,29333.1
24.86,29246.5
24.87,28293
24.88,27859.5
24.89,28275.6
24.9,28188.9
24.91,28587.7
24.92,29125.1
24.93,27582.2
24.94,27824.9
24.95,28310.3
24.96,27010.1
24.97,26992.7
24.98,27148.8
24.99,26039.2
25,25623.2
25.01,26871.4
25.02,25051.1
25.03,24548.3
25.04,23941.5
25.05,22572
25.06,23109.4
25.07,23768.2
25.08,23404.1
25.09,22363.9
25.1,21757.1
25.11,21895.8
25.12,21722.5
25.13,21843.8
25.14,20595.6
25.15,21497.1
25.16,21219.7
25.17,21774.5
25.18,20734.3
25.19,19919.5
25.2,20162.2
25.21,20214.2
25.22,20838.3
25.23,19815.5
25.24,20144.9
25.25,20179.5
25.26,20665
25.27,20023.5
25.28,20543.6
25.29,19936.8
25.3,20110.2
25.31,20560.9
25.32,20023.5
25.33,19503.4
25.34,20196.9
25.35,19763.5
25.36,20179.5
25.37,19260.7
25.38,18983.3
25.39,18532.6
25.4,18758
25.41,18827.3
25.42,19087.3
25.43,18549.9
25.44,19122
25.45,18671.3
25.46,18203.2
25.47,19052.7
25.48,17960.5
25.49,18567.3
25.5,19486.1
25.51,18671.3
25.52,19815.5
25.53,19035.3
25.54,19226
25.55,18827.3
25.56,18810
25.57,18827.3
25.58,18914
25.59,18862
25.6,18758
25.61,18792.6
25.62,19070
25.63,18393.9
25.64,17596.4
25.65,19018
25.66,19295.4
25.67,18099.2
25.68,19018
25.69,17821.8
25.7,17995.2
25.71,19208.7
25.72,19208.7
25.73,18428.6
25.74,18133.8
25.75,17908.5
25.76,18601.9
25.77,18324.5
25.78,18480.6
25.79,18653.9
25.8,19052.7
25.81,18428.6
25.82,18203.2
25.83,18411.2
25.84,17839.1
25.85,17977.8
25.86,18705.9
25.87,18341.9
25.88,18341.9
25.89,17891.1
25.9,17197.7
25.91,18549.9
25.92,18289.9
25.93,18705.9
25.94,17076.3
