Sample	 
Comments	 
Filename	C:\Data\西出研\梅木\20211102オペ\LiFTFSI20wt_01_0001_0029-1_C_2θ.raw
Goniometer	SmartLab(In-plane)
Attachment	標準Zステージ
Monochromater	None
X	0
Y	0
Z	0.01716
ScanningMode	2Theta
ScanningType	Continuos Scanning
X-Ray	40kV/30mA
入射スリット	0.300mm
受光スリット1	20.000mm
受光スリット2	20.000mm
None	
Start	5
Stop	60
Step	0.02
Speed	21.6746
Theta	0
33.36	1806.21
33.38	1444.97
33.4	1770.09
33.42	1535.28
33.44	1499.16
33.46	1499.16
33.48	1571.41
33.5	1589.47
33.52	1661.72
33.54	1481.1
33.56	1354.66
33.58	1481.1
33.6	1806.21
33.62	1499.16
33.64	1733.97
33.66	1390.79
33.68	1535.28
33.7	1697.84
33.72	1481.1
33.74	1499.16
33.76	1535.28
33.78	1842.34
33.8	1625.59
33.82	1661.72
33.84	1481.1
33.86	1463.03
33.88	1625.59
33.9	1679.78
33.92	1932.65
33.94	1661.72
33.96	1481.1
33.98	1697.84
34	1535.28
34.02	1571.41
34.04	1607.53
34.06	1607.53
34.08	1661.72
34.1	1517.22
34.12	1733.97
34.14	1752.03
34.16	1481.1
34.18	1481.1
34.2	1643.66
34.22	1625.59
34.24	1770.09
34.26	1571.41
34.28	1625.59
34.3	1517.22
34.32	1571.41
34.34	1553.34
34.36	1553.34
34.38	1842.34
34.4	1968.77
34.42	1806.21
34.44	1643.66
34.46	1463.03
34.48	1535.28
34.5	1444.97
34.52	1553.34
34.54	1643.66
34.56	1806.21
34.58	1571.41
34.6	1589.47
34.62	1408.85
34.64	1210.16
34.66	1571.41
34.68	1571.41
34.7	1282.41
34.72	1697.84
34.74	1444.97
34.76	1571.41
34.78	1806.21
34.8	1571.41
34.82	1589.47
34.84	1426.91
34.86	1336.6
34.88	1318.54
34.9	1318.54
34.92	1607.53
34.94	1553.34
34.96	1408.85
34.98	1625.59
35	1426.91
35.02	1571.41
35.04	1372.72
35.06	1336.6
35.08	1282.41
35.1	1318.54
35.12	1444.97
35.14	1589.47
35.16	1733.97
35.18	1715.9
35.2	1517.22
35.22	1408.85
35.24	1535.28
35.26	1607.53
35.28	1607.53
35.3	1318.54
35.32	1318.54
35.34	1246.29
35.36	1499.16
35.38	1535.28
35.4	1282.41
35.42	1535.28
35.44	1408.85
35.46	1210.16
35.48	1553.34
35.5	1607.53
35.52	1824.28
35.54	1535.28
35.56	1354.66
35.58	1661.72
35.6	1444.97
35.62	1733.97
35.64	1318.54
35.66	1192.1
35.68	1210.16
35.7	1589.47
35.72	1408.85
35.74	1228.23
35.76	1426.91
35.78	1390.79
35.8	1661.72
35.82	1372.72
35.84	1408.85
35.86	1499.16
35.88	1463.03
35.9	1589.47
35.92	1499.16
35.94	1535.28
35.96	1481.1
35.98	1752.03
36	1499.16
36.02	1517.22
36.04	1697.84
36.06	1426.91
36.08	1517.22
36.1	1444.97
36.12	1499.16
36.14	1481.1
36.16	1481.1
36.18	1408.85
36.2	1661.72
36.22	1553.34
36.24	1282.41
36.26	1571.41
36.28	1607.53
36.3	1210.16
36.32	1463.03
36.34	1444.97
36.36	1553.34
36.38	1463.03
36.4	1228.23
36.42	1589.47
36.44	1192.1
36.46	1192.1
36.48	1625.59
36.5	1463.03
36.52	1336.6
36.54	1426.91
36.56	1408.85
36.58	1481.1
36.6	1246.29
36.62	1444.97
36.64	1607.53
36.66	1499.16
36.68	1625.59
36.7	1318.54
36.72	1083.73
36.74	1481.1
36.76	1607.53
36.78	1336.6
36.8	1408.85
36.82	1318.54
36.84	1571.41
36.86	1643.66
36.88	1607.53
36.9	1246.29
36.92	1354.66
36.94	1137.92
36.96	1137.92
36.98	1318.54
37	1625.59
37.02	1517.22
37.04	1499.16
37.06	1535.28
37.08	1679.78
37.1	1354.66
37.12	1390.79
37.14	1589.47
37.16	1372.72
37.18	1463.03
37.2	1372.72
37.22	1408.85
37.24	1119.85
37.26	1228.23
37.28	1390.79
37.3	1336.6
37.32	1535.28
37.34	1354.66
37.36	1643.66
37.38	1408.85
37.4	1246.29
37.42	1390.79
37.44	1372.72
37.46	1336.6
37.48	1192.1
37.5	1137.92
37.52	1155.98
37.54	1499.16
37.56	1517.22
37.58	1517.22
37.6	1137.92
37.62	1029.54
37.64	1336.6
37.66	1408.85
37.68	1481.1
37.7	1318.54
37.72	1517.22
37.74	1155.98
37.76	1553.34
37.78	1553.34
37.8	1444.97
37.82	1553.34
37.84	1372.72
37.86	1517.22
37.88	1318.54
37.9	1282.41
37.92	1011.48
37.94	1174.04
37.96	1174.04
37.98	1426.91
38	1246.29
38.02	1264.35
38.04	1300.47
38.06	1715.9
38.08	1517.22
38.1	1607.53
38.12	1065.67
38.14	1553.34
38.16	1336.6
38.18	1336.6
38.2	1210.16
38.22	1282.41
38.24	1408.85
38.26	1517.22
38.28	1571.41
38.3	1300.47
38.32	957.294
38.34	1318.54
38.36	1499.16
38.38	1426.91
38.4	1571.41
38.42	1264.35
38.44	1264.35
38.46	1607.53
38.48	1155.98
38.5	1101.79
38.52	1390.79
38.54	1264.35
38.56	1264.35
38.58	1481.1
38.6	1264.35
38.62	1408.85
38.64	1137.92
38.66	1354.66
38.68	1282.41
38.7	1210.16
38.72	1408.85
38.74	1210.16
38.76	1336.6
38.78	1426.91
38.8	1155.98
38.82	1264.35
38.84	1354.66
38.86	1390.79
38.88	1192.1
38.9	1408.85
38.92	1661.72
38.94	1426.91
38.96	1246.29
38.98	1481.1
39	1192.1
39.02	1300.47
39.04	1354.66
39.06	885.045
39.08	1390.79
39.1	1210.16
39.12	1119.85
39.14	1192.1
39.16	1300.47
39.18	993.418
39.2	1282.41
39.22	1282.41
39.24	1119.85
39.26	1264.35
39.28	1047.6
39.3	1372.72
39.32	993.418
39.34	1481.1
39.36	1318.54
39.38	1228.23
39.4	1318.54
39.42	1481.1
39.44	1029.54
39.46	993.418
39.48	1192.1
39.5	1426.91
39.52	1372.72
39.54	1282.41
39.56	1426.91
39.58	1101.79
39.6	1318.54
39.62	1210.16
39.64	1083.73
39.66	1517.22
39.68	1481.1
39.7	1282.41
39.72	1463.03
39.74	1426.91
39.76	1300.47
39.78	1228.23
39.8	1390.79
39.82	1300.47
39.84	1463.03
39.86	1174.04
39.88	1499.16
39.9	1336.6
39.92	1426.91
39.94	1065.67
39.96	1228.23
39.98	903.107
40	1589.47
40.02	1174.04
40.04	1282.41
40.06	1192.1
40.08	1372.72
40.1	1535.28
40.12	1246.29
40.14	1336.6
40.16	1625.59
40.18	1246.29
40.2	1571.41
40.22	1192.1
40.24	1137.92
40.26	1065.67
40.28	1390.79
40.3	1246.29
40.32	1300.47
40.34	1029.54
40.36	1336.6
40.38	1354.66
40.4	1300.47
40.42	1463.03
40.44	1264.35
40.46	1246.29
40.48	1318.54
40.5	1119.85
40.52	1210.16
40.54	1300.47
40.56	1318.54
40.58	1083.73
40.6	1192.1
40.62	1228.23
40.64	1336.6
40.66	1228.23
40.68	1210.16
40.7	1210.16
40.72	1011.48
40.74	1318.54
40.76	1246.29
40.78	1155.98
40.8	1264.35
40.82	1336.6
40.84	1264.35
40.86	1318.54
40.88	1246.29
40.9	1426.91
40.92	1264.35
40.94	1372.72
40.96	1571.41
40.98	1210.16
41	1029.54
41.02	1228.23
41.04	1174.04
41.06	1155.98
41.08	1517.22
41.1	1192.1
41.12	1300.47
41.14	1174.04
41.16	1300.47
41.18	1264.35
41.2	1246.29
41.22	1119.85
41.24	1246.29
41.26	1264.35
41.28	1101.79
41.3	1155.98
41.32	1228.23
41.34	1011.48
41.36	1426.91
41.38	1137.92
41.4	1083.73
41.42	1155.98
41.44	1174.04
41.46	1101.79
41.48	1282.41
41.5	1192.1
41.52	1390.79
41.54	1210.16
41.56	1101.79
41.58	957.294
41.6	1300.47
41.62	1228.23
41.64	1192.1
41.66	1101.79
41.68	1282.41
41.7	1426.91
41.72	1029.54
41.74	1264.35
41.76	1119.85
41.78	1155.98
41.8	1174.04
41.82	1192.1
41.84	1155.98
41.86	1083.73
41.88	993.418
41.9	1083.73
41.92	993.418
41.94	1083.73
41.96	1137.92
41.98	1137.92
42	1390.79
42.02	1535.28
42.04	1210.16
42.06	1192.1
42.08	1210.16
42.1	1029.54
42.12	1155.98
42.14	1264.35
42.16	1336.6
42.18	1300.47
42.2	1210.16
42.22	1192.1
42.24	1426.91
42.26	1011.48
42.28	1192.1
42.3	993.418
42.32	1119.85
42.34	1282.41
42.36	1228.23
42.38	1083.73
42.4	1065.67
42.42	939.232
42.44	1065.67
42.46	1101.79
42.48	1155.98
42.5	1228.23
42.52	1192.1
42.54	1083.73
42.56	1246.29
42.58	1011.48
42.6	1210.16
42.62	1083.73
42.64	1119.85
42.66	1499.16
42.68	1101.79
42.7	1408.85
42.72	1282.41
42.74	1228.23
42.76	1174.04
42.78	1174.04
42.8	1101.79
42.82	1264.35
42.84	1390.79
42.86	1155.98
42.88	1065.67
42.9	1065.67
42.92	1083.73
42.94	1155.98
42.96	957.294
42.98	1065.67
43	1192.1
43.02	1065.67
43.04	1318.54
43.06	1282.41
43.08	1300.47
43.1	1137.92
43.12	1011.48
43.14	1065.67
43.16	1101.79
43.18	993.418
43.2	1137.92
43.22	957.294
43.24	1065.67
43.26	1083.73
43.28	975.356
43.3	1228.23
43.32	1137.92
43.34	1246.29
43.36	1029.54
43.38	993.418
43.4	1029.54
43.42	1155.98
43.44	1101.79
43.46	1137.92
43.48	1119.85
43.5	1101.79
43.52	1065.67
43.54	921.169
43.56	1336.6
43.58	1119.85
43.6	1174.04
43.62	1155.98
43.64	993.418
43.66	1119.85
43.68	903.107
43.7	993.418
43.72	1282.41
43.74	1011.48
43.76	993.418
43.78	1011.48
43.8	1101.79
43.82	1192.1
43.84	1318.54
43.86	993.418
43.88	993.418
43.9	1155.98
43.92	1300.47
43.94	1029.54
43.96	1065.67
43.98	1264.35
44	1174.04
44.02	1047.6
44.04	1228.23
44.06	921.169
44.08	1192.1
44.1	1155.98
44.12	1174.04
44.14	1137.92
44.16	1065.67
44.18	1174.04
44.2	1535.28
44.22	1246.29
44.24	1318.54
44.26	1372.72
44.28	1155.98
44.3	1192.1
44.32	957.294
44.34	1047.6
44.36	1372.72
44.38	1101.79
44.4	1029.54
44.42	1336.6
44.44	1228.23
44.46	1246.29
44.48	1155.98
44.5	1065.67
44.52	1029.54
44.54	1499.16
44.56	1426.91
44.58	1047.6
44.6	993.418
44.62	1354.66
44.64	1029.54
44.66	1282.41
44.68	1101.79
44.7	1192.1
44.72	1119.85
44.74	1137.92
44.76	1137.92
44.78	1264.35
44.8	1155.98
44.82	1047.6
44.84	1047.6
44.86	939.232
44.88	975.356
44.9	921.169
44.92	830.859
44.94	1011.48
44.96	975.356
44.98	1101.79
45	1047.6
45.02	1011.48
45.04	1083.73
45.06	830.859
45.08	1264.35
45.1	1083.73
45.12	939.232
45.14	1119.85
45.16	1119.85
45.18	1083.73
45.2	1282.41
45.22	1192.1
45.24	957.294
45.26	1047.6
45.28	1047.6
45.3	1065.67
45.32	939.232
45.34	993.418
45.36	1029.54
45.38	975.356
45.4	1101.79
45.42	1065.67
45.44	957.294
45.46	1029.54
45.48	1119.85
45.5	1119.85
45.52	1119.85
45.54	1192.1
45.56	939.232
45.58	1101.79
45.6	1083.73
45.62	903.107
45.64	1011.48
45.66	1029.54
45.68	830.859
45.7	885.045
45.72	866.983
45.74	1155.98
45.76	975.356
45.78	794.734
45.8	1174.04
45.82	1029.54
45.84	848.921
45.86	830.859
45.88	1264.35
45.9	866.983
45.92	975.356
45.94	921.169
45.96	885.045
45.98	885.045
46	1119.85
46.02	1155.98
46.04	1029.54
46.06	903.107
46.08	939.232
46.1	939.232
46.12	1011.48
46.14	993.418
46.16	1119.85
46.18	812.797
46.2	1246.29
46.22	758.61
46.24	1155.98
46.26	1047.6
46.28	903.107
46.3	939.232
46.32	1029.54
46.34	1101.79
46.36	921.169
46.38	1047.6
46.4	1083.73
46.42	939.232
46.44	903.107
46.46	1065.67
46.48	1155.98
46.5	1029.54
46.52	1065.67
46.54	848.921
46.56	1174.04
46.58	903.107
46.6	740.548
46.62	1011.48
46.64	939.232
46.66	975.356
46.68	903.107
46.7	1083.73
46.72	957.294
46.74	1174.04
46.76	1137.92
46.78	957.294
46.8	939.232
46.82	975.356
46.84	903.107
46.86	885.045
46.88	1011.48
46.9	921.169
46.92	993.418
46.94	812.797
46.96	1011.48
46.98	885.045
47	1029.54
47.02	1011.48
47.04	939.232
47.06	1029.54
47.08	794.734
47.1	903.107
47.12	885.045
47.14	848.921
47.16	794.734
47.18	1155.98
47.2	903.107
47.22	885.045
47.24	903.107
47.26	903.107
47.28	1083.73
47.3	686.362
47.32	1047.6
47.34	1101.79
47.36	1318.54
47.38	885.045
47.4	794.734
47.42	668.299
47.44	903.107
47.46	921.169
47.48	921.169
47.5	812.797
47.52	1065.67
47.54	1029.54
47.56	1047.6
47.58	1119.85
47.6	975.356
47.62	957.294
47.64	1137.92
47.66	1119.85
47.68	614.113
47.7	794.734
47.72	1065.67
47.74	866.983
47.76	993.418
47.78	885.045
47.8	975.356
47.82	885.045
47.84	1065.67
47.86	866.983
47.88	740.548
47.9	866.983
47.92	830.859
47.94	1137.92
47.96	866.983
47.98	794.734
48	776.672
48.02	848.921
48.04	866.983
48.06	830.859
48.08	812.797
48.1	776.672
48.12	921.169
48.14	1174.04
48.16	1192.1
48.18	650.237
48.2	957.294
48.22	1011.48
48.24	848.921
48.26	1065.67
48.28	812.797
48.3	1011.48
48.32	866.983
48.34	885.045
48.36	939.232
48.38	921.169
48.4	1137.92
48.42	885.045
48.44	848.921
48.46	722.486
48.48	830.859
48.5	830.859
48.52	975.356
48.54	812.797
48.56	830.859
48.58	794.734
48.6	740.548
48.62	921.169
48.64	848.921
48.66	957.294
48.68	794.734
48.7	722.486
48.72	776.672
48.74	722.486
48.76	866.983
48.78	921.169
48.8	939.232
48.82	1029.54
48.84	866.983
48.86	903.107
48.88	1029.54
48.9	885.045
48.92	776.672
48.94	903.107
48.96	975.356
48.98	885.045
49	740.548
49.02	939.232
49.04	957.294
49.06	975.356
49.08	758.61
49.1	776.672
49.12	776.672
49.14	830.859
49.16	903.107
49.18	758.61
49.2	794.734
49.22	632.175
49.24	903.107
49.26	866.983
49.28	776.672
49.3	668.299
49.32	758.61
49.34	794.734
49.36	740.548
49.38	830.859
49.4	848.921
49.42	776.672
49.44	722.486
49.46	794.734
49.48	740.548
49.5	830.859
49.52	848.921
49.54	866.983
49.56	794.734
49.58	650.237
49.6	758.61
49.62	794.734
49.64	939.232
49.66	830.859
49.68	1083.73
49.7	740.548
49.72	812.797
49.74	722.486
49.76	1047.6
49.78	830.859
49.8	794.734
49.82	758.61
49.84	830.859
49.86	614.113
49.88	866.983
49.9	903.107
49.92	866.983
49.94	758.61
49.96	885.045
49.98	885.045
50	1029.54
50.02	848.921
50.04	866.983
50.06	830.859
50.08	776.672
50.1	686.362
50.12	632.175
50.14	722.486
50.16	650.237
50.18	939.232
50.2	704.424
50.22	794.734
50.24	1083.73
50.26	1011.48
50.28	794.734
50.3	921.169
50.32	903.107
50.34	830.859
50.36	596.051
50.38	903.107
50.4	650.237
50.42	722.486
50.44	686.362
50.46	866.983
50.48	848.921
50.5	957.294
50.52	975.356
50.54	957.294
50.56	812.797
50.58	830.859
50.6	740.548
50.62	632.175
50.64	812.797
50.66	866.983
50.68	596.051
50.7	541.864
50.72	614.113
50.74	559.927
50.76	812.797
50.78	939.232
50.8	830.859
50.82	812.797
50.84	830.859
50.86	812.797
50.88	921.169
50.9	704.424
50.92	740.548
50.94	1011.48
50.96	596.051
50.98	921.169
51	830.859
51.02	903.107
51.04	866.983
51.06	686.362
51.08	686.362
51.1	704.424
51.12	848.921
51.14	614.113
51.16	668.299
51.18	776.672
51.2	650.237
51.22	722.486
51.24	722.486
51.26	596.051
51.28	523.802
51.3	740.548
51.32	632.175
51.34	848.921
51.36	686.362
51.38	921.169
51.4	632.175
51.42	704.424
51.44	921.169
51.46	1029.54
51.48	614.113
51.5	848.921
51.52	794.734
51.54	885.045
51.56	866.983
51.58	541.864
51.6	812.797
51.62	704.424
51.64	812.797
51.66	903.107
51.68	939.232
51.7	523.802
51.72	921.169
51.74	740.548
51.76	704.424
51.78	650.237
51.8	830.859
51.82	632.175
51.84	830.859
51.86	776.672
51.88	740.548
51.9	650.237
51.92	758.61
51.94	885.045
51.96	776.672
51.98	686.362
52	704.424
52.02	704.424
52.04	758.61
52.06	848.921
52.08	704.424
52.1	740.548
52.12	668.299
52.14	830.859
52.16	632.175
52.18	614.113
52.2	632.175
52.22	776.672
52.24	614.113
52.26	668.299
52.28	722.486
52.3	632.175
52.32	812.797
52.34	848.921
52.36	939.232
52.38	596.051
52.4	740.548
52.42	740.548
52.44	668.299
52.46	614.113
52.48	848.921
52.5	830.859
52.52	704.424
52.54	668.299
52.56	830.859
52.58	903.107
52.6	794.734
52.62	866.983
52.64	632.175
52.66	848.921
52.68	704.424
52.7	794.734
52.72	632.175
52.74	632.175
52.76	740.548
52.78	541.864
52.8	866.983
52.82	704.424
52.84	794.734
52.86	794.734
52.88	903.107
52.9	704.424
52.92	686.362
52.94	704.424
52.96	776.672
52.98	848.921
53	722.486
53.02	614.113
53.04	650.237
53.06	812.797
53.08	577.989
53.1	740.548
53.12	758.61
53.14	577.989
53.16	722.486
53.18	614.113
53.2	505.74
53.22	776.672
53.24	830.859
53.26	722.486
53.28	541.864
53.3	668.299
53.32	848.921
53.34	686.362
53.36	848.921
53.38	812.797
53.4	812.797
53.42	487.678
53.44	722.486
53.46	848.921
53.48	523.802
53.5	559.927
53.52	704.424
53.54	722.486
53.56	686.362
53.58	686.362
53.6	614.113
53.62	722.486
53.64	668.299
53.66	885.045
53.68	668.299
53.7	577.989
53.72	650.237
53.74	722.486
53.76	740.548
53.78	722.486
53.8	830.859
53.82	794.734
53.84	668.299
53.86	415.429
53.88	722.486
53.9	614.113
53.92	794.734
53.94	650.237
53.96	559.927
53.98	704.424
54	740.548
54.02	614.113
54.04	866.983
54.06	812.797
54.08	614.113
54.1	596.051
54.12	614.113
54.14	794.734
54.16	559.927
54.18	559.927
54.2	830.859
54.22	758.61
54.24	722.486
54.26	614.113
54.28	758.61
54.3	614.113
54.32	577.989
54.34	614.113
54.36	794.734
54.38	650.237
54.4	812.797
54.42	866.983
54.44	577.989
54.46	686.362
54.48	704.424
54.5	632.175
54.52	686.362
54.54	758.61
54.56	668.299
54.58	776.672
54.6	650.237
54.62	812.797
54.64	523.802
54.66	632.175
54.68	650.237
54.7	776.672
54.72	632.175
54.74	794.734
54.76	758.61
54.78	523.802
54.8	596.051
54.82	866.983
54.84	722.486
54.86	433.492
54.88	632.175
54.9	722.486
54.92	758.61
54.94	596.051
54.96	740.548
54.98	722.486
55	794.734
55.02	740.548
55.04	812.797
55.06	668.299
55.08	541.864
55.1	939.232
55.12	596.051
55.14	704.424
55.16	686.362
55.18	812.797
55.2	614.113
55.22	541.864
55.24	632.175
55.26	758.61
55.28	505.74
55.3	758.61
55.32	632.175
55.34	650.237
55.36	523.802
55.38	614.113
55.4	614.113
55.42	848.921
55.44	758.61
55.46	758.61
55.48	632.175
55.5	776.672
55.52	740.548
55.54	668.299
55.56	848.921
55.58	866.983
55.6	794.734
55.62	794.734
55.64	758.61
55.66	668.299
55.68	722.486
55.7	794.734
55.72	487.678
55.74	559.927
55.76	722.486
55.78	866.983
55.8	614.113
55.82	577.989
55.84	704.424
55.86	848.921
55.88	704.424
55.9	505.74
55.92	812.797
55.94	632.175
55.96	885.045
55.98	776.672
56	758.61
56.02	577.989
56.04	577.989
56.06	614.113
56.08	559.927
56.1	614.113
56.12	596.051
56.14	632.175
56.16	541.864
56.18	632.175
56.2	577.989
56.22	596.051
56.24	541.864
56.26	541.864
56.28	885.045
56.3	632.175
56.32	577.989
56.34	614.113
56.36	577.989
56.38	686.362
56.4	577.989
56.42	686.362
56.44	704.424
56.46	704.424
56.48	812.797
56.5	559.927
56.52	848.921
56.54	668.299
56.56	740.548
56.58	596.051
56.6	650.237
56.62	704.424
56.64	596.051
56.66	541.864
56.68	794.734
56.7	668.299
56.72	722.486
56.74	433.492
56.76	758.61
56.78	632.175
56.8	668.299
56.82	740.548
56.84	632.175
56.86	668.299
56.88	794.734
56.9	523.802
56.92	812.797
56.94	740.548
56.96	632.175
56.98	577.989
57	614.113
57.02	523.802
57.04	776.672
57.06	596.051
57.08	596.051
57.1	830.859
57.12	505.74
57.14	541.864
57.16	668.299
57.18	614.113
57.2	523.802
57.22	776.672
57.24	722.486
57.26	650.237
57.28	469.616
57.3	487.678
57.32	668.299
57.34	722.486
57.36	650.237
57.38	812.797
57.4	505.74
57.42	632.175
57.44	650.237
57.46	740.548
57.48	686.362
57.5	541.864
57.52	704.424
57.54	577.989
57.56	614.113
57.58	596.051
57.6	559.927
57.62	686.362
57.64	686.362
57.66	523.802
57.68	523.802
57.7	487.678
57.72	614.113
57.74	776.672
57.76	596.051
57.78	614.113
57.8	505.74
57.82	794.734
57.84	686.362
57.86	668.299
57.88	469.616
57.9	668.299
57.92	650.237
57.94	559.927
57.96	559.927
57.98	650.237
58	487.678
58.02	686.362
58.04	650.237
58.06	523.802
58.08	596.051
58.1	469.616
58.12	668.299
58.14	523.802
58.16	469.616
58.18	469.616
58.2	559.927
58.22	541.864
58.24	541.864
58.26	668.299
58.28	668.299
58.3	722.486
58.32	740.548
58.34	722.486
58.36	632.175
58.38	650.237
58.4	848.921
58.42	523.802
58.44	614.113
58.46	397.367
58.48	523.802
58.5	686.362
58.52	722.486
58.54	614.113
58.56	632.175
58.58	559.927
58.6	577.989
58.62	614.113
58.64	541.864
58.66	596.051
58.68	686.362
58.7	740.548
58.72	596.051
58.74	577.989
58.76	505.74
58.78	722.486
58.8	740.548
58.82	794.734
58.84	668.299
58.86	632.175
58.88	523.802
58.9	650.237
58.92	469.616
58.94	668.299
58.96	451.554
58.98	614.113
59	794.734
59.02	596.051
59.04	812.797
59.06	487.678
59.08	523.802
59.1	523.802
59.12	577.989
59.14	577.989
59.16	541.864
59.18	632.175
59.2	451.554
59.22	596.051
59.24	523.802
59.26	577.989
59.28	487.678
59.3	523.802
59.32	559.927
59.34	307.056
59.36	505.74
59.38	722.486
59.4	596.051
59.42	596.051
59.44	559.927
59.46	487.678
59.48	523.802
59.5	650.237
59.52	541.864
59.54	632.175
59.56	397.367
59.58	397.367
59.6	379.305
59.62	668.299
59.64	632.175
59.66	577.989
59.68	776.672
59.7	541.864
59.72	505.74
59.74	704.424
59.76	632.175
59.78	632.175
59.8	704.424
59.82	740.548
59.84	523.802
59.86	469.616
59.88	650.237
59.9	596.051
59.92	596.051
59.94	722.486
59.96	668.299
59.98	614.113
60	812.797
59.98	379.305
60	270.932
