x,y
13.81,24947
13.82,25155.1
13.83,24929.7
13.84,23924.2
13.85,24045.5
13.86,24010.9
13.87,25189.7
13.88,24045.5
13.89,24045.5
13.9,24028.2
13.91,25172.4
13.92,24825.7
13.93,24739
13.94,24132.2
13.95,23941.5
13.96,24028.2
13.97,23612.1
13.98,24184.2
13.99,23664.1
14,24565.6
14.01,24374.9
14.02,24392.3
14.03,22884
14.04,23872.2
14.05,25016.4
14.06,23785.5
14.07,25103.1
14.08,26229.9
14.09,24808.3
14.1,23057.4
14.11,23577.5
14.12,24600.3
14.13,24791
14.14,25224.4
14.15,23560.1
14.16,24669.7
14.17,24721.7
14.18,25259.1
14.19,24531
14.2,23924.2
14.21,23161.4
14.22,23820.2
14.23,23733.5
14.24,25068.4
14.25,23958.9
14.26,23473.4
14.27,24010.9
14.28,24340.3
14.29,23820.2
14.3,25605.8
14.31,23976.2
14.32,25137.7
14.33,23230.7
14.34,23109.4
14.35,24374.9
14.36,24357.6
14.37,23230.7
14.38,24184.2
14.39,24548.3
14.4,24132.2
14.41,24461.6
14.42,24305.6
14.43,23924.2
14.44,24097.6
14.45,24843
14.46,23716.2
14.47,24531
14.48,24374.9
14.49,24253.6
14.5,23109.4
14.51,24843
14.52,24080.2
14.53,24479
14.54,23768.2
14.55,24218.9
14.56,24184.2
14.57,23560.1
14.58,23213.4
14.59,23404.1
14.6,23282.7
14.61,24531
14.62,23525.5
14.63,24010.9
14.64,24513.6
14.65,23768.2
14.66,24444.3
14.67,24704.3
14.68,23525.5
14.69,23109.4
14.7,24426.9
14.71,24305.6
14.72,23993.5
14.73,24600.3
14.74,24392.3
14.75,24305.6
14.76,24028.2
14.77,24392.3
14.78,23906.9
14.79,24184.2
14.8,23906.9
14.81,24218.9
14.82,23681.5
14.83,23837.5
14.84,23542.8
14.85,23924.2
14.86,23716.2
14.87,23629.5
14.88,24045.5
14.89,23785.5
14.9,23473.4
14.91,24201.6
14.92,24253.6
14.93,24166.9
14.94,23958.9
14.95,23906.9
14.96,24392.3
14.97,24149.6
14.98,23161.4
14.99,23785.5
15,25675.2
15.01,25276.4
15.02,24149.6
15.03,24062.9
15.04,23958.9
15.05,23612.1
15.06,24097.6
15.07,23577.5
15.08,23768.2
15.09,23438.8
15.1,24166.9
15.11,24288.3
15.12,23265.4
15.13,23906.9
15.14,24236.2
15.15,23854.8
15.16,22710.6
15.17,23958.9
15.18,23022.7
15.19,23196.1
15.2,24218.9
15.21,23629.5
15.22,24305.6
15.23,23560.1
15.24,23733.5
15.25,24288.3
15.26,24791
15.27,23889.5
15.28,23352.1
15.29,23386.8
15.3,23144.1
15.31,23854.8
15.32,24687
15.33,24062.9
15.34,23629.5
15.35,23750.8
15.36,22849.3
15.37,24045.5
15.38,23369.4
15.39,23490.8
15.4,24531
15.41,23213.4
15.42,23404.1
15.43,24010.9
15.44,24218.9
15.45,23941.5
15.46,24305.6
15.47,24531
15.48,23074.7
15.49,23230.7
15.5,24166.9
15.51,24773.7
15.52,23681.5
15.53,23560.1
15.54,24531
15.55,23490.8
15.56,23785.5
15.57,23386.8
15.58,23906.9
15.59,23456.1
15.6,23126.7
15.61,24253.6
15.62,24461.6
15.63,23196.1
15.64,22121.2
15.65,23473.4
15.66,23612.1
15.67,23785.5
15.68,23352.1
15.69,24028.2
15.7,23872.2
15.71,23092
15.72,23022.7
15.73,23265.4
15.74,24045.5
15.75,23282.7
15.76,22450.6
15.77,22745.3
15.78,23629.5
15.79,23161.4
15.8,22693.3
15.81,23421.4
15.82,24184.2
15.83,24322.9
15.84,22884
15.85,23438.8
15.86,24218.9
15.87,22936
15.88,23889.5
15.89,23213.4
15.9,23560.1
15.91,24236.2
15.92,23854.8
15.93,23421.4
15.94,22814.7
15.95,22346.6
15.96,23369.4
15.97,23837.5
15.98,22762.7
15.99,23386.8
16,23508.1
16.01,22433.3
16.02,22277.2
16.03,22693.3
16.04,22866.7
16.05,23248.1
16.06,23092
16.07,23906.9
16.08,23785.5
16.09,23577.5
16.1,23265.4
16.11,23525.5
16.12,23456.1
16.13,22710.6
16.14,22259.9
16.15,22710.6
16.16,23196.1
16.17,23282.7
16.18,23854.8
16.19,22936
16.2,23525.5
16.21,23958.9
16.22,23854.8
16.23,22450.6
16.24,23941.5
16.25,22884
16.26,22710.6
16.27,22363.9
16.28,23300.1
16.29,22901.3
16.3,23230.7
16.31,22728
16.32,23872.2
16.33,22676
16.34,23369.4
16.35,22572
16.36,23126.7
16.37,23404.1
16.38,22953.4
16.39,24149.6
16.4,22780
16.41,23525.5
16.42,23144.1
16.43,24426.9
16.44,23126.7
16.45,23369.4
16.46,23352.1
16.47,22641.3
16.48,22173.2
16.49,24669.7
16.5,22918.7
16.51,23317.4
16.52,23924.2
16.53,23889.5
16.54,23698.8
16.55,23646.8
16.56,24305.6
16.57,22762.7
16.58,24392.3
16.59,24132.2
16.6,24045.5
16.61,24860.4
16.62,23681.5
16.63,23681.5
16.64,23785.5
16.65,24010.9
16.66,23612.1
16.67,24045.5
16.68,23664.1
16.69,24704.3
16.7,23196.1
16.71,23664.1
16.72,23456.1
16.73,24461.6
16.74,24010.9
16.75,23976.2
16.76,24236.2
16.77,24236.2
16.78,24947
16.79,24236.2
16.8,23785.5
16.81,24496.3
16.82,24409.6
16.83,24877.7
16.84,25397.8
16.85,24270.9
16.86,25293.8
16.87,24808.3
16.88,25779.2
16.89,25692.5
16.9,25588.5
16.91,25605.8
16.92,26871.4
16.93,27200.8
16.94,27218.1
16.95,28917.1
16.96,28188.9
16.97,29194.4
16.98,28882.4
16.99,30130.6
17,31014.8
17.01,31448.2
17.02,33043.1
17.03,32713.7
17.04,34326
17.05,34603.4
17.06,36042.3
17.07,36822.4
17.08,39145.5
17.09,41121.9
17.1,42855.5
17.11,43878.4
17.12,45906.7
17.13,45924
17.14,47727
17.15,50916.9
17.16,51506.4
17.17,55753.8
17.18,55996.5
17.19,56967.3
17.2,56880.6
17.21,56967.3
17.22,52858.6
17.23,48871.2
17.24,47779
17.25,44849.2
17.26,39544.3
17.27,36579.7
17.28,33320.5
17.29,29974.6
17.3,30078.6
17.31,26507.3
17.32,25363.1
17.33,24704.3
17.34,23924.2
17.35,23646.8
17.36,22502.6
17.37,23109.4
17.38,22485.3
17.39,23542.8
17.4,23022.7
17.41,22676
17.42,21791.8
17.43,23282.7
17.44,22814.7
17.45,22190.6
17.46,23178.7
17.47,22415.9
17.48,22519.9
17.49,22970.7
17.5,24010.9
17.51,22641.3
17.52,22485.3
17.53,21306.4
17.54,21774.5
17.55,21774.5
17.56,21393.1
17.57,22363.9
17.58,22225.2
17.59,21895.8
17.6,21618.5
17.61,22589.3
17.62,22398.6
17.63,21843.8
17.64,21757.1
17.65,22450.6
17.66,22641.3
17.67,22381.3
17.68,22225.2
17.69,22069.2
17.7,21947.8
17.71,23040
17.72,22398.6
17.73,21237.1
17.74,21046.4
17.75,22173.2
17.76,21861.2
17.77,22017.2
17.78,22884
17.79,22884
17.8,21982.5
17.81,21150.4
17.82,21566.4
17.83,21497.1
17.84,21566.4
17.85,22676
17.86,21601.1
17.87,20838.3
17.88,22832
17.89,21341.1
17.9,23594.8
17.91,21531.8
17.92,22173.2
17.93,22884
17.94,22936
17.95,22884
17.96,22728
17.97,22710.6
17.98,22676
17.99,22624
18,23473.4
18.01,22832
18.02,22641.3
18.03,22103.9
18.04,22259.9
18.05,22485.3
18.06,23456.1
18.07,23716.2
18.08,24548.3
18.09,23265.4
18.1,24132.2
18.11,24669.7
18.12,24583
18.13,24426.9
18.14,25068.4
18.15,25484.5
18.16,24149.6
18.17,27599.5
18.18,27096.7
18.19,27495.5
18.2,28275.6
18.21,28674.4
18.22,29489.2
18.23,29194.4
18.24,30338.6
18.25,31118.8
18.26,31708.2
18.27,33008.4
18.28,34239.3
18.29,35192.8
18.3,37307.9
18.31,37411.9
18.32,38538.8
18.33,37966.7
18.34,39561.6
18.35,38504.1
18.36,39301.6
18.37,38261.4
18.38,36458.4
18.39,34187.3
18.4,32783.1
18.41,30668
18.42,29801.2
18.43,27322.1
18.44,27044.7
18.45,25207.1
18.46,23473.4
18.47,23473.4
18.48,23040
18.49,22190.6
18.5,22728
18.51,22381.3
18.52,21947.8
18.53,23040
18.54,22866.7
18.55,22519.9
18.56,22745.3
18.57,22398.6
18.58,20751.6
18.59,22832
18.6,21895.8
18.61,21791.8
18.62,22572
18.63,22450.6
18.64,22363.9
18.65,23421.4
18.66,21115.7
18.67,22797.3
18.68,23438.8
18.69,23473.4
18.7,22814.7
18.71,22606.6
18.72,24080.2
18.73,24097.6
18.74,24166.9
18.75,22519.9
18.76,23837.5
18.77,23785.5
18.78,24010.9
18.79,24929.7
18.8,25397.8
18.81,25016.4
18.82,25935.2
18.83,25779.2
18.84,26750
18.85,27738.2
18.86,28154.3
18.87,28431.6
18.88,29211.8
18.89,30824.1
18.9,32107
18.91,32263
18.92,34152.6
18.93,34516.7
18.94,36857.1
18.95,37394.6
18.96,38902.8
18.97,41815.3
18.98,43583.6
18.99,45560
19,47467
19.01,49443.3
19.02,51315.7
19.03,54054.8
19.04,58232.9
19.05,59585.1
19.06,63884.5
19.07,68444
19.08,70663
19.09,75864
19.1,78655.1
19.11,81342.3
19.12,85867
19.13,88068.8
19.14,88484.8
19.15,87149.9
19.16,84584.1
19.17,82659.8
19.18,77320.2
19.19,71339.2
19.2,63295.1
19.21,56013.8
19.22,48247.1
19.23,41746
19.24,39492.3
19.25,33961.9
19.26,31534.9
19.27,28050.2
19.28,27634.2
19.29,25536.5
19.3,24531
19.31,24808.3
19.32,24322.9
19.33,23456.1
19.34,24305.6
19.35,24739
19.36,24860.4
19.37,25571.1
19.38,24617.6
19.39,25796.5
19.4,24791
19.41,24825.7
19.42,26992.7
19.43,26438
19.44,26888.7
19.45,27894.2
19.46,26680.7
19.47,29107.8
19.48,28951.7
19.49,29853.2
19.5,30477.3
19.51,28553
19.52,29038.4
19.53,28414.3
19.54,29662.5
19.55,27894.2
19.56,26212.6
19.57,26091.2
19.58,25917.9
19.59,24600.3
19.6,23074.7
19.61,22190.6
19.62,22190.6
19.63,22606.6
19.64,21341.1
19.65,19884.8
19.66,20959.7
19.67,20491.6
19.68,21358.4
19.69,20508.9
19.7,21046.4
19.71,20283.6
19.72,20231.5
19.73,20370.2
19.74,20370.2
19.75,21237.1
19.76,20266.2
19.77,20612.9
19.78,20526.3
19.79,19902.2
19.8,20006.2
19.81,19815.5
19.82,20283.6
19.83,20110.2
19.84,19572.8
19.85,19278
19.86,19988.8
19.87,19798.1
19.88,19815.5
19.89,19884.8
19.9,20179.5
19.91,20266.2
19.92,20023.5
19.93,20092.9
19.94,20110.2
19.95,19954.2
19.96,20352.9
19.97,20474.3
19.98,20179.5
19.99,20023.5
20,20595.6
20.01,20006.2
20.02,18636.6
20.03,19780.8
20.04,19520.8
20.05,19902.2
20.06,18792.6
20.07,19035.3
20.08,20300.9
20.09,19780.8
20.1,20110.2
20.11,19642.1
20.12,19226
20.13,19902.2
20.14,19260.7
20.15,20075.5
20.16,20006.2
20.17,18827.3
20.18,20491.6
20.19,20006.2
20.2,19555.4
20.21,19520.8
20.22,19763.5
20.23,19104.7
20.24,19312.7
20.25,20803.6
20.26,20439.6
20.27,18636.6
20.28,19659.4
20.29,19642.1
20.3,19607.4
20.31,20110.2
20.32,19364.7
20.33,18619.3
20.34,18948.7
20.35,18931.3
20.36,19226
20.37,19572.8
20.38,18827.3
20.39,19642.1
20.4,19208.7
20.41,19555.4
20.42,19382.1
20.43,19884.8
20.44,19676.8
20.45,19243.4
20.46,19122
20.47,19104.7
20.48,18584.6
20.49,19798.1
20.5,19798.1
20.51,19486.1
20.52,19555.4
20.53,19451.4
20.54,18862
20.55,18636.6
20.56,19364.7
20.57,19468.7
20.58,18428.6
20.59,18931.3
20.6,19434.1
20.61,19139.4
20.62,18636.6
20.63,19520.8
20.64,19988.8
20.65,18983.3
20.66,18532.6
20.67,18515.2
20.68,19018
20.69,19364.7
20.7,19260.7
20.71,19694.1
20.72,19000.7
20.73,18948.7
20.74,18844.6
20.75,19191.4
20.76,19642.1
20.77,20058.2
20.78,19191.4
20.79,19988.8
20.8,20248.9
20.81,19486.1
20.82,18810
20.83,20040.8
20.84,19503.4
20.85,19174
20.86,18879.3
20.87,19590.1
20.88,19798.1
20.89,18879.3
20.9,19260.7
20.91,19659.4
20.92,19607.4
20.93,18948.7
20.94,19936.8
20.95,18671.3
20.96,18497.9
20.97,19139.4
20.98,18914
20.99,18029.8
21,18463.2
21.01,19278
21.02,18948.7
21.03,19139.4
21.04,19694.1
21.05,18862
21.06,18862
21.07,18653.9
21.08,18931.3
21.09,19694.1
21.1,19156.7
21.11,19122
21.12,18740.6
21.13,19486.1
21.14,19330.1
21.15,19555.4
21.16,19607.4
21.17,19451.4
21.18,18567.3
21.19,19070
21.2,18237.9
21.21,19867.5
21.22,19122
21.23,18931.3
21.24,19208.7
21.25,19468.7
21.26,20144.9
21.27,20179.5
21.28,20196.9
21.29,19867.5
21.3,19035.3
21.31,20335.6
21.32,19867.5
21.33,19815.5
21.34,19711.5
21.35,20387.6
21.36,19936.8
21.37,20075.5
21.38,20127.5
21.39,18966
21.4,20231.5
21.41,19850.1
21.42,20075.5
21.43,19850.1
21.44,19468.7
21.45,19278
21.46,19850.1
21.47,18792.6
21.48,19468.7
21.49,19798.1
21.5,18862
21.51,19798.1
21.52,19919.5
21.53,20075.5
21.54,19018
21.55,19728.8
21.56,20734.3
21.57,20959.7
21.58,21081
21.59,20977
21.6,21011.7
21.61,21635.8
21.62,21167.7
21.63,21393.1
21.64,21670.5
21.65,22051.9
21.66,22710.6
21.67,23230.7
21.68,22797.3
21.69,22502.6
21.7,22693.3
21.71,22658.6
21.72,22762.7
21.73,23057.4
21.74,23109.4
21.75,21081
21.76,20162.2
21.77,20560.9
21.78,20803.6
21.79,20075.5
21.8,19347.4
21.81,19763.5
21.82,19260.7
21.83,18983.3
21.84,18376.6
21.85,18775.3
21.86,19416.7
21.87,17579.1
21.88,17908.5
21.89,18133.8
21.9,19330.1
21.91,17388.4
21.92,17925.8
21.93,17873.8
21.94,18359.2
21.95,17839.1
21.96,18376.6
21.97,18497.9
21.98,18636.6
21.99,18549.9
22,18775.3
22.01,17839.1
22.02,17700.4
22.03,18393.9
22.04,18775.3
22.05,17492.4
22.06,17301.7
22.07,17943.1
22.08,19018
22.09,19364.7
22.1,18671.3
22.11,18376.6
22.12,17769.8
22.13,18307.2
22.14,17457.7
22.15,18601.9
22.16,18168.5
22.17,18324.5
22.18,19139.4
22.19,18792.6
22.2,18896.6
22.21,18827.3
22.22,18047.2
22.23,18515.2
22.24,17839.1
22.25,18047.2
22.26,18272.5
22.27,18601.9
22.28,18428.6
22.29,17561.7
22.3,17908.5
22.31,18307.2
22.32,18168.5
22.33,16556.2
22.34,17596.4
22.35,18324.5
22.36,18237.9
22.37,18896.6
22.38,18983.3
22.39,17111
22.4,18480.6
22.41,18185.9
22.42,17665.8
22.43,18792.6
22.44,18740.6
22.45,18168.5
22.46,18255.2
22.47,18584.6
22.48,18463.2
22.49,18133.8
22.5,18480.6
22.51,18428.6
22.52,19399.4
22.53,18324.5
22.54,18324.5
22.55,17509.7
22.56,16937.6
22.57,17180.3
22.58,18619.3
22.59,18515.2
22.6,17509.7
22.61,18220.5
22.62,17700.4
22.63,17891.1
22.64,17700.4
22.65,18116.5
22.66,18047.2
22.67,18619.3
22.68,17561.7
22.69,17631.1
22.7,18931.3
22.71,17787.1
22.72,17769.8
22.73,17215
22.74,18203.2
22.75,18411.2
22.76,18671.3
22.77,17717.8
22.78,17631.1
22.79,18601.9
22.8,18671.3
22.81,19208.7
22.82,18584.6
22.83,19694.1
22.84,19572.8
22.85,19520.8
22.86,19936.8
22.87,20110.2
22.88,19624.8
22.89,19070
22.9,19902.2
22.91,21947.8
22.92,20855.7
22.93,20456.9
22.94,22190.6
22.95,21514.4
22.96,22519.9
22.97,24409.6
22.98,23698.8
22.99,24166.9
23,25259.1
23.01,25675.2
23.02,25709.8
23.03,28830.4
23.04,28518.3
23.05,29627.9
23.06,31344.2
23.07,33909.9
23.08,36094.3
23.09,36926.5
23.1,36493.1
23.11,37637.3
23.12,40809.8
23.13,39856.3
23.14,42526.1
23.15,40671.1
23.16,38573.4
23.17,39266.9
23.18,37429.2
23.19,34794.1
23.2,32020.3
23.21,30737.4
23.22,27720.9
23.23,26559.3
23.24,25657.8
23.25,22832
23.26,20786.3
23.27,20023.5
23.28,19520.8
23.29,19035.3
23.3,18810
23.31,18324.5
23.32,17995.2
23.33,18081.8
23.34,18237.9
23.35,18307.2
23.36,18168.5
23.37,17613.8
23.38,17284.4
23.39,17336.4
23.4,17891.1
23.41,17353.7
23.42,17509.7
23.43,16885.6
23.44,17492.4
23.45,17440.4
23.46,17405.7
23.47,17700.4
23.48,17163
23.49,18116.5
23.5,17977.8
23.51,16746.9
23.52,17007
23.53,16538.9
23.54,17475.1
23.55,16365.5
23.56,16798.9
23.57,16660.3
23.58,17405.7
23.59,17440.4
23.6,16868.3
23.61,16833.6
23.62,16001.5
23.63,16625.6
23.64,17561.7
23.65,17336.4
23.66,16486.9
23.67,17215
23.68,17527.1
23.69,16955
23.7,16955
23.71,16746.9
23.72,16972.3
23.73,17180.3
23.74,17128.3
23.75,16955
23.76,17111
23.77,17163
23.78,17232.4
23.79,18324.5
23.8,17527.1
23.81,16573.6
23.82,17301.7
23.83,17301.7
23.84,17596.4
23.85,17440.4
23.86,16972.3
23.87,16504.2
23.88,17111
23.89,17353.7
23.9,17007
23.91,17648.4
23.92,16625.6
23.93,16798.9
23.94,16833.6
23.95,17509.7
23.96,17145.7
23.97,16764.3
23.98,16937.6
23.99,16746.9
24,17440.4
24.01,16781.6
24.02,16590.9
24.03,17475.1
24.04,17527.1
24.05,16400.2
24.06,17284.4
24.07,16677.6
24.08,17267
24.09,17544.4
24.1,18099.2
24.11,17180.3
24.12,17787.1
24.13,17111
24.14,17856.5
24.15,16885.6
24.16,17007
24.17,16955
24.18,17457.7
24.19,16608.2
24.2,16851
24.21,17024.3
24.22,16452.2
24.23,17163
24.24,17284.4
24.25,18185.9
24.26,17613.8
24.27,17492.4
24.28,18601.9
24.29,18272.5
24.3,17648.4
24.31,18445.9
24.32,17613.8
24.33,17041.7
24.34,18497.9
24.35,18307.2
24.36,17215
24.37,18983.3
24.38,19763.5
24.39,19503.4
24.4,19902.2
24.41,18688.6
24.42,20630.3
24.43,21739.8
24.44,21705.1
24.45,21375.7
24.46,20717
24.47,23196.1
24.48,24357.6
24.49,25345.8
24.5,25276.4
24.51,26542
24.52,28171.6
24.53,29333.1
24.54,31240.1
24.55,32332.3
24.56,34846.1
24.57,36510.4
24.58,38070.7
24.59,40497.8
24.6,42023.4
24.61,44831.9
24.62,46201.4
24.63,48524.5
24.64,50587.5
24.65,50310.1
24.66,48992.6
24.67,49235.3
24.68,49582
24.69,46998.9
24.7,44294.4
24.71,41399.3
24.72,38972.2
24.73,37030.5
24.74,36302.4
24.75,33025.8
24.76,32609.7
24.77,31552.2
24.78,30546.7
24.79,30165.3
24.8,31084.1
24.81,31188.1
24.82,32731.1
24.83,34430
24.84,34326
24.85,38642.8
24.86,38504.1
24.87,41225.9
24.88,43757
24.89,45456
24.9,47363
24.91,49530
24.92,50275.5
24.93,51749.1
24.94,52355.8
24.95,51090.3
24.96,47952.4
24.97,46582.8
24.98,42838.2
24.99,40861.8
25,38313.4
25.01,32991.1
25.02,31708.2
25.03,29263.8
25.04,26195.3
25.05,25605.8
25.06,22502.6
25.07,21254.4
25.08,20491.6
25.09,20040.8
25.1,19538.1
25.11,18723.3
25.12,18567.3
25.13,18879.3
25.14,18411.2
25.15,18515.2
25.16,18272.5
25.17,19208.7
25.18,18931.3
25.19,18497.9
25.2,18359.2
25.21,18619.3
25.22,19503.4
25.23,19035.3
25.24,19260.7
25.25,19780.8
25.26,19624.8
25.27,18914
25.28,19260.7
25.29,19520.8
25.3,18549.9
25.31,18775.3
25.32,18411.2
25.33,18237.9
25.34,18289.9
25.35,16868.3
25.36,16296.2
25.37,16677.6
25.38,15654.7
25.39,15949.5
25.4,16538.9
25.41,15949.5
25.42,16070.8
25.43,15741.4
25.44,15273.3
25.45,15464
25.46,15568.1
25.47,15914.8
25.48,16174.8
25.49,15689.4
25.5,15377.4
25.51,15637.4
25.52,14458.5
25.53,15568.1
25.54,16590.9
25.55,15620.1
25.56,14510.5
25.57,15429.4
25.58,15446.7
25.59,15221.3
25.6,14666.6
25.61,15602.7
25.62,14909.3
25.63,15048
25.64,15134.7
25.65,15186.7
25.66,15152
25.67,15377.4
25.68,15741.4
25.69,14874.6
25.7,15984.1
25.71,15464
25.72,15221.3
25.73,14787.9
25.74,15256
25.75,14770.6
25.76,14631.9
25.77,15602.7
25.78,14718.6
25.79,15013.3
25.8,14337.2
25.81,14423.9
25.82,15828.1
25.83,15342.7
25.84,13921.1
25.85,14371.9
25.86,14787.9
25.87,14718.6
25.88,14649.2
25.89,14978.6
25.9,15290.7
25.91,14805.3
25.92,14944
25.93,15412
25.94,14926.6
25.95,14371.9
