File.......:  cell4ppoclliftfsi40wt - NOV,10.2021

System.....:  
Potential..:  -0.015V
Current....:  -9.8587nA
Temperature:  -0.8 +-0.1 C
Time.......:  11:02:33 - 11:03:20
Comment....:  
              
              
              
              Main
time.......:  13080 s
Impedance samples

Lines:   45
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+06       1.7190e+02       -3.4232e+01        0.999           0.0
   2      7.5549e+05       1.7318e+02       -2.7728e+01        0.999           1.0
   3      5.7077e+05       1.7556e+02       -2.3710e+01        0.999           1.5
   4      4.3121e+05       1.7597e+02       -2.0509e+01        1.000           2.3
   5      3.2578e+05       1.7754e+02       -1.8800e+01        1.000           3.0
   6      2.4612e+05       1.7891e+02       -1.7997e+01        1.000           3.4
   7      1.8594e+05       1.8065e+02       -1.8046e+01        1.000           3.9
   8      1.4048e+05       1.8254e+02       -1.9041e+01        1.000           4.4
   9      1.0613e+05       1.8497e+02       -2.0618e+01        1.000           4.8
  10      8.0180e+04       1.8759e+02       -2.3023e+01        1.000           5.3
  11      6.0575e+04       1.9055e+02       -2.6406e+01        1.000           5.7
  12      4.5764e+04       1.9403e+02       -3.0582e+01        1.000           6.2
  13      3.4574e+04       1.9790e+02       -3.5838e+01        1.000           6.7
  14      2.6121e+04       2.0178e+02       -4.2056e+01        1.000           7.1
  15      1.9734e+04       2.0706e+02       -4.9717e+01        1.000           7.6
  16      1.4909e+04       2.1358e+02       -5.9049e+01        1.000           8.1
  17      1.1263e+04       2.2087e+02       -7.0324e+01        1.000           8.5
  18      8.5095e+03       2.2897e+02       -8.3945e+01        0.999           9.0
  19      6.4288e+03       2.3891e+02       -1.0051e+02        0.999           9.5
  20      4.8569e+03       2.5086e+02       -1.2041e+02        0.999           9.9
  21      3.6694e+03       2.6544e+02       -1.4409e+02        1.000          10.4
  22      2.7722e+03       2.8153e+02       -1.7324e+02        0.999          10.9
  23      2.0944e+03       3.0118e+02       -2.0860e+02        1.000          11.4
  24      1.5823e+03       3.2498e+02       -2.5160e+02        1.000          11.8
  25      1.1954e+03       3.5229e+02       -3.0426e+02        0.999          12.3
  26      9.0311e+02       3.8423e+02       -3.6872e+02        0.999          12.8
  27      6.8229e+02       4.2265e+02       -4.4805e+02        1.000          13.2
  28      5.1546e+02       4.6495e+02       -5.4192e+02        0.999          14.0
  29      3.8943e+02       5.1956e+02       -6.6198e+02        0.999          14.7
  30      2.9421e+02       5.8478e+02       -8.1086e+02        0.999          15.1
  31      2.2227e+02       6.6584e+02       -9.9507e+02        0.999          15.6
  32      1.6793e+02       7.6510e+02       -1.2239e+03        0.999          16.1
  33      1.2687e+02       8.8813e+02       -1.5074e+03        0.999          16.5
  34      9.5846e+01       1.0428e+03       -1.8577e+03        0.999          17.1
  35      7.2411e+01       1.2399e+03       -2.2886e+03        0.999          17.7
  36      5.4092e+01       1.4966e+03       -2.8379e+03        0.999          19.1
  37      3.9533e+01       1.8609e+03       -3.5698e+03        0.999          20.9
  38      2.8174e+01       2.3803e+03       -4.5538e+03        0.999          22.4
  39      1.9503e+01       3.1394e+03       -5.8931e+03        0.999          24.0
  40      1.3058e+01       4.2573e+03       -7.7348e+03        0.999          26.3
  41      8.4196e+00       5.9431e+03       -1.0324e+04        1.000          29.0
  42      5.2123e+00       8.5080e+03       -1.4007e+04        1.000          31.8
  43      3.0979e+00       1.2433e+04       -1.9287e+04        1.000          35.2
  44      1.7783e+00       1.8485e+04       -2.6809e+04        0.999          40.2
  45      1.0000e+00       2.7464e+04       -3.7133e+04        1.000          44.8

