File.......:  cell4ppobqliftfsi30wt - OCT,12.2021

System.....:  
Potential..:  0.018V
Current....:  -2.6936nA
Temperature:  -0.7 +-0.1 C
Time.......:  16:23:25 - 16:24:13
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   45
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+06       7.1784e+00       -9.1260e+02        0.996           0.0
   2      7.5549e+05       2.2594e+01       -1.2227e+03        0.997           1.8
   3      5.7077e+05      -4.6403e+01       -1.5889e+03        0.992           2.3
   4      4.3121e+05       8.4309e+01       -2.0886e+03        0.998           3.3
   5      3.2578e+05       1.3421e+02       -2.7467e+03        0.997           4.2
   6      2.4612e+05       1.8137e+02       -3.6014e+03        0.999           4.7
   7      1.8594e+05       2.2664e+02       -4.7208e+03        0.998           5.1
   8      1.4048e+05       3.6335e+02       -6.1732e+03        0.997           5.5
   9      1.0613e+05       4.7751e+02       -8.0971e+03        0.998           6.0
  10      8.0180e+04       7.7980e+02       -1.0663e+04        0.998           6.7
  11      6.0575e+04       1.0447e+03       -1.3938e+04        0.998           7.3
  12      4.5764e+04       1.3827e+03       -1.8272e+04        0.998           7.8
  13      3.4574e+04       1.9015e+03       -2.3928e+04        0.998           8.2
  14      2.6121e+04       2.7222e+03       -3.1358e+04        0.999           8.7
  15      1.9734e+04       3.9779e+03       -4.1143e+04        0.998           9.2
  16      1.4909e+04       5.8635e+03       -5.3847e+04        0.999           9.6
  17      1.1263e+04       8.8750e+03       -7.0515e+04        0.998          10.1
  18      8.5095e+03       1.3722e+04       -9.2016e+04        0.998          10.5
  19      6.4288e+03       2.3220e+04       -1.1955e+05        0.999          11.2
  20      4.8569e+03       3.5916e+04       -1.5432e+05        0.999          11.9
  21      3.6694e+03       5.7053e+04       -1.9764e+05        0.998          12.4
  22      2.7722e+03       8.9769e+04       -2.4873e+05        0.999          12.8
  23      2.0944e+03       1.3984e+05       -3.0519e+05        0.998          13.3
  24      1.5823e+03       2.1160e+05       -3.6107e+05        0.999          13.7
  25      1.1954e+03       3.0560e+05       -4.0600e+05        0.999          14.2
  26      9.0311e+02       4.1751e+05       -4.2840e+05        0.999          14.7
  27      6.8229e+02       5.3121e+05       -4.2238e+05        0.998          15.1
  28      5.1546e+02       6.3460e+05       -3.9141e+05        0.999          15.6
  29      3.8943e+02       7.2115e+05       -3.3530e+05        0.999          16.3
  30      2.9421e+02       7.8072e+05       -2.8532e+05        0.999          17.0
  31      2.2227e+02       8.2282e+05       -2.3900e+05        1.000          17.4
  32      1.6793e+02       8.5154e+05       -1.9832e+05        0.999          17.9
  33      1.2687e+02       8.7291e+05       -1.6797e+05        0.999          18.3
  34      9.5846e+01       8.8709e+05       -1.4313e+05        1.000          18.9
  35      7.2411e+01       8.9893e+05       -1.2854e+05        1.000          19.4
  36      5.4092e+01       9.2886e+05       -1.2309e+05        0.999          20.8
  37      3.9533e+01       9.2141e+05       -1.1713e+05        1.000          22.6
  38      2.8174e+01       9.3884e+05       -1.2603e+05        0.999          24.0
  39      1.9503e+01       9.5551e+05       -1.4041e+05        0.999          25.6
  40      1.3058e+01       9.7855e+05       -1.6472e+05        0.999          27.5
  41      8.4196e+00       1.0114e+06       -2.0548e+05        0.999          29.6
  42      5.2123e+00       1.0586e+06       -2.6696e+05        1.000          32.2
  43      3.0979e+00       1.1303e+06       -3.6050e+05        1.000          35.6
  44      1.7783e+00       1.2381e+06       -4.9921e+05        1.000          40.5
  45      1.0000e+00       1.3981e+06       -6.9542e+05        0.999          45.0

