File.......:  cell1ppobqliftfsi30wt - OCT,12.2021

System.....:  
Potential..:  0.037V
Current....:  -29.207nA
Temperature:  -0.7 +-0.1 C
Time.......:  16:16:17 - 16:17:06
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   45
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+06       1.2442e+02       -6.5988e+02        0.999           0.0
   2      7.5549e+05       1.7760e+02       -8.4955e+02        0.997           1.5
   3      5.7077e+05       2.3179e+02       -1.0856e+03        0.994           2.1
   4      4.3121e+05       3.9423e+02       -1.3464e+03        0.998           3.0
   5      3.2578e+05       5.5913e+02       -1.6926e+03        0.997           4.0
   6      2.4612e+05       7.9848e+02       -2.1126e+03        0.999           4.4
   7      1.8594e+05       1.1460e+03       -2.6105e+03        0.998           4.8
   8      1.4048e+05       1.6344e+03       -3.1540e+03        0.998           5.3
   9      1.0613e+05       2.3303e+03       -3.7110e+03        0.998           5.7
  10      8.0180e+04       3.2283e+03       -4.2076e+03        0.998           6.2
  11      6.0575e+04       4.2967e+03       -4.5403e+03        0.999           6.6
  12      4.5764e+04       5.5020e+03       -4.6341e+03        0.999           7.1
  13      3.4574e+04       6.6933e+03       -4.4310e+03        0.999           7.8
  14      2.6121e+04       7.7112e+03       -4.0422e+03        1.000           8.5
  15      1.9734e+04       8.5270e+03       -3.5418e+03        1.000           8.9
  16      1.4909e+04       9.1361e+03       -3.0082e+03        0.999           9.4
  17      1.1263e+04       9.5739e+03       -2.5186e+03        1.000           9.8
  18      8.5095e+03       9.8826e+03       -2.1003e+03        1.000          10.3
  19      6.4288e+03       1.0103e+04       -1.7695e+03        1.000          10.7
  20      4.8569e+03       1.0266e+04       -1.5139e+03        1.000          11.2
  21      3.6694e+03       1.0406e+04       -1.3185e+03        1.000          11.6
  22      2.7722e+03       1.0520e+04       -1.2052e+03        1.000          12.1
  23      2.0944e+03       1.0629e+04       -1.1462e+03        1.000          12.6
  24      1.5823e+03       1.0739e+04       -1.1355e+03        1.000          13.0
  25      1.1954e+03       1.0854e+04       -1.1786e+03        1.000          13.5
  26      9.0311e+02       1.0984e+04       -1.2613e+03        1.000          13.9
  27      6.8229e+02       1.1129e+04       -1.3933e+03        1.000          14.4
  28      5.1546e+02       1.1295e+04       -1.5725e+03        1.000          14.9
  29      3.8943e+02       1.1494e+04       -1.7931e+03        1.000          15.3
  30      2.9421e+02       1.1718e+04       -2.0780e+03        1.000          15.8
  31      2.2227e+02       1.1985e+04       -2.4161e+03        1.000          16.2
  32      1.6793e+02       1.2290e+04       -2.8402e+03        1.000          16.7
  33      1.2687e+02       1.2649e+04       -3.3519e+03        1.000          17.2
  34      9.5846e+01       1.3077e+04       -3.9667e+03        1.000          17.7
  35      7.2411e+01       1.3582e+04       -4.7030e+03        1.000          18.3
  36      5.4092e+01       1.4187e+04       -5.6545e+03        1.000          19.7
  37      3.9533e+01       1.5007e+04       -6.8677e+03        1.000          21.4
  38      2.8174e+01       1.6094e+04       -8.4867e+03        1.000          22.8
  39      1.9503e+01       1.7598e+04       -1.0677e+04        0.999          24.4
  40      1.3058e+01       1.9738e+04       -1.3691e+04        0.999          26.3
  41      8.4196e+00       2.2870e+04       -1.7886e+04        0.999          28.4
  42      5.2123e+00       2.7567e+04       -2.3760e+04        0.999          31.1
  43      3.0979e+00       3.4649e+04       -3.1923e+04        0.998          34.4
  44      1.7783e+00       4.5197e+04       -4.3031e+04        0.998          39.3
  45      1.0000e+00       5.9964e+04       -5.7592e+04        0.998          46.2

