File.......:  202108151304_c-256_eis_rt - AUG,15.2021

System.....:  
Potential..:  -0.008V
Current....:  -44.871nA
Temperature:  -0.6 +-0.1 C
Time.......:  13:04:11 - 13:04:59
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   45
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+06       3.9340e+01       -6.2123e+00        0.999           0.0
   2      7.5549e+05       4.0067e+01       -7.2852e+00        0.999           1.3
   3      5.7077e+05       4.1020e+01       -8.5499e+00        0.999           1.8
   4      4.3121e+05       4.2075e+01       -1.0075e+01        1.000           2.5
   5      3.2578e+05       4.3412e+01       -1.1875e+01        1.000           3.2
   6      2.4612e+05       4.4936e+01       -1.3978e+01        1.000           3.7
   7      1.8594e+05       4.6774e+01       -1.6520e+01        1.000           4.1
   8      1.4048e+05       4.8976e+01       -1.9540e+01        1.000           4.6
   9      1.0613e+05       5.1472e+01       -2.3103e+01        1.000           5.0
  10      8.0180e+04       5.4596e+01       -2.7386e+01        1.000           5.5
  11      6.0575e+04       5.7864e+01       -3.2503e+01        1.000           5.9
  12      4.5764e+04       6.2789e+01       -3.9059e+01        1.000           6.6
  13      3.4574e+04       6.7742e+01       -4.6430e+01        0.999           7.3
  14      2.6121e+04       7.3658e+01       -5.5181e+01        1.000           7.7
  15      1.9734e+04       8.0601e+01       -6.5679e+01        0.999           8.2
  16      1.4909e+04       8.8813e+01       -7.8169e+01        0.999           8.6
  17      1.1263e+04       9.8465e+01       -9.3250e+01        0.999           9.1
  18      8.5095e+03       1.0984e+02       -1.1131e+02        0.999           9.5
  19      6.4288e+03       1.2322e+02       -1.3318e+02        0.999          10.0
  20      4.8569e+03       1.3916e+02       -1.5953e+02        0.999          10.5
  21      3.6694e+03       1.5851e+02       -1.9125e+02        1.000          10.9
  22      2.7722e+03       1.8146e+02       -2.2991e+02        0.999          11.4
  23      2.0944e+03       2.0938e+02       -2.7660e+02        0.998          11.8
  24      1.5823e+03       2.4361e+02       -3.3299e+02        0.998          12.3
  25      1.1954e+03       2.8531e+02       -4.0066e+02        0.999          12.8
  26      9.0311e+02       3.3694e+02       -4.8137e+02        0.997          13.2
  27      6.8229e+02       3.9695e+02       -5.7296e+02        0.999          13.9
  28      5.1546e+02       4.7393e+02       -6.8520e+02        0.997          14.6
  29      3.8943e+02       5.6923e+02       -8.1704e+02        0.997          15.1
  30      2.9421e+02       6.8441e+02       -9.7006e+02        0.996          15.5
  31      2.2227e+02       8.2530e+02       -1.1467e+03        0.996          16.0
  32      1.6793e+02       9.9320e+02       -1.3499e+03        0.996          16.4
  33      1.2687e+02       1.1932e+03       -1.5823e+03        0.995          16.9
  34      9.5846e+01       1.4308e+03       -1.8486e+03        0.995          17.4
  35      7.2411e+01       1.7094e+03       -2.1495e+03        0.994          18.0
  36      5.4092e+01       2.0418e+03       -2.5101e+03        0.994          19.4
  37      3.9533e+01       2.4686e+03       -2.9556e+03        0.993          21.2
  38      2.8174e+01       3.0170e+03       -3.5237e+03        0.993          22.6
  39      1.9503e+01       3.7317e+03       -4.2465e+03        0.991          24.3
  40      1.3058e+01       4.6828e+03       -5.1934e+03        0.991          26.6
  41      8.4196e+00       5.9896e+03       -6.4564e+03        0.990          29.2
  42      5.2123e+00       7.8227e+03       -8.1700e+03        0.990          31.9
  43      3.0979e+00       1.0373e+04       -1.0436e+04        0.989          35.3
  44      1.7783e+00       1.3951e+04       -1.3497e+04        0.989          40.2
  45      1.0000e+00       1.8810e+04       -1.7331e+04        0.987          44.9

