File.......:  202108151308_c-257_eis_rt - AUG,15.2021

System.....:  
Potential..:  0.025V
Current....:  -1.4197nA
Temperature:  -0.7 +-0.2 C
Time.......:  13:08:46 - 13:09:35
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   45
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+06       5.2987e+00       -7.3718e+02        0.995           0.0
   2      7.5549e+05       4.2252e+01       -9.8175e+02        0.996           1.8
   3      5.7077e+05       1.2592e+01       -1.2405e+03        0.992           2.3
   4      4.3121e+05       1.0659e+02       -1.6502e+03        0.998           3.3
   5      3.2578e+05       1.4825e+02       -2.1470e+03        0.998           4.2
   6      2.4612e+05       2.0452e+02       -2.8035e+03        0.999           4.6
   7      1.8594e+05       2.6605e+02       -3.6518e+03        0.999           5.0
   8      1.4048e+05       3.7298e+02       -4.7679e+03        0.999           5.5
   9      1.0613e+05       4.6144e+02       -6.2208e+03        0.999           5.9
  10      8.0180e+04       5.9559e+02       -8.1401e+03        0.999           6.4
  11      6.0575e+04       8.9805e+02       -1.0619e+04        0.998           7.0
  12      4.5764e+04       1.1253e+03       -1.3880e+04        0.998           7.6
  13      3.4574e+04       1.4273e+03       -1.8157e+04        0.998           8.1
  14      2.6121e+04       1.8576e+03       -2.3753e+04        0.999           8.5
  15      1.9734e+04       2.4520e+03       -3.1103e+04        0.998           9.0
  16      1.4909e+04       3.3015e+03       -4.0698e+04        0.999           9.4
  17      1.1263e+04       4.5332e+03       -5.3324e+04        0.998           9.8
  18      8.5095e+03       6.3446e+03       -6.9773e+04        0.997          10.3
  19      6.4288e+03       1.0310e+04       -9.1347e+04        0.999          11.0
  20      4.8569e+03       1.4492e+04       -1.1917e+05        0.998          11.6
  21      3.6694e+03       2.1134e+04       -1.5550e+05        0.998          12.1
  22      2.7722e+03       3.1304e+04       -2.0211e+05        0.998          12.5
  23      2.0944e+03       4.7329e+04       -2.6168e+05        0.998          12.9
  24      1.5823e+03       7.2197e+04       -3.3663e+05        0.998          13.4
  25      1.1954e+03       1.0987e+05       -4.2902e+05        0.998          13.8
  26      9.0311e+02       1.6583e+05       -5.3931e+05        0.998          14.3
  27      6.8229e+02       2.4539e+05       -6.6656e+05        0.998          14.7
  28      5.1546e+02       3.6472e+05       -8.0288e+05        0.999          15.4
  29      3.8943e+02       4.9851e+05       -9.5334e+05        0.998          16.1
  30      2.9421e+02       6.5612e+05       -1.1128e+06        0.999          16.5
  31      2.2227e+02       8.4071e+05       -1.2811e+06        0.999          16.9
  32      1.6793e+02       1.0421e+06       -1.4717e+06        0.998          17.4
  33      1.2687e+02       1.2694e+06       -1.6871e+06        0.998          17.8
  34      9.5846e+01       1.5316e+06       -1.9399e+06        0.999          18.3
  35      7.2411e+01       1.8277e+06       -2.2071e+06        0.999          18.9
  36      5.4092e+01       2.3017e+06       -2.5203e+06        0.998          20.3
  37      3.9533e+01       2.6115e+06       -2.9914e+06        1.000          22.0
  38      2.8174e+01       3.2334e+06       -3.4946e+06        0.996          23.4
  39      1.9503e+01       4.0746e+06       -4.1777e+06        0.999          25.1
  40      1.3058e+01       5.1297e+06       -4.9394e+06        0.998          26.9
  41      8.4196e+00       6.5924e+06       -5.8076e+06        0.994          29.1
  42      5.2123e+00       8.4285e+06       -6.7736e+06        0.998          32.2
  43      3.0979e+00       1.0729e+07       -7.8633e+06        0.999          36.1
  44      1.7783e+00       1.3297e+07       -9.1612e+06        0.999          41.0
  45      1.0000e+00       1.5915e+07       -1.1102e+07        0.999          45.5

