File.......:  202108151301_c-255_eis_rt - AUG,15.2021

System.....:  
Potential..:  -0.004V
Current....:  -15.291nA
Temperature:  -0.7 +-0.1 C
Time.......:  13:01:32 - 13:02:19
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   45
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+06      -1.4647e+01       -7.8159e+02        0.997           0.0
   2      7.5549e+05      -1.1730e+01       -1.0527e+03        0.997           1.8
   3      5.7077e+05      -4.2080e+01       -1.3819e+03        0.994           2.3
   4      4.3121e+05       8.1816e+01       -1.7984e+03        0.997           3.3
   5      3.2578e+05       1.1718e+02       -2.3580e+03        0.998           4.2
   6      2.4612e+05       1.9598e+02       -3.0912e+03        0.996           4.7
   7      1.8594e+05       2.5629e+02       -4.0261e+03        0.995           5.1
   8      1.4048e+05       4.2477e+02       -5.2664e+03        0.998           5.5
   9      1.0613e+05       5.6188e+02       -6.9294e+03        0.999           6.0
  10      8.0180e+04       8.3318e+02       -9.0191e+03        0.998           6.4
  11      6.0575e+04       1.3242e+03       -1.1815e+04        0.999           7.1
  12      4.5764e+04       1.9401e+03       -1.5399e+04        0.999           7.8
  13      3.4574e+04       2.8382e+03       -2.0106e+04        0.998           8.2
  14      2.6121e+04       4.2834e+03       -2.6107e+04        0.998           8.7
  15      1.9734e+04       6.5963e+03       -3.3913e+04        0.999           9.2
  16      1.4909e+04       1.0430e+04       -4.3589e+04        0.998           9.6
  17      1.1263e+04       1.6266e+04       -5.5710e+04        0.998          10.1
  18      8.5095e+03       2.5394e+04       -7.0187e+04        0.996          10.5
  19      6.4288e+03       3.9305e+04       -8.5968e+04        0.997          11.0
  20      4.8569e+03       6.0556e+04       -1.0129e+05        0.999          11.7
  21      3.6694e+03       8.7027e+04       -1.1376e+05        1.000          12.4
  22      2.7722e+03       1.1810e+05       -1.2011e+05        0.999          12.8
  23      2.0944e+03       1.5049e+05       -1.1861e+05        0.999          13.3
  24      1.5823e+03       1.7996e+05       -1.0950e+05        0.998          13.7
  25      1.1954e+03       2.0359e+05       -9.5798e+04        0.999          14.2
  26      9.0311e+02       2.2124e+05       -8.0451e+04        0.999          14.7
  27      6.8229e+02       2.3316e+05       -6.5906e+04        0.999          15.1
  28      5.1546e+02       2.4135e+05       -5.3326e+04        1.000          15.6
  29      3.8943e+02       2.4669e+05       -4.2754e+04        1.000          16.0
  30      2.9421e+02       2.5048e+05       -3.4855e+04        1.000          16.5
  31      2.2227e+02       2.5305e+05       -2.8707e+04        1.000          17.0
  32      1.6793e+02       2.5514e+05       -2.3977e+04        1.000          17.4
  33      1.2687e+02       2.5714e+05       -2.0787e+04        1.000          17.9
  34      9.5846e+01       2.5869e+05       -1.8010e+04        1.000          18.4
  35      7.2411e+01       2.6002e+05       -1.6902e+04        1.000          19.0
  36      5.4092e+01       2.6560e+05       -1.6751e+04        0.999          20.4
  37      3.9533e+01       2.6299e+05       -1.7094e+04        1.000          22.1
  38      2.8174e+01       2.6608e+05       -1.9103e+04        0.999          23.6
  39      1.9503e+01       2.6867e+05       -2.1794e+04        0.999          25.2
  40      1.3058e+01       2.7201e+05       -2.6143e+04        0.999          27.0
  41      8.4196e+00       2.7698e+05       -3.2920e+04        0.999          29.2
  42      5.2123e+00       2.8346e+05       -4.3532e+04        1.000          31.8
  43      3.0979e+00       2.9300e+05       -6.0236e+04        1.000          35.1
  44      1.7783e+00       3.0611e+05       -8.7456e+04        1.000          40.0
  45      1.0000e+00       3.2488e+05       -1.3147e+05        1.000          44.6

