Sample	 
8.8	4930.97
8.82	5238.02
8.84	4804.53
8.86	5021.28
8.88	4949.03
8.9	4804.53
8.92	4461.35
8.94	4605.85
8.96	4786.47
8.98	4732.28
9	4967.09
9.02	4894.84
9.04	4858.72
9.06	4479.41
9.08	4569.72
9.1	5201.9
9.12	5003.21
9.14	4425.23
9.16	4858.72
9.18	4641.97
9.2	4551.66
9.22	4641.97
9.24	4352.98
9.26	4732.28
9.28	4587.79
9.3	4876.78
9.32	4894.84
9.34	4786.47
9.36	4876.78
9.38	4696.16
9.4	4750.34
9.42	4623.91
9.44	4515.54
9.46	4768.41
9.48	4732.28
9.5	4660.03
9.52	4732.28
9.54	4714.22
9.56	4840.66
9.58	4750.34
9.6	4515.54
9.62	4858.72
9.64	4461.35
9.66	4497.47
9.68	4641.97
9.7	4533.6
9.72	4985.15
9.74	4732.28
9.76	4660.03
9.78	4334.92
9.8	4045.92
9.82	4678.1
9.84	4840.66
9.86	4605.85
9.88	4190.42
9.9	4334.92
9.92	3793.05
9.94	4678.1
9.96	4352.98
9.98	4515.54
10	4172.36
10.02	4894.84
10.04	4208.48
10.06	4334.92
10.08	4660.03
10.1	4822.59
10.12	4660.03
10.14	4280.73
10.16	4479.41
10.18	4190.42
10.2	4696.16
10.22	4641.97
10.24	4551.66
10.26	4443.29
10.28	4244.6
10.3	4641.97
10.32	4678.1
10.34	4371.04
10.36	4334.92
10.38	4768.41
10.4	4750.34
10.42	4732.28
10.44	4714.22
10.46	4623.91
10.48	4226.54
10.5	3756.93
10.52	4660.03
10.54	4732.28
10.56	4316.85
10.58	4479.41
10.6	4750.34
10.62	4280.73
10.64	4316.85
10.66	4732.28
10.68	4750.34
10.7	4732.28
10.72	4407.16
10.74	4136.23
10.76	4443.29
10.78	4949.03
10.8	4316.85
10.82	4118.17
10.84	4334.92
10.86	4136.23
10.88	4172.36
10.9	4660.03
10.92	4208.48
10.94	4551.66
10.96	4714.22
10.98	4515.54
11	4154.29
11.02	4334.92
11.04	4660.03
11.06	5039.34
11.08	4551.66
11.1	4750.34
11.12	4587.79
11.14	4678.1
11.16	4858.72
11.18	4045.92
11.2	4840.66
11.22	4461.35
11.24	4660.03
11.26	4461.35
11.28	4786.47
11.3	3684.68
11.32	4244.6
11.34	4623.91
11.36	4497.47
11.38	4371.04
11.4	4244.6
11.42	4894.84
11.44	4190.42
11.46	4714.22
11.48	5039.34
11.5	4641.97
11.52	4551.66
11.54	4190.42
11.56	4298.79
11.58	4985.15
11.6	3901.42
11.62	4515.54
11.64	4190.42
11.66	4461.35
11.68	4641.97
11.7	4497.47
11.72	4930.97
11.74	4154.29
11.76	4786.47
11.78	4696.16
11.8	4425.23
11.82	4461.35
11.84	5382.52
11.86	4822.59
11.88	4533.6
11.9	4497.47
11.92	4587.79
11.94	4768.41
11.96	4533.6
11.98	4967.09
12	4804.53
12.02	3756.93
12.04	4515.54
12.06	4732.28
12.08	4551.66
12.1	4714.22
12.12	4334.92
12.14	4605.85
12.16	4316.85
12.18	4262.67
12.2	4533.6
12.22	4696.16
12.24	4497.47
12.26	4334.92
12.28	4244.6
12.3	5328.33
12.32	4714.22
12.34	4334.92
12.36	5021.28
12.38	4461.35
12.4	4732.28
12.42	4623.91
12.44	4334.92
12.46	4605.85
12.48	4768.41
12.5	4226.54
12.52	4587.79
12.54	5003.21
12.56	4389.1
12.58	4497.47
12.6	4118.17
12.62	4389.1
12.64	4876.78
12.66	4750.34
12.68	4172.36
12.7	4949.03
12.72	4226.54
12.74	4389.1
12.76	4732.28
12.78	4515.54
12.8	4605.85
12.82	4226.54
12.84	4569.72
12.86	4768.41
12.88	4371.04
12.9	4533.6
12.92	4479.41
12.94	4443.29
12.96	4714.22
12.98	4569.72
13	4876.78
13.02	4605.85
13.04	4714.22
13.06	4605.85
13.08	4696.16
13.1	4678.1
13.12	4894.84
13.14	5003.21
13.16	4208.48
13.18	4407.16
13.2	4678.1
13.22	4407.16
13.24	4822.59
13.26	4443.29
13.28	4425.23
13.3	4949.03
13.32	4316.85
13.34	4696.16
13.36	4641.97
13.38	4316.85
13.4	4172.36
13.42	4352.98
13.44	4407.16
13.46	4768.41
13.48	4497.47
13.5	4262.67
13.52	4262.67
13.54	4334.92
13.56	4100.11
13.58	5111.59
13.6	4334.92
13.62	4371.04
13.64	4461.35
13.66	4967.09
13.68	4262.67
13.7	4316.85
13.72	4136.23
13.74	4100.11
13.76	4551.66
13.78	4009.8
13.8	4443.29
13.82	4461.35
13.84	4587.79
13.86	5328.33
13.88	4443.29
13.9	4696.16
13.92	4551.66
13.94	4334.92
13.96	4316.85
13.98	4208.48
14	4660.03
14.02	4334.92
14.04	4389.1
14.06	4407.16
14.08	4660.03
14.1	4280.73
14.12	4732.28
14.14	4443.29
14.16	3811.11
14.18	4461.35
14.2	4352.98
14.22	4009.8
14.24	4118.17
14.26	4732.28
14.28	4605.85
14.3	4569.72
14.32	4443.29
14.34	4732.28
14.36	4389.1
14.38	4298.79
14.4	4027.86
14.42	4533.6
14.44	3991.73
14.46	3955.61
14.48	4208.48
14.5	4461.35
14.52	4443.29
14.54	4497.47
14.56	4443.29
14.58	4660.03
14.6	4154.29
14.62	4352.98
14.64	4009.8
14.66	4605.85
14.68	4515.54
14.7	4371.04
14.72	4732.28
14.74	4082.05
14.76	4063.98
14.78	4009.8
14.8	4262.67
14.82	4244.6
14.84	4750.34
14.86	4136.23
14.88	4027.86
14.9	4334.92
14.92	4244.6
14.94	4461.35
14.96	4118.17
14.98	4497.47
15	4840.66
15.02	4262.67
15.04	4280.73
15.06	4551.66
15.08	4298.79
15.1	3865.3
15.12	4226.54
15.14	4876.78
15.16	4371.04
15.18	4082.05
15.2	4696.16
15.22	4280.73
15.24	4244.6
15.26	3955.61
15.28	4605.85
15.3	4641.97
15.32	4587.79
15.34	4497.47
15.36	4425.23
15.38	4714.22
15.4	4352.98
15.42	4967.09
15.44	4389.1
15.46	4407.16
15.48	4118.17
15.5	4208.48
15.52	4371.04
15.54	4425.23
15.56	4425.23
15.58	4660.03
15.6	4352.98
15.62	4316.85
15.64	4443.29
15.66	3973.67
15.68	4533.6
15.7	4262.67
15.72	4027.86
15.74	4009.8
15.76	4425.23
15.78	4244.6
15.8	4118.17
15.82	3829.18
15.84	4118.17
15.86	4949.03
15.88	4443.29
15.9	4009.8
15.92	4967.09
15.94	4858.72
15.96	4154.29
15.98	4352.98
16	4407.16
16.02	3793.05
16.04	4280.73
16.06	4298.79
16.08	4533.6
16.1	3865.3
16.12	4154.29
16.14	4045.92
16.16	4027.86
16.18	4768.41
16.2	5364.46
16.22	3648.55
16.24	4136.23
16.26	4244.6
16.28	4605.85
16.3	4262.67
16.32	4768.41
16.34	4136.23
16.36	4208.48
16.38	4172.36
16.4	4334.92
16.42	4515.54
16.44	4407.16
16.46	4190.42
16.48	4154.29
16.5	4678.1
16.52	4352.98
16.54	4569.72
16.56	4678.1
16.58	4443.29
16.6	4497.47
16.62	4641.97
16.64	4045.92
16.66	4497.47
16.68	4371.04
16.7	4443.29
16.72	4425.23
16.74	4262.67
16.76	4804.53
16.78	4425.23
16.8	3991.73
16.82	4352.98
16.84	4136.23
16.86	4280.73
16.88	4641.97
16.9	4280.73
16.92	4515.54
16.94	4316.85
16.96	4641.97
16.98	4352.98
17	4316.85
17.02	4461.35
17.04	4298.79
17.06	4334.92
17.08	4660.03
17.1	5057.4
17.12	4822.59
17.14	4930.97
17.16	4985.15
17.18	5563.14
17.2	5689.58
17.22	5599.27
17.24	5219.96
17.26	5147.71
17.28	4678.1
17.3	4461.35
17.32	4244.6
17.34	4208.48
17.36	4136.23
17.38	4569.72
17.4	4136.23
17.42	4262.67
17.44	4190.42
17.46	4515.54
17.48	4389.1
17.5	5003.21
17.52	4262.67
17.54	4298.79
17.56	4912.9
17.58	4298.79
17.6	3811.11
17.62	4334.92
17.64	4894.84
17.66	4461.35
17.68	4605.85
17.7	4226.54
17.72	4190.42
17.74	4244.6
17.76	4533.6
17.78	4172.36
17.8	4082.05
17.82	4497.47
17.84	4100.11
17.86	4389.1
17.88	3973.67
17.9	4389.1
17.92	3991.73
17.94	4732.28
17.96	4136.23
17.98	4009.8
18	3847.24
18.02	4334.92
18.04	4226.54
18.06	4533.6
18.08	4660.03
18.1	4822.59
18.12	5147.71
18.14	5581.2
18.16	5292.21
18.18	5111.59
18.2	5238.02
18.22	4949.03
18.24	5147.71
18.26	4804.53
18.28	4678.1
18.3	4443.29
18.32	4515.54
18.34	4389.1
18.36	4660.03
18.38	4930.97
18.4	4786.47
18.42	5183.84
18.44	5310.27
18.46	4985.15
18.48	4443.29
18.5	4804.53
18.52	4371.04
18.54	4605.85
18.56	4136.23
18.58	4316.85
18.6	4226.54
18.62	4100.11
18.64	3756.93
18.66	3955.61
18.68	4280.73
18.7	4352.98
18.72	4118.17
18.74	4407.16
18.76	4822.59
18.78	3847.24
18.8	4172.36
18.82	4696.16
18.84	4334.92
18.86	4714.22
18.88	4678.1
18.9	4587.79
18.92	4949.03
18.94	4949.03
18.96	4949.03
18.98	4443.29
19	4912.9
19.02	4280.73
19.04	4407.16
19.06	4533.6
19.08	4623.91
19.1	4334.92
19.12	5039.34
19.14	5075.46
19.16	5111.59
19.18	5039.34
19.2	5364.46
19.22	5057.4
19.24	5021.28
19.26	5219.96
19.28	5093.53
19.3	4641.97
19.32	4280.73
19.34	4461.35
19.36	4497.47
19.38	4750.34
19.4	4714.22
19.42	4298.79
19.44	4208.48
19.46	4280.73
19.48	4569.72
19.5	4389.1
19.52	3720.8
19.54	4569.72
19.56	4533.6
19.58	4280.73
19.6	4461.35
19.62	4352.98
19.64	3937.55
19.66	4316.85
19.68	3504.06
19.7	4208.48
19.72	4136.23
19.74	3865.3
19.76	4045.92
19.78	3756.93
19.8	3829.18
19.82	4082.05
19.84	4045.92
19.86	4154.29
19.88	3847.24
19.9	4136.23
19.92	3395.68
19.94	3829.18
19.96	3413.75
19.98	3811.11
20	3648.55
20.02	3774.99
20.04	3883.36
20.06	3919.49
20.08	3829.18
20.1	3901.42
20.12	3702.74
20.14	4100.11
20.16	3377.62
20.18	3793.05
20.2	4208.48
20.22	3666.62
20.24	3901.42
20.26	3630.49
20.28	3558.24
20.3	3720.8
20.32	3215.06
20.34	4045.92
20.36	3431.81
20.38	3594.37
20.4	3793.05
20.42	3847.24
20.44	3865.3
20.46	3720.8
20.48	3341.5
20.5	4045.92
20.52	3666.62
20.54	3648.55
20.56	3612.43
20.58	3540.18
20.6	3305.37
20.62	3793.05
20.64	3756.93
20.66	4082.05
20.68	4226.54
20.7	3720.8
20.72	3738.86
20.74	4009.8
20.76	3847.24
20.78	3937.55
20.8	3720.8
20.82	3702.74
20.84	3811.11
20.86	3702.74
20.88	4154.29
20.9	4063.98
20.92	3937.55
20.94	3594.37
20.96	3847.24
20.98	3558.24
21	3431.81
21.02	4118.17
21.04	3847.24
21.06	3756.93
21.08	3540.18
21.1	3323.44
21.12	3684.68
21.14	3774.99
21.16	3919.49
21.18	3756.93
21.2	3504.06
21.22	3774.99
21.24	3738.86
21.26	4118.17
21.28	4045.92
21.3	3522.12
21.32	3991.73
21.34	3666.62
21.36	3431.81
21.38	3431.81
21.4	3829.18
21.42	4208.48
21.44	3594.37
21.46	3449.87
21.48	3504.06
21.5	3774.99
21.52	3666.62
21.54	3269.25
21.56	3612.43
21.58	3630.49
21.6	3630.49
21.62	3630.49
21.64	3648.55
21.66	3774.99
21.68	3124.75
21.7	3847.24
21.72	4100.11
21.74	3485.99
21.76	3847.24
21.78	3955.61
21.8	3720.8
21.82	4316.85
21.84	3666.62
21.86	3504.06
21.88	3377.62
21.9	3991.73
21.92	3594.37
21.94	3449.87
21.96	3485.99
21.98	3305.37
22	3504.06
22.02	3269.25
22.04	3287.31
22.06	3395.68
22.08	3251.19
22.1	3269.25
22.12	3756.93
22.14	3919.49
22.16	3251.19
22.18	3540.18
22.2	3359.56
22.22	3269.25
22.24	3178.94
22.26	3142.81
22.28	3449.87
22.3	3847.24
22.32	3648.55
22.34	3756.93
22.36	3702.74
22.38	3377.62
22.4	3305.37
22.42	3377.62
22.44	3865.3
22.46	3323.44
22.48	3124.75
22.5	3612.43
22.52	3341.5
22.54	3323.44
22.56	3106.69
22.58	3558.24
22.6	3413.75
22.62	3377.62
22.64	3630.49
22.66	3901.42
22.68	3485.99
22.7	3160.88
22.72	3973.67
22.74	3377.62
22.76	3197
22.78	3684.68
22.8	3359.56
22.82	3504.06
22.84	3233.12
22.86	3305.37
22.88	3540.18
22.9	3702.74
22.92	3720.8
22.94	3793.05
22.96	3251.19
22.98	3341.5
23	3467.93
23.02	3359.56
23.04	3756.93
23.06	3504.06
23.08	3413.75
23.1	3413.75
23.12	3178.94
23.14	3142.81
23.16	3341.5
23.18	3269.25
23.2	3106.69
23.22	3540.18
23.24	3793.05
23.26	3449.87
23.28	3287.31
23.3	3305.37
23.32	3377.62
23.34	3467.93
23.36	3305.37
23.38	3215.06
23.4	2835.76
23.42	3233.12
23.44	3287.31
23.46	3377.62
23.48	3287.31
23.5	2980.25
23.52	3323.44
23.54	3323.44
23.56	3359.56
23.58	3540.18
23.6	3630.49
23.62	3359.56
23.64	3215.06
23.66	3178.94
23.68	3305.37
23.7	3124.75
23.72	2727.38
23.74	3016.38
23.76	3269.25
23.78	3323.44
23.8	3558.24
23.82	3233.12
23.84	2980.25
23.86	3630.49
23.88	3124.75
23.9	3684.68
23.92	3738.86
23.94	3774.99
23.96	4027.86
23.98	3287.31
24	3449.87
24.02	3160.88
24.04	3576.31
24.06	3395.68
24.08	3449.87
24.1	3684.68
24.12	3233.12
24.14	3106.69
24.16	3413.75
24.18	3449.87
24.2	3233.12
24.22	3287.31
24.24	3160.88
24.26	3233.12
24.28	3106.69
24.3	2926.07
24.32	3178.94
24.34	2908.01
24.36	2745.45
24.38	3178.94
24.4	3449.87
24.42	3142.81
24.44	3106.69
24.46	2944.13
24.48	3124.75
24.5	3178.94
24.52	3449.87
24.54	2510.64
24.56	3142.81
24.58	2582.89
24.6	3106.69
24.62	3305.37
24.64	3124.75
24.66	2980.25
24.68	2492.58
24.7	3160.88
24.72	2763.51
24.74	2528.7
24.76	2763.51
24.78	3088.63
24.8	2853.82
24.82	2980.25
24.84	2944.13
24.86	2637.07
24.88	3034.44
24.9	2944.13
24.92	2619.01
24.94	2835.76
24.96	2799.63
24.98	2745.45
25	2763.51
25.02	2564.82
25.04	3016.38
25.06	2691.26
25.08	2745.45
25.1	3016.38
25.12	2817.69
25.14	2691.26
25.16	2673.2
25.18	2853.82
25.2	2817.69
25.22	2763.51
25.24	2673.2
25.26	2871.88
25.28	2727.38
25.3	2456.45
25.32	2510.64
25.34	2709.32
25.36	2582.89
25.38	2546.76
25.4	2745.45
25.42	2420.33
25.44	2619.01
25.46	2311.95
25.48	2944.13
25.5	2673.2
25.52	3449.87
25.54	2926.07
25.56	2546.76
25.58	2691.26
25.6	2474.51
25.62	2853.82
25.64	2745.45
25.66	2908.01
25.68	2781.57
25.7	2582.89
25.72	2944.13
25.74	2944.13
25.76	2853.82
25.78	2799.63
25.8	2600.95
25.82	2582.89
25.84	3088.63
25.86	3197
25.88	2438.39
25.9	2926.07
25.92	3251.19
25.94	2727.38
25.96	3431.81
25.98	3811.11
26	3215.06
26.02	3431.81
26.04	3323.44
26.06	3215.06
26.08	3124.75
26.1	3233.12
26.12	3576.31
26.14	3160.88
26.16	3160.88
26.18	3287.31
26.2	2944.13
26.22	2745.45
26.24	2709.32
26.26	2691.26
26.28	2637.07
26.3	2582.89
26.32	2293.89
26.34	2474.51
26.36	2077.15
26.38	2619.01
26.4	2582.89
26.42	2546.76
26.44	2420.33
26.46	2564.82
26.48	2438.39
26.5	2492.58
26.52	2564.82
26.54	2167.46
26.56	2781.57
26.58	2366.14
26.6	2221.64
26.62	2366.14
26.64	2203.58
26.66	2022.96
26.68	2420.33
26.7	2293.89
26.72	2637.07
26.74	2275.83
26.76	2366.14
26.78	2366.14
26.8	2167.46
26.82	2492.58
26.84	2348.08
26.86	2763.51
26.88	2257.77
26.9	2311.95
26.92	2167.46
26.94	1950.71
26.96	2528.7
26.98	2456.45
27	2221.64
27.02	2582.89
27.04	2239.71
27.06	2348.08
27.08	2691.26
27.1	2348.08
27.12	2113.27
27.14	2853.82
27.16	2456.45
27.18	2564.82
27.2	2022.96
27.22	2095.21
27.24	2131.33
27.26	2619.01
27.28	2113.27
27.3	2330.02
27.32	2077.15
27.34	2330.02
27.36	2293.89
27.38	2402.27
27.4	2095.21
27.42	2149.4
27.44	2456.45
27.46	2655.14
27.48	2185.52
27.5	1950.71
27.52	2221.64
27.54	2203.58
27.56	2149.4
27.58	2348.08
27.6	2077.15
27.62	2366.14
27.64	2221.64
27.66	2167.46
27.68	1950.71
27.7	1589.47
27.72	2564.82
27.74	2420.33
27.76	1806.21
27.78	2131.33
27.8	2564.82
27.82	2492.58
27.84	2619.01
27.86	2311.95
27.88	2059.08
27.9	2131.33
27.92	2275.83
27.94	2420.33
27.96	2113.27
27.98	2131.33
28	1914.59
28.02	2239.71
28.04	2366.14
28.06	2022.96
28.08	2546.76
28.1	2474.51
28.12	2402.27
28.14	2492.58
28.16	2059.08
28.18	2059.08
28.2	2366.14
28.22	1842.34
28.24	2167.46
28.26	1950.71
28.28	2077.15
28.3	1842.34
28.32	2113.27
28.34	2366.14
28.36	2059.08
28.38	2185.52
28.4	2203.58
28.42	2330.02
28.44	1986.84
28.46	2059.08
28.48	2095.21
28.5	2113.27
28.52	1733.97
28.54	1986.84
28.56	2113.27
28.58	2637.07
28.6	1914.59
28.62	2095.21
28.64	2167.46
28.66	2131.33
28.68	2348.08
28.7	1896.53
28.72	1770.09
28.74	2149.4
28.76	2131.33
28.78	1842.34
28.8	2149.4
28.82	2167.46
28.84	1896.53
28.86	2041.02
28.88	1986.84
28.9	1824.28
28.92	2239.71
28.94	2257.77
28.96	1806.21
28.98	1986.84
29	1860.4
29.02	1860.4
29.04	2041.02
29.06	2095.21
29.08	2022.96
29.1	2004.9
29.12	1860.4
29.14	2366.14
29.16	1914.59
29.18	1878.46
29.2	2402.27
29.22	2004.9
29.24	1950.71
29.26	1932.65
29.28	1914.59
29.3	2275.83
29.32	2077.15
29.34	2203.58
29.36	2185.52
29.38	2420.33
29.4	2257.77
29.42	2293.89
29.44	2167.46
29.46	1950.71
29.48	2113.27
29.5	1661.72
29.52	1860.4
29.54	1679.78
29.56	1914.59
29.58	2095.21
29.6	1986.84
29.62	1914.59
29.64	1932.65
29.66	2041.02
29.68	2004.9
29.7	1896.53
29.72	2059.08
29.74	1625.59
29.76	1968.77
29.78	1517.22
29.8	1914.59
29.82	2022.96
29.84	1535.28
29.86	1842.34
29.88	1986.84
29.9	2022.96
29.92	1968.77
29.94	2095.21
29.96	1806.21
29.98	1697.84
30	2095.21
30.02	1968.77
30.04	1824.28
30.06	1842.34
30.08	1986.84
30.1	1589.47
30.12	1752.03
30.14	1770.09
30.16	2059.08
30.18	1643.66
30.2	1968.77
30.22	1878.46
30.24	1679.78
30.26	1553.34
30.28	1842.34
30.3	2022.96
30.32	1986.84
30.34	1625.59
30.36	1968.77
30.38	1806.21
30.4	1697.84
30.42	1950.71
30.44	1986.84
30.46	1860.4
30.48	1860.4
30.5	1589.47
30.52	1553.34
30.54	1914.59
30.56	1697.84
30.58	1788.15
30.6	2041.02
30.62	1824.28
30.64	1661.72
30.66	2004.9
30.68	1715.9
30.7	1896.53
30.72	1607.53
30.74	1932.65
30.76	1824.28
30.78	1679.78
30.8	1770.09
30.82	1661.72
30.84	1878.46
30.86	1697.84
30.88	1806.21
30.9	1426.91
30.92	1390.79
30.94	1661.72
30.96	2077.15
30.98	1679.78
31	1553.34
31.02	1860.4
31.04	1679.78
31.06	1661.72
31.08	1390.79
31.1	1661.72
31.12	1607.53
31.14	1824.28
31.16	1607.53
31.18	1770.09
31.2	1878.46
31.22	2041.02
31.24	1589.47
31.26	1481.1
31.28	1715.9
31.3	1589.47
31.32	1733.97
31.34	1733.97
31.36	1553.34
31.38	1625.59
31.4	1300.47
31.42	1824.28
31.44	1896.53
31.46	1986.84
31.48	1463.03
31.5	1517.22
31.52	1643.66
31.54	1860.4
31.56	1788.15
31.58	1715.9
31.6	1517.22
31.62	1661.72
31.64	1571.41
31.66	1752.03
31.68	1643.66
31.7	1715.9
31.72	1788.15
31.74	1914.59
31.76	1896.53
31.78	1607.53
31.8	1733.97
31.82	1607.53
31.84	1679.78
31.86	1679.78
31.88	1372.72
31.9	1752.03
31.92	1553.34
31.94	1661.72
31.96	1932.65
31.98	1968.77
32	1463.03
32.02	1932.65
32.04	1914.59
32.06	1860.4
32.08	1481.1
32.1	1661.72
32.12	1354.66
32.14	1607.53
32.16	1535.28
32.18	1463.03
32.2	1354.66
32.22	1625.59
32.24	1607.53
32.26	1390.79
32.28	1246.29
32.3	1625.59
32.32	1752.03
32.34	1806.21
32.36	1463.03
32.38	1463.03
32.4	1968.77
32.42	1282.41
32.44	1426.91
32.46	1625.59
32.48	1300.47
32.5	1589.47
32.52	1499.16
32.54	1535.28
32.56	1553.34
32.58	1571.41
32.6	1553.34
32.62	1535.28
32.64	1788.15
32.66	1752.03
32.68	1824.28
32.7	1625.59
32.72	1282.41
32.74	1517.22
32.76	1535.28
32.78	1300.47
32.8	1372.72
32.82	1535.28
32.84	1426.91
32.86	1444.97
32.88	1715.9
32.9	1788.15
32.92	1770.09
32.94	1733.97
32.96	1679.78
32.98	1679.78
33	1390.79
33.02	1535.28
33.04	1752.03
33.06	1571.41
33.08	1083.73
33.1	1426.91
33.12	1625.59
33.14	1372.72
33.16	1589.47
33.18	1426.91
33.2	1318.54
33.22	1607.53
33.24	1336.6
33.26	1300.47
33.28	1752.03
33.3	1607.53
33.32	1463.03
33.34	1372.72
33.36	1661.72
33.38	1372.72
33.4	1264.35
33.42	1444.97
33.44	1426.91
33.46	1589.47
33.48	1300.47
33.5	1499.16
33.52	2041.02
33.54	1481.1
33.56	1336.6
33.58	1300.47
33.6	1390.79
33.62	1372.72
33.64	1246.29
33.66	1372.72
33.68	1607.53
33.7	1336.6
33.72	1354.66
33.74	1643.66
33.76	1481.1
33.78	1463.03
33.8	1444.97
33.82	1408.85
33.84	1481.1
33.86	1264.35
33.88	1300.47
33.9	1210.16
33.92	1246.29
33.94	1643.66
33.96	1463.03
33.98	1137.92
34	1246.29
34.02	1354.66
34.04	1571.41
34.06	1589.47
34.08	1770.09
34.1	1463.03
34.12	1390.79
34.14	1986.84
34.16	1390.79
34.18	1444.97
34.2	1481.1
34.22	1535.28
34.24	1625.59
34.26	1553.34
34.28	1643.66
34.3	1770.09
34.32	1607.53
34.34	1390.79
34.36	1517.22
34.38	1246.29
34.4	1282.41
34.42	1408.85
34.44	1228.23
34.46	1444.97
34.48	1336.6
34.5	1571.41
34.52	1192.1
34.54	1553.34
34.56	1228.23
34.58	1300.47
34.6	1625.59
34.62	1481.1
34.64	1174.04
34.66	1661.72
34.68	1192.1
34.7	1174.04
34.72	1282.41
34.74	1372.72
34.76	1571.41
34.78	1119.85
34.8	1228.23
34.82	1444.97
34.84	1499.16
34.86	1336.6
34.88	1426.91
34.9	1336.6
34.92	1174.04
34.94	1336.6
34.96	1426.91
34.98	1517.22
35	1444.97
35.02	1517.22
35.04	1499.16
35.06	1264.35
35.08	1228.23
35.1	1192.1
35.12	1390.79
35.14	1264.35
35.16	1318.54
35.18	1210.16
35.2	1354.66
35.22	975.356
35.24	1408.85
35.26	1137.92
35.28	1481.1
35.3	1354.66
35.32	1065.67
35.34	1155.98
35.36	1318.54
35.38	1174.04
35.4	1517.22
35.42	1499.16
35.44	1372.72
35.46	1354.66
35.48	1499.16
35.5	1553.34
35.52	1354.66
35.54	1011.48
35.56	1336.6
35.58	1354.66
35.6	1481.1
35.62	1354.66
35.64	1499.16
35.66	1282.41
35.68	1426.91
