File.......:  202108120919_c-251_eis_rt - AUG,12.2021

System.....:  
Potential..:  0.052V
Current....:  -16.625pA
Temperature:  -0.7 +-0.2 C
Time.......:  09:19:15 - 09:20:08
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   45
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+06      -4.2431e+00       -6.7213e+02        0.996           0.0
   2      7.5549e+05       3.0791e+00       -9.1665e+02        0.997           1.8
   3      5.7077e+05      -3.8552e+01       -1.1586e+03        0.987           2.3
   4      4.3121e+05       4.8397e+01       -1.5394e+03        0.997           3.3
   5      3.2578e+05       7.1698e+01       -2.0221e+03        0.997           4.2
   6      2.4612e+05       1.0245e+02       -2.6676e+03        0.998           4.7
   7      1.8594e+05       1.1647e+02       -3.4993e+03        0.996           5.1
   8      1.4048e+05       1.9650e+02       -4.5694e+03        0.998           5.5
   9      1.0613e+05       2.3162e+02       -5.9998e+03        0.998           6.0
  10      8.0180e+04       3.2404e+02       -7.9249e+03        0.998           6.4
  11      6.0575e+04       5.2196e+02       -1.0392e+04        0.998           7.1
  12      4.5764e+04       6.2074e+02       -1.3650e+04        0.998           7.8
  13      3.4574e+04       7.5372e+02       -1.7950e+04        0.998           8.2
  14      2.6121e+04       9.5683e+02       -2.3574e+04        0.999           8.7
  15      1.9734e+04       1.1925e+03       -3.1021e+04        0.997           9.2
  16      1.4909e+04       1.4841e+03       -4.0787e+04        0.999           9.6
  17      1.1263e+04       1.8356e+03       -5.3790e+04        0.998          10.1
  18      8.5095e+03       2.4231e+03       -7.0804e+04        0.999          10.5
  19      6.4288e+03       4.1167e+03       -9.3447e+04        0.999          11.2
  20      4.8569e+03       5.4248e+03       -1.2290e+05        0.998          11.9
  21      3.6694e+03       6.2559e+03       -1.6202e+05        0.998          12.4
  22      2.7722e+03       7.7306e+03       -2.1331e+05        0.999          12.8
  23      2.0944e+03       9.9490e+03       -2.8104e+05        0.998          13.3
  24      1.5823e+03       1.3193e+04       -3.7038e+05        0.998          13.7
  25      1.1954e+03       1.7054e+04       -4.8818e+05        0.996          14.2
  26      9.0311e+02       2.2631e+04       -6.4173e+05        0.998          14.7
  27      6.8229e+02       3.1723e+04       -8.4599e+05        0.997          15.1
  28      5.1546e+02       6.1843e+04       -1.1141e+06        0.999          15.8
  29      3.8943e+02       7.9608e+04       -1.4679e+06        0.998          16.5
  30      2.9421e+02       1.0464e+05       -1.9220e+06        0.999          17.0
  31      2.2227e+02       1.7732e+05       -2.5863e+06        0.995          17.4
  32      1.6793e+02       2.0498e+05       -3.3189e+06        0.994          17.9
  33      1.2687e+02       3.5169e+05       -4.3437e+06        0.996          18.3
  34      9.5846e+01       6.2861e+05       -5.8219e+06        0.999          18.9
  35      7.2411e+01       1.0221e+06       -7.8379e+06        0.995          19.5
  36      5.4092e+01       8.6391e+06       -1.2115e+07        0.981          20.9
  37      3.9533e+01       1.6474e+06       -1.1430e+07        0.985          22.8
  38      2.8174e+01       3.9344e+06       -1.9181e+07        0.869          24.2
  39      1.9503e+01       5.3557e+06       -2.6741e+07        0.898          25.8
  40      1.3058e+01       7.1303e+06       -3.5244e+07        0.942          27.7
  41      8.4196e+00       1.3213e+07       -5.9213e+07        0.845          29.9
  42      5.2123e+00       2.1382e+07       -7.8676e+07        0.948          32.6
  43      3.0979e+00       4.2895e+07       -1.1967e+08        0.996          37.2
  44      1.7783e+00       8.5492e+07       -1.7764e+08        0.988          45.4
  45      1.0000e+00       1.4920e+08       -2.5332e+08        0.944          50.1

