File.......:  202108190855_c-273_eis_rt - AUG,19.2021

System.....:  
Potential..:  0.009V
Current....:  -42.201nA
Temperature:  -0.6 +-0.1 C
Time.......:  08:55:42 - 08:56:29
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   45
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+06       1.4457e+02       -3.8004e+01        0.999           0.0
   2      7.5549e+05       1.4806e+02       -3.0026e+01        0.999           1.0
   3      5.7077e+05       1.5008e+02       -2.4732e+01        1.000           1.5
   4      4.3121e+05       1.5178e+02       -2.1070e+01        1.000           2.3
   5      3.2578e+05       1.5298e+02       -1.8671e+01        1.000           3.0
   6      2.4612e+05       1.5403e+02       -1.7347e+01        1.000           3.4
   7      1.8594e+05       1.5515e+02       -1.7068e+01        1.000           3.8
   8      1.4048e+05       1.5636e+02       -1.7802e+01        1.000           4.3
   9      1.0613e+05       1.5764e+02       -1.9382e+01        1.000           4.8
  10      8.0180e+04       1.5919e+02       -2.2024e+01        1.000           5.2
  11      6.0575e+04       1.6091e+02       -2.5848e+01        1.000           5.7
  12      4.5764e+04       1.6316e+02       -3.0887e+01        1.000           6.1
  13      3.4574e+04       1.6591e+02       -3.7480e+01        1.000           6.6
  14      2.6121e+04       1.6932e+02       -4.5714e+01        1.000           7.0
  15      1.9734e+04       1.7358e+02       -5.6147e+01        1.000           7.5
  16      1.4909e+04       1.7883e+02       -6.9163e+01        1.000           7.9
  17      1.1263e+04       1.8548e+02       -8.5369e+01        1.000           8.4
  18      8.5095e+03       1.9365e+02       -1.0536e+02        1.000           8.8
  19      6.4288e+03       2.0375e+02       -1.3014e+02        0.999           9.3
  20      4.8569e+03       2.1627e+02       -1.6055e+02        0.999           9.8
  21      3.6694e+03       2.3207e+02       -1.9774e+02        1.000          10.2
  22      2.7722e+03       2.5097e+02       -2.4406e+02        0.998          10.6
  23      2.0944e+03       2.7425e+02       -3.0125e+02        0.998          11.1
  24      1.5823e+03       3.0291e+02       -3.7203e+02        0.999          11.6
  25      1.1954e+03       3.3782e+02       -4.5999e+02        0.999          12.0
  26      9.0311e+02       3.7829e+02       -5.6471e+02        0.999          12.7
  27      6.8229e+02       4.3154e+02       -6.9914e+02        0.998          13.4
  28      5.1546e+02       4.9813e+02       -8.6605e+02        0.998          13.9
  29      3.8943e+02       5.8301e+02       -1.0731e+03        0.997          14.3
  30      2.9421e+02       6.8970e+02       -1.3289e+03        0.998          14.8
  31      2.2227e+02       8.2730e+02       -1.6443e+03        0.998          15.3
  32      1.6793e+02       1.0016e+03       -2.0314e+03        0.998          15.7
  33      1.2687e+02       1.2251e+03       -2.5046e+03        0.998          16.2
  34      9.5846e+01       1.5129e+03       -3.0809e+03        0.998          16.7
  35      7.2411e+01       1.8831e+03       -3.7740e+03        0.997          17.3
  36      5.4092e+01       2.3642e+03       -4.6349e+03        0.997          18.7
  37      3.9533e+01       3.0420e+03       -5.7549e+03        0.997          20.5
  38      2.8174e+01       3.9918e+03       -7.2094e+03        0.997          22.3
  39      1.9503e+01       5.3511e+03       -9.1283e+03        0.997          24.4
  40      1.3058e+01       7.3062e+03       -1.1679e+04        0.997          26.3
  41      8.4196e+00       1.0150e+04       -1.5100e+04        0.996          28.6
  42      5.2123e+00       1.4316e+04       -1.9737e+04        0.996          31.3
  43      3.0979e+00       2.0377e+04       -2.5979e+04        0.996          34.7
  44      1.7783e+00       2.9129e+04       -3.4399e+04        0.996          39.6
  45      1.0000e+00       4.1107e+04       -4.5367e+04        0.995          44.2

