File.......:  202108190859_c-274_eis_rt - AUG,19.2021

System.....:  
Potential..:  -0.006V
Current....:  -54.668nA
Temperature:  -0.7 +-0.1 C
Time.......:  08:59:06 - 08:59:54
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   45
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+06       3.2884e+01       -5.6704e+00        0.999           0.0
   2      7.5549e+05       3.3568e+01       -6.4248e+00        0.999           1.3
   3      5.7077e+05       3.4392e+01       -7.3193e+00        1.000           1.8
   4      4.3121e+05       3.5294e+01       -8.4950e+00        1.000           2.5
   5      3.2578e+05       3.6412e+01       -9.8936e+00        1.000           3.2
   6      2.4612e+05       3.7668e+01       -1.1544e+01        1.000           3.7
   7      1.8594e+05       3.9132e+01       -1.3558e+01        1.000           4.1
   8      1.4048e+05       4.0866e+01       -1.5993e+01        1.000           4.6
   9      1.0613e+05       4.2824e+01       -1.8925e+01        1.000           5.0
  10      8.0180e+04       4.5229e+01       -2.2504e+01        1.000           5.5
  11      6.0575e+04       4.7795e+01       -2.6828e+01        1.000           5.9
  12      4.5764e+04       5.1092e+01       -3.2087e+01        1.000           6.3
  13      3.4574e+04       5.4960e+01       -3.8561e+01        1.000           6.8
  14      2.6121e+04       6.0237e+01       -4.6506e+01        1.000           7.5
  15      1.9734e+04       6.5754e+01       -5.5779e+01        0.999           8.2
  16      1.4909e+04       7.2289e+01       -6.6950e+01        0.999           8.6
  17      1.1263e+04       8.0001e+01       -8.0570e+01        0.999           9.1
  18      8.5095e+03       8.9184e+01       -9.7105e+01        1.000           9.5
  19      6.4288e+03       1.0011e+02       -1.1738e+02        0.999          10.0
  20      4.8569e+03       1.1340e+02       -1.4206e+02        0.999          10.5
  21      3.6694e+03       1.2991e+02       -1.7200e+02        0.999          10.9
  22      2.7722e+03       1.4979e+02       -2.0858e+02        0.998          11.4
  23      2.0944e+03       1.7441e+02       -2.5287e+02        0.999          11.8
  24      1.5823e+03       2.0492e+02       -3.0638e+02        0.999          12.3
  25      1.1954e+03       2.4239e+02       -3.7071e+02        0.998          12.8
  26      9.0311e+02       2.8910e+02       -4.4768e+02        0.998          13.2
  27      6.8229e+02       3.4643e+02       -5.3948e+02        0.997          13.7
  28      5.1546e+02       4.1406e+02       -6.4337e+02        0.998          14.4
  29      3.8943e+02       5.0141e+02       -7.7072e+02        0.997          15.1
  30      2.9421e+02       6.0774e+02       -9.1938e+02        0.998          15.5
  31      2.2227e+02       7.3865e+02       -1.0921e+03        0.997          16.0
  32      1.6793e+02       8.9568e+02       -1.2917e+03        0.996          16.4
  33      1.2687e+02       1.0842e+03       -1.5210e+03        0.995          16.9
  34      9.5846e+01       1.3091e+03       -1.7851e+03        0.995          17.4
  35      7.2411e+01       1.5745e+03       -2.0843e+03        0.995          18.0
  36      5.4092e+01       1.8924e+03       -2.4430e+03        0.994          19.4
  37      3.9533e+01       2.3021e+03       -2.8897e+03        0.993          21.2
  38      2.8174e+01       2.8282e+03       -3.4610e+03        0.993          22.6
  39      1.9503e+01       3.5169e+03       -4.1965e+03        0.992          24.3
  40      1.3058e+01       4.4407e+03       -5.1718e+03        0.991          26.2
  41      8.4196e+00       5.7112e+03       -6.4814e+03        0.990          28.8
  42      5.2123e+00       7.5133e+03       -8.2834e+03        0.989          32.0
  43      3.0979e+00       1.0059e+04       -1.0699e+04        0.988          35.4
  44      1.7783e+00       1.3708e+04       -1.4004e+04        0.988          40.3
  45      1.0000e+00       1.8663e+04       -1.8227e+04        0.986          44.9

