File.......:  202107290853_c-216_eis_rt - JUL,29.2021

System.....:  
Potential..:  -0.003V
Current....:  -68.381pA
Temperature:  -0.7 +-0.2 C
Time.......:  08:53:21 - 08:54:12
Comment....:  
              
              
              
              Main
time.......:  9480.1 s
Impedance samples

Lines:   45
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+06      -1.3730e+01       -7.4617e+02        0.997           0.0
   2      7.5549e+05      -1.3090e+01       -9.9127e+02        0.994           1.8
   3      5.7077e+05      -4.6789e+01       -1.3028e+03        0.995           2.3
   4      4.3121e+05       4.8808e+01       -1.7179e+03        0.996           3.3
   5      3.2578e+05       5.5061e+01       -2.2565e+03        0.997           4.2
   6      2.4612e+05       1.0269e+02       -2.9563e+03        0.997           4.7
   7      1.8594e+05       1.7330e+02       -3.8724e+03        0.999           5.1
   8      1.4048e+05       2.0183e+02       -5.0932e+03        0.996           5.5
   9      1.0613e+05       2.3543e+02       -6.7266e+03        0.998           6.0
  10      8.0180e+04       3.5740e+02       -8.8112e+03        0.998           6.4
  11      6.0575e+04       5.9389e+02       -1.1598e+04        0.999           7.1
  12      4.5764e+04       7.4001e+02       -1.5209e+04        0.998           7.8
  13      3.4574e+04       8.8766e+02       -2.0014e+04        0.998           8.2
  14      2.6121e+04       1.1496e+03       -2.6291e+04        0.998           8.7
  15      1.9734e+04       1.5629e+03       -3.4620e+04        0.998           9.2
  16      1.4909e+04       1.9698e+03       -4.5509e+04        0.999           9.6
  17      1.1263e+04       2.5073e+03       -5.9863e+04        0.998          10.1
  18      8.5095e+03       3.2094e+03       -7.8744e+04        0.998          10.5
  19      6.4288e+03       5.9670e+03       -1.0386e+05        0.998          11.2
  20      4.8569e+03       7.4662e+03       -1.3666e+05        0.998          11.9
  21      3.6694e+03       1.0434e+04       -1.7961e+05        0.999          12.4
  22      2.7722e+03       1.4437e+04       -2.3603e+05        0.997          12.8
  23      2.0944e+03       2.0513e+04       -3.1036e+05        0.997          13.3
  24      1.5823e+03       2.9754e+04       -4.0794e+05        0.998          13.7
  25      1.1954e+03       4.4735e+04       -5.3513e+05        0.998          14.2
  26      9.0311e+02       6.6978e+04       -7.0166e+05        0.998          14.7
  27      6.8229e+02       1.2360e+05       -9.1923e+05        0.998          15.3
  28      5.1546e+02       1.8354e+05       -1.2011e+06        0.997          16.0
  29      3.8943e+02       2.7912e+05       -1.5592e+06        0.997          16.5
  30      2.9421e+02       4.2938e+05       -2.0287e+06        0.996          17.0
  31      2.2227e+02       6.4159e+05       -2.5572e+06        0.996          17.4
  32      1.6793e+02       1.0964e+06       -3.2872e+06        0.995          17.9
  33      1.2687e+02       1.6971e+06       -4.0831e+06        0.997          18.3
  34      9.5846e+01       2.7639e+06       -4.9474e+06        0.998          18.9
  35      7.2411e+01       4.0164e+06       -5.5238e+06        0.998          19.6
  36      5.4092e+01       4.8866e+06       -1.1201e+07        0.993          21.8
  37      3.9533e+01       6.5028e+06       -6.9433e+06        0.986          24.3
  38      2.8174e+01       9.6285e+06       -6.2255e+06        0.919          25.8
  39      1.9503e+01       1.1200e+07       -4.9397e+06        0.946          27.4
  40      1.3058e+01       1.1765e+07       -4.0111e+06        0.982          29.3
  41      8.4196e+00       1.2945e+07       -2.7287e+06        0.954          31.4
  42      5.2123e+00       1.3184e+07       -1.9649e+06        0.987          34.1
  43      3.0979e+00       1.3598e+07       -1.4955e+06        1.000          38.0
  44      1.7783e+00       1.3849e+07       -1.1170e+06        1.000          43.6
  45      1.0000e+00       1.4057e+07       -8.9741e+05        0.999          48.3

