File.......:  202108100856_c-241_eis_rt - AUG,10.2021

System.....:  
Potential..:  0.018V
Current....:  -75.511pA
Temperature:  -0.7 +-0.1 C
Time.......:  08:56:57 - 08:57:47
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   45
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+06      -9.2260e+00       -6.8147e+02        0.996           0.0
   2      7.5549e+05       8.7398e+00       -8.9109e+02        0.996           1.8
   3      5.7077e+05      -2.0749e+01       -1.1814e+03        0.991           2.3
   4      4.3121e+05       4.8293e+01       -1.5436e+03        0.997           3.3
   5      3.2578e+05       7.0015e+01       -2.0322e+03        0.998           4.2
   6      2.4612e+05       9.1766e+01       -2.6678e+03        0.997           4.7
   7      1.8594e+05       1.0500e+02       -3.4802e+03        0.997           5.1
   8      1.4048e+05       1.8461e+02       -4.6175e+03        0.998           5.5
   9      1.0613e+05       2.2769e+02       -6.0332e+03        0.998           6.0
  10      8.0180e+04       3.0416e+02       -7.9471e+03        0.997           6.4
  11      6.0575e+04       4.9058e+02       -1.0428e+04        0.999           7.1
  12      4.5764e+04       6.1388e+02       -1.3702e+04        0.998           7.8
  13      3.4574e+04       7.2568e+02       -1.8008e+04        0.998           8.2
  14      2.6121e+04       8.9978e+02       -2.3695e+04        0.999           8.7
  15      1.9734e+04       1.1427e+03       -3.1189e+04        1.000           9.2
  16      1.4909e+04       1.3955e+03       -4.1041e+04        0.999           9.6
  17      1.1263e+04       1.7274e+03       -5.4007e+04        0.999          10.0
  18      8.5095e+03       2.1856e+03       -7.1214e+04        0.998          10.5
  19      6.4288e+03       3.9982e+03       -9.4044e+04        0.998          11.2
  20      4.8569e+03       4.6854e+03       -1.2380e+05        0.997          11.9
  21      3.6694e+03       5.9434e+03       -1.6320e+05        0.998          12.4
  22      2.7722e+03       7.3671e+03       -2.1505e+05        0.999          12.8
  23      2.0944e+03       9.2390e+03       -2.8351e+05        0.997          13.3
  24      1.5823e+03       1.2396e+04       -3.7378e+05        0.997          13.7
  25      1.1954e+03       1.6509e+04       -4.9282e+05        0.998          14.2
  26      9.0311e+02       2.2558e+04       -6.4993e+05        0.997          14.7
  27      6.8229e+02       3.1235e+04       -8.5656e+05        0.999          15.1
  28      5.1546e+02       6.1272e+04       -1.1305e+06        0.999          15.8
  29      3.8943e+02       8.1358e+04       -1.4846e+06        0.998          16.5
  30      2.9421e+02       1.0523e+05       -1.9645e+06        0.999          17.0
  31      2.2227e+02       1.3412e+05       -2.5196e+06        0.994          17.4
  32      1.6793e+02       2.5469e+05       -3.3876e+06        0.991          17.9
  33      1.2687e+02       3.9348e+05       -4.4694e+06        0.994          18.3
  34      9.5846e+01       4.9890e+05       -6.2117e+06        0.994          18.9
  35      7.2411e+01       9.0629e+05       -7.9641e+06        0.997          19.5
  36      5.4092e+01      -1.1516e+06       -2.3645e+07        0.959          20.9
  37      3.9533e+01       8.5473e+05       -1.4622e+07        0.974          22.7
  38      2.8174e+01       2.6198e+06       -1.6774e+07        0.885          24.2
  39      1.9503e+01       5.5636e+06       -2.4392e+07        0.901          25.8
  40      1.3058e+01       1.3088e+07       -3.2687e+07        0.950          27.7
  41      8.4196e+00       2.3223e+07       -4.7648e+07        0.840          29.9
  42      5.2123e+00       3.5924e+07       -6.1988e+07        0.931          32.6
  43      3.0979e+00       6.8348e+07       -6.8405e+07        0.995          36.7
  44      1.7783e+00       1.0006e+08       -6.9491e+07        0.993          42.4
  45      1.0000e+00       1.2846e+08       -6.7552e+07        0.971          46.9

