File.......:  202108100901_c-242_eis_rt - AUG,10.2021

System.....:  
Potential..:  0.151V
Current....:  -17.659pA
Temperature:  -0.7 +-0.2 C
Time.......:  09:01:30 - 09:02:19
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   45
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+06      -8.1762e+00       -7.2554e+02        0.998           0.0
   2      7.5549e+05      -8.2253e+00       -9.8083e+02        0.991           1.8
   3      5.7077e+05      -2.6613e+01       -1.2833e+03        0.992           2.3
   4      4.3121e+05       5.1766e+01       -1.6788e+03        0.997           3.3
   5      3.2578e+05       7.7169e+01       -2.2031e+03        0.998           4.2
   6      2.4612e+05       1.1373e+02       -2.8915e+03        0.998           4.6
   7      1.8594e+05       1.5101e+02       -3.7965e+03        0.998           5.0
   8      1.4048e+05       2.1115e+02       -4.9838e+03        0.998           5.5
   9      1.0613e+05       2.5915e+02       -6.5457e+03        0.998           5.9
  10      8.0180e+04       4.6716e+02       -8.6330e+03        0.998           6.6
  11      6.0575e+04       5.6308e+02       -1.1306e+04        0.998           7.2
  12      4.5764e+04       6.8258e+02       -1.4853e+04        0.998           7.6
  13      3.4574e+04       8.1564e+02       -1.9534e+04        0.998           8.1
  14      2.6121e+04       1.0140e+03       -2.5665e+04        0.998           8.5
  15      1.9734e+04       1.2709e+03       -3.3790e+04        0.999           8.9
  16      1.4909e+04       1.5379e+03       -4.4441e+04        0.999           9.4
  17      1.1263e+04       1.9155e+03       -5.8554e+04        0.998           9.8
  18      8.5095e+03       2.3230e+03       -7.7078e+04        0.997          10.3
  19      6.4288e+03       4.3025e+03       -1.0180e+05        1.000          10.9
  20      4.8569e+03       5.0589e+03       -1.3398e+05        0.997          11.6
  21      3.6694e+03       6.2546e+03       -1.7660e+05        0.999          12.0
  22      2.7722e+03       7.5858e+03       -2.3262e+05        0.997          12.5
  23      2.0944e+03       9.4507e+03       -3.0667e+05        0.999          12.9
  24      1.5823e+03       1.1986e+04       -4.0438e+05        0.999          13.4
  25      1.1954e+03       1.5192e+04       -5.3312e+05        0.998          13.8
  26      9.0311e+02       1.9600e+04       -7.0287e+05        0.998          14.2
  27      6.8229e+02       4.5950e+04       -9.2932e+05        0.998          14.9
  28      5.1546e+02       5.4879e+04       -1.2230e+06        0.998          15.6
  29      3.8943e+02       7.0047e+04       -1.6098e+06        0.998          16.0
  30      2.9421e+02       8.8277e+04       -2.1193e+06        0.997          16.5
  31      2.2227e+02       1.3271e+05       -2.7976e+06        0.998          16.9
  32      1.6793e+02       1.5824e+05       -3.6761e+06        0.998          17.3
  33      1.2687e+02       2.1110e+05       -4.8380e+06        0.998          17.8
  34      9.5846e+01       3.5860e+05       -6.3334e+06        0.998          18.4
  35      7.2411e+01       5.3368e+05       -8.3279e+06        0.999          19.2
  36      5.4092e+01      -1.5612e+05       -1.0308e+07        0.998          20.8
  37      3.9533e+01       9.0279e+05       -1.5353e+07        0.994          22.6
  38      2.8174e+01       1.3853e+06       -2.0736e+07        0.968          24.0
  39      1.9503e+01       2.1031e+06       -2.9881e+07        0.976          25.6
  40      1.3058e+01       5.2301e+06       -4.3672e+07        0.987          27.5
  41      8.4196e+00       8.1143e+06       -6.4136e+07        0.961          29.6
  42      5.2123e+00       1.7884e+07       -1.0031e+08        0.986          32.3
  43      3.0979e+00       3.7404e+07       -1.5878e+08        0.998          35.6
  44      1.7783e+00       8.0234e+07       -2.5169e+08        0.997          40.6
  45      1.0000e+00       1.6647e+08       -3.8655e+08        0.987          45.2

