File.......:  cell10ppobqliftfsi30w - DEC,02.2021

System.....:  
Potential..:  0.008V
Current....:  -19.005nA
Temperature:  -0.8 +-0.0 C
Time.......:  16:26:22 - 16:27:09
Comment....:  
              
              
              
              Main
time.......:  13080 s
Impedance samples

Lines:   45
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+06       9.7858e+01       -1.5504e+01        0.999           0.0
   2      7.5549e+05       9.9971e+01       -1.4446e+01        0.999           1.3
   3      5.7077e+05       1.0162e+02       -1.3844e+01        0.999           1.8
   4      4.3121e+05       1.0374e+02       -1.3775e+01        1.000           2.5
   5      3.2578e+05       1.0539e+02       -1.4234e+01        1.000           3.3
   6      2.4612e+05       1.0716e+02       -1.5217e+01        1.000           3.7
   7      1.8594e+05       1.0891e+02       -1.6683e+01        1.000           4.1
   8      1.4048e+05       1.1163e+02       -1.8785e+01        1.000           4.6
   9      1.0613e+05       1.1434e+02       -2.1574e+01        1.000           5.1
  10      8.0180e+04       1.1732e+02       -2.5130e+01        1.000           5.5
  11      6.0575e+04       1.2085e+02       -2.9585e+01        1.000           6.0
  12      4.5764e+04       1.2515e+02       -3.5064e+01        1.000           6.4
  13      3.4574e+04       1.2992e+02       -4.1768e+01        1.000           6.9
  14      2.6121e+04       1.3564e+02       -4.9791e+01        1.000           7.4
  15      1.9734e+04       1.4249e+02       -5.9649e+01        1.000           7.9
  16      1.4909e+04       1.5019e+02       -7.1582e+01        1.000           8.3
  17      1.1263e+04       1.5916e+02       -8.6219e+01        1.000           8.8
  18      8.5095e+03       1.6960e+02       -1.0404e+02        0.999           9.3
  19      6.4288e+03       1.8202e+02       -1.2599e+02        0.999           9.7
  20      4.8569e+03       1.9697e+02       -1.5281e+02        1.000          10.2
  21      3.6694e+03       2.1452e+02       -1.8547e+02        0.999          10.7
  22      2.7722e+03       2.3549e+02       -2.2593e+02        0.999          11.1
  23      2.0944e+03       2.5920e+02       -2.7549e+02        1.000          11.6
  24      1.5823e+03       2.8892e+02       -3.3630e+02        0.999          12.1
  25      1.1954e+03       3.2079e+02       -4.1080e+02        0.998          12.6
  26      9.0311e+02       3.6671e+02       -5.0176e+02        0.998          13.0
  27      6.8229e+02       4.2492e+02       -6.0813e+02        0.999          13.7
  28      5.1546e+02       4.9454e+02       -7.4219e+02        0.998          14.4
  29      3.8943e+02       5.8143e+02       -9.0467e+02        0.998          14.9
  30      2.9421e+02       6.8819e+02       -1.1013e+03        0.998          15.4
  31      2.2227e+02       8.2192e+02       -1.3379e+03        0.999          15.9
  32      1.6793e+02       9.8495e+02       -1.6225e+03        0.999          16.3
  33      1.2687e+02       1.1861e+03       -1.9639e+03        0.999          16.8
  34      9.5846e+01       1.4345e+03       -2.3723e+03        0.999          17.3
  35      7.2411e+01       1.7413e+03       -2.8579e+03        0.999          17.9
  36      5.4092e+01       2.1359e+03       -3.4591e+03        0.999          19.3
  37      3.9533e+01       2.6684e+03       -4.2331e+03        0.999          21.1
  38      2.8174e+01       3.3980e+03       -5.2483e+03        0.999          22.5
  39      1.9503e+01       4.3813e+03       -6.5869e+03        0.998          24.6
  40      1.3058e+01       5.7648e+03       -8.3990e+03        0.998          26.8
  41      8.4196e+00       7.7464e+03       -1.0882e+04        0.998          29.1
  42      5.2123e+00       1.0686e+04       -1.4333e+04        0.998          31.8
  43      3.0979e+00       1.5094e+04       -1.9168e+04        0.998          35.2
  44      1.7783e+00       2.1564e+04       -2.5900e+04        0.997          40.2
  45      1.0000e+00       3.0969e+04       -3.4816e+04        0.996          44.8

