File.......:  202107290856_c-217_eis_rt - JUL,29.2021

System.....:  
Potential..:  -0.026V
Current....:  -98.95pA
Temperature:  -0.7 +-0.1 C
Time.......:  08:56:48 - 08:57:35
Comment....:  
              
              
              
              Main
time.......:  9480.1 s
Impedance samples

Lines:   45
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+06      -5.8664e+00       -7.1747e+02        0.998           0.0
   2      7.5549e+05      -2.6967e+00       -9.6360e+02        0.996           1.8
   3      5.7077e+05      -4.3605e+01       -1.2722e+03        0.995           2.3
   4      4.3121e+05       5.7610e+01       -1.6434e+03        0.997           3.3
   5      3.2578e+05       8.1786e+01       -2.1631e+03        0.999           4.2
   6      2.4612e+05       1.2157e+02       -2.8274e+03        0.998           4.7
   7      1.8594e+05       1.5570e+02       -3.7183e+03        0.997           5.1
   8      1.4048e+05       2.1728e+02       -4.8685e+03        0.998           5.5
   9      1.0613e+05       2.9631e+02       -6.3944e+03        0.997           6.0
  10      8.0180e+04       4.1782e+02       -8.4329e+03        0.998           6.4
  11      6.0575e+04       6.7296e+02       -1.1023e+04        0.998           7.1
  12      4.5764e+04       8.3112e+02       -1.4476e+04        0.998           7.8
  13      3.4574e+04       1.0888e+03       -1.9010e+04        0.998           8.2
  14      2.6121e+04       1.4490e+03       -2.4928e+04        0.997           8.7
  15      1.9734e+04       1.9525e+03       -3.2754e+04        0.998           9.2
  16      1.4909e+04       2.6407e+03       -4.3004e+04        0.999           9.6
  17      1.1263e+04       3.7330e+03       -5.6500e+04        0.997          10.1
  18      8.5095e+03       5.2245e+03       -7.4164e+04        0.998          10.5
  19      6.4288e+03       9.1586e+03       -9.7450e+04        0.999          11.2
  20      4.8569e+03       1.2922e+04       -1.2770e+05        0.997          11.9
  21      3.6694e+03       1.9362e+04       -1.6721e+05        0.999          12.4
  22      2.7722e+03       2.9189e+04       -2.1851e+05        0.997          12.8
  23      2.0944e+03       4.5142e+04       -2.8486e+05        0.998          13.3
  24      1.5823e+03       7.1142e+04       -3.6988e+05        0.999          13.7
  25      1.1954e+03       1.1291e+05       -4.7743e+05        0.997          14.2
  26      9.0311e+02       1.7957e+05       -6.0804e+05        0.999          14.7
  27      6.8229e+02       3.0032e+05       -7.5938e+05        0.999          15.3
  28      5.1546e+02       4.5522e+05       -9.2273e+05        0.998          16.0
  29      3.8943e+02       6.8000e+05       -1.0838e+06        0.998          16.5
  30      2.9421e+02       9.5857e+05       -1.2024e+06        0.999          17.0
  31      2.2227e+02       1.3018e+06       -1.2542e+06        0.996          17.4
  32      1.6793e+02       1.6197e+06       -1.2382e+06        0.997          17.9
  33      1.2687e+02       1.9233e+06       -1.1488e+06        0.998          18.3
  34      9.5846e+01       2.2158e+06       -9.6824e+05        0.995          18.9
  35      7.2411e+01       2.3535e+06       -8.1565e+05        0.999          19.4
  36      5.4092e+01       2.1805e+06       -8.9293e+05        0.999          20.8
  37      3.9533e+01       2.6162e+06       -5.2879e+05        0.998          22.6
  38      2.8174e+01       2.6462e+06       -4.8787e+05        0.979          24.0
  39      1.9503e+01       2.6968e+06       -3.7980e+05        0.988          25.6
  40      1.3058e+01       2.7232e+06       -3.1395e+05        0.996          27.5
  41      8.4196e+00       2.7891e+06       -2.6121e+05        0.989          29.6
  42      5.2123e+00       2.8286e+06       -2.5182e+05        0.997          32.2
  43      3.0979e+00       2.8938e+06       -2.6534e+05        1.000          35.6
  44      1.7783e+00       2.9657e+06       -2.9983e+05        1.000          40.5
  45      1.0000e+00       3.0531e+06       -3.6269e+05        0.999          45.0

