File.......:  cell2ppochloranilliftfsi - AUG,05.2021

System.....:  
Potential..:  0.032V
Current....:  -7.8589nA
Temperature:  -0.7 +-0.1 C
Time.......:  11:26:16 - 11:27:04
Comment....:  
              
              
              
              Main
time.......:  9480.1 s
Impedance samples

Lines:   45
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+06       2.9520e+02       -1.4450e+02        0.999           0.0
   2      7.5549e+05       3.1666e+02       -1.3123e+02        0.999           1.3
   3      5.7077e+05       3.3351e+02       -1.2135e+02        0.999           1.8
   4      4.3121e+05       3.4672e+02       -1.1226e+02        1.000           2.5
   5      3.2578e+05       3.6064e+02       -1.0915e+02        1.000           3.3
   6      2.4612e+05       3.7402e+02       -1.0977e+02        1.000           3.7
   7      1.8594e+05       3.8791e+02       -1.1392e+02        1.000           4.1
   8      1.4048e+05       4.0433e+02       -1.2064e+02        0.999           4.6
   9      1.0613e+05       4.2104e+02       -1.3062e+02        1.000           5.1
  10      8.0180e+04       4.4019e+02       -1.4365e+02        1.000           5.5
  11      6.0575e+04       4.5922e+02       -1.6083e+02        1.000           6.0
  12      4.5764e+04       4.8246e+02       -1.8157e+02        1.000           6.4
  13      3.4574e+04       5.0901e+02       -2.0714e+02        1.000           6.9
  14      2.6121e+04       5.3873e+02       -2.3594e+02        0.999           7.4
  15      1.9734e+04       5.7333e+02       -2.6998e+02        1.000           7.9
  16      1.4909e+04       6.0826e+02       -3.0726e+02        0.999           8.6
  17      1.1263e+04       6.5180e+02       -3.5424e+02        1.000           9.2
  18      8.5095e+03       7.0103e+02       -4.0915e+02        1.000           9.7
  19      6.4288e+03       7.5616e+02       -4.7433e+02        1.000          10.2
  20      4.8569e+03       8.1874e+02       -5.5153e+02        0.999          10.7
  21      3.6694e+03       8.9034e+02       -6.4324e+02        1.000          11.1
  22      2.7722e+03       9.7044e+02       -7.5559e+02        0.999          11.6
  23      2.0944e+03       1.0629e+03       -8.9189e+02        0.999          12.1
  24      1.5823e+03       1.1702e+03       -1.0578e+03        0.999          12.6
  25      1.1954e+03       1.2950e+03       -1.2611e+03        0.999          13.0
  26      9.0311e+02       1.4429e+03       -1.5084e+03        0.999          13.5
  27      6.8229e+02       1.6181e+03       -1.8105e+03        0.999          14.0
  28      5.1546e+02       1.8275e+03       -2.1787e+03        1.000          14.4
  29      3.8943e+02       2.0822e+03       -2.6261e+03        1.000          14.9
  30      2.9421e+02       2.3870e+03       -3.1712e+03        0.999          15.4
  31      2.2227e+02       2.7615e+03       -3.8312e+03        0.999          15.9
  32      1.6793e+02       3.2125e+03       -4.6326e+03        0.999          16.3
  33      1.2687e+02       3.7653e+03       -5.6050e+03        0.999          16.8
  34      9.5846e+01       4.4316e+03       -6.7690e+03        0.999          17.6
  35      7.2411e+01       5.2660e+03       -8.1759e+03        0.999          18.4
  36      5.4092e+01       6.3307e+03       -9.9425e+03        0.999          19.9
  37      3.9533e+01       7.7768e+03       -1.2229e+04        0.999          21.7
  38      2.8174e+01       9.7749e+03       -1.5246e+04        0.999          23.2
  39      1.9503e+01       1.2601e+04       -1.9260e+04        0.999          24.9
  40      1.3058e+01       1.6654e+04       -2.4656e+04        0.999          26.7
  41      8.4196e+00       2.2562e+04       -3.1988e+04        0.999          29.0
  42      5.2123e+00       3.1244e+04       -4.2039e+04        0.998          31.7
  43      3.0979e+00       4.4032e+04       -5.5837e+04        0.999          35.8
  44      1.7783e+00       6.2851e+04       -7.4679e+04        0.998          41.4
  45      1.0000e+00       8.9681e+04       -9.9453e+04        0.998          46.0

