X	Real	Imaginary
160.17809460235711	0.00049733754716	0.00042903362229
160.12922299722959	-0.00057206699227	-0.0000497837252
160.08035139210205	-0.00013709787417	0.00001597474691
160.03147978697453	-0.00078600084528	0.00013826872332
159.98260818184698	-0.00055419341596	0.00037169218288
159.93373657671947	-0.00060658788165	0.00015348284822
159.88486497159192	-0.00016999743549	0.00085234344462
159.83599336646441	-0.00028840791318	0.00051268766577
159.78712176133689	-0.00066926118177	-0.00023528432163
159.73825015620935	-0.00038495598074	0.00030591066214
159.68937855108183	-0.00100523004716	0.00034922023667
159.64050694595429	0.00014308737014	0.00060484003681
159.59163534082677	-0.00018473526086	0.00036614022965
159.54276373569922	-0.00048166706703	0.00031201366951
159.49389213057171	-0.00008669783597	0.0002048555948
159.44502052544416	-0.00044112162965	-0.00014250867644
159.39614892031665	-0.00048232129295	0.00014754906906
159.34727731518913	-0.00028498888109	0.00027034417807
159.29840571006159	-0.00068976701396	0.00050059769922
159.24953410493407	-0.00126686782996	0.00069406655721
159.20066249980653	-0.00005893213832	0.00048402260351
159.15179089467901	0.00031919390404	0.00024815448271
159.10291928955147	0.00045621735732	0.00041150160133
159.05404768442395	-0.00063332990155	0.00013444133454
159.00517607929643	-0.000595280001	0.00030737907142
158.95630447416889	-0.00012732953401	-0.00010224041527
158.90743286904137	-0.00030365455665	0.00062382555698
158.85856126391383	-0.00052355602774	0.00038227606613
158.80968965878631	-0.00010684020831	0.00041067241536
158.76081805365877	0.00028437709017	0.00046722977817
158.71194644853125	-0.00064064982684	-0.00019633750673
158.66307484340371	-0.00049801698024	0.0002545147289
158.61420323827619	-0.00056788397129	0.00078956216054
158.56533163314867	0.00003600053717	0.0002000664637
158.51646002802113	-0.00061042740812	0.00019639169936
158.46758842289361	-0.00048557959624	0.00064125843023
158.41871681776607	-0.00009797838742	-0.00026630242805
158.36984521263855	-0.00030786390107	0.00059619260452
158.32097360751101	-0.00034570988189	0.00008612664834
158.27210200238349	-0.00002511536355	0.00028908403399
158.22323039725597	0.0003594619939	0.00001993803884
158.17435879212843	-0.00070272571808	0.00064334304099
158.12548718700091	-0.00041263328996	0.00062846962549
158.07661558187337	0.00030777022433	-0.00043528487826
158.02774397674585	0.00013772779556	0.00038793884713
157.97887237161831	-0.00010636240556	-0.00011580864246
157.93000076649079	-0.00016106052925	-0.00007788351083
157.88112916136328	-0.00034253372812	-0.00076895141037
157.83225755623573	-0.00036196023863	0.0002239325899
157.78338595110822	-0.0005691136571	0.00061495176162
157.73451434598067	-0.00051049502812	0.00084534666572
157.68564274085315	0.00001166071014	-0.00042780582229
157.63677113572561	-0.00018324644884	-0.00004298676731
157.58789953059809	0.00011508567102	0.0003439121034
157.53902792547055	-0.0003804016398	-0.00014119909413
157.49015632034303	-0.00025603502999	0.00009672966087
157.44128471521552	-0.00054994818394	-0.00041713487783
157.39241311008797	-0.00009803852569	0.00042950806248
157.34354150496046	-0.00066368845572	-0.0003829328405
157.29466989983291	-0.00021806654057	-0.00050891133917
157.24579829470539	-0.00065622010003	-0.00011262492178
157.19692668957785	-0.00046125177012	0.00036103483075
157.14805508445033	-0.00052654768125	0.00036835247901
157.09918347932282	-0.00073347654822	0.00015110015966
157.05031187419527	-0.00080315677539	0.00025694840697
157.00144026906776	0.0003364594896	0.00023313251342
156.95256866394021	-0.00069889942688	-0.00035368322708
156.9036970588127	-0.00016369042015	0.00012613645686
