Sample	 
Comments	 
Filename	C:\Data\西出研\梅木\20211102オペ\ベッセル\LiFTFSI_2θ_θ.raw
Goniometer	SmartLab(In-plane)
Attachment	Zステージ単独
Monochromater	None
X	0
Y	0
Z	0.02762
ScanningMode	2Theta/Theta
ScanningType	Continuos Scanning
X-Ray	40kV/30mA
入射スリット	2/3deg
受光スリット1	20.000mm
受光スリット2	20.000mm
Cu_K-beta	
Start	5
Stop	60
Step	0.02
Speed	21.6746
Offset	0
27.58	43511.7
27.6	39285.2
27.62	33270.5
27.64	29369.1
27.66	24889.6
27.68	19832.2
27.7	16797.8
27.72	15100
27.74	13817.5
27.76	13582.7
27.78	12517.1
27.8	12950.6
27.82	11993.3
27.84	10999.8
27.86	11505.6
27.88	12155.8
27.9	12011.3
27.92	12300.3
27.94	12300.3
27.96	12535.1
27.98	14287.2
28	14973.5
28.02	15858.6
28.04	17249.3
28.06	17863.5
28.08	20735.3
28.1	22216.4
28.12	24058.8
28.14	25250.9
28.16	23444.7
28.18	21223
28.2	19705.8
28.22	17014.5
28.24	16274
28.26	12824.1
28.28	12426.8
28.3	11090.2
28.32	10981.8
28.34	10241.2
28.36	10349.6
28.38	10421.9
28.4	9356.19
28.42	10078.7
28.44	9410.38
28.46	9067.2
28.48	10530.2
28.5	10331.5
28.52	9663.25
28.54	9518.75
28.56	8832.39
28.58	9283.94
28.6	9536.81
28.62	10096.7
28.64	10024.5
28.66	10024.5
28.68	9898.06
28.7	10042.6
28.72	9175.57
28.74	10548.3
28.76	10602.5
28.78	11270.8
28.8	9771.62
28.82	9988.37
28.84	10313.5
28.86	9464.57
28.88	10584.4
28.9	10855.4
28.92	10349.6
28.94	10963.7
28.96	10909.5
28.98	10150.9
29	9500.69
29.02	10150.9
29.04	9500.69
29.06	9265.88
29.08	9753.56
29.1	9627.12
29.12	10096.7
29.14	9681.31
29.16	10042.6
29.18	10241.2
29.2	9518.75
29.22	8976.89
29.24	9283.94
29.26	10331.5
29.28	9735.5
29.3	8958.83
29.32	8958.83
29.34	9247.82
29.36	9392.32
29.38	9392.32
29.4	9518.75
29.42	8705.96
29.44	10150.9
29.46	9735.5
29.48	9464.57
29.5	9482.63
29.52	9175.57
29.54	9157.51
29.56	10042.6
29.58	9518.75
29.6	9988.37
29.62	9843.87
29.64	10060.6
29.66	9934.18
29.68	9663.25
29.7	9753.56
29.72	9771.62
29.74	10421.9
29.76	10187.1
29.78	9356.19
29.8	9482.63
29.82	9157.51
29.84	9609.06
29.86	10710.9
29.88	9898.06
29.9	10277.4
29.92	10223.2
29.94	11668.1
29.96	11343
29.98	11812.6
30	13167.3
30.02	13438.2
30.04	15118
30.06	15533.4
30.08	16888.1
30.1	17411.9
30.12	19145.9
30.14	18694.3
30.16	18044.1
30.18	15876.6
30.2	13727.2
30.22	13095.1
30.24	11632
30.26	11270.8
30.28	10331.5
30.3	9591
30.32	9952.24
30.34	10241.2
30.36	9807.75
30.38	10205.1
30.4	9735.5
30.42	10006.4
30.44	9879.99
30.46	10548.3
30.48	10349.6
30.5	10891.5
30.52	11126.3
30.54	11577.8
30.56	11325
30.58	10765
30.6	10999.8
30.62	10873.4
30.64	9771.62
30.66	10169
30.68	9753.56
30.7	9591
30.72	9536.81
30.74	8633.71
30.76	9554.88
30.78	8742.08
30.8	9175.57
30.82	9699.37
30.84	9320.07
30.86	9861.93
30.88	10132.9
30.9	10494.1
30.92	10331.5
30.94	11559.8
30.96	10963.7
30.98	10476
31	10584.4
31.02	9356.19
31.04	9898.06
31.06	9446.5
31.08	8543.4
31.1	8633.71
