Sample	 
Comments	 
Filename	C:\Data\西出研\梅木\20211102オペ\LiTFSI24wt_04_0004_0099-1_C_2θ.raw
Goniometer	SmartLab(In-plane)
Attachment	標準Zステージ
Monochromater	None
X	0
Y	0
Z	0.01756
ScanningMode	2Theta
ScanningType	Continuos Scanning
X-Ray	40kV/30mA
入射スリット	0.300mm
受光スリット1	20.000mm
受光スリット2	20.000mm
None	
Start	5
Stop	60
Step	0.02
Speed	21.6746
Theta	0
16.38	5671.51
16.4	5599.27
16.42	5238.02
16.44	5472.83
16.46	4678.1
16.48	5201.9
16.5	5527.02
16.52	5364.46
16.54	5490.89
16.56	5219.96
16.58	4786.47
16.6	5165.77
16.62	5219.96
16.64	5490.89
16.66	4949.03
16.68	5147.71
16.7	5201.9
16.72	5129.65
16.74	4930.97
16.76	5400.58
16.78	5563.14
16.8	5635.39
16.82	4985.15
16.84	5508.95
16.86	5201.9
16.88	4949.03
16.9	5400.58
16.92	5238.02
16.94	5617.33
16.96	5472.83
16.98	5743.76
17	5111.59
17.02	6249.5
17.04	6231.44
17.06	6556.56
17.08	6917.8
17.1	7044.24
17.12	7405.48
17.14	8380.84
17.16	8200.21
17.18	7441.6
17.2	7080.36
17.22	6430.12
17.24	5689.58
17.26	5454.77
17.28	5057.4
17.3	5707.64
17.32	5563.14
17.34	5310.27
17.36	5075.46
17.38	5111.59
17.4	4894.84
17.42	5310.27
17.44	4985.15
17.46	4551.66
17.48	4876.78
17.5	4768.41
17.52	5183.84
17.54	5057.4
17.56	4967.09
17.58	4840.66
17.6	4750.34
17.62	5165.77
17.64	4696.16
17.66	4623.91
17.68	4407.16
17.7	4840.66
17.72	4425.23
17.74	4425.23
17.76	4714.22
17.78	5238.02
17.8	4894.84
17.82	5057.4
17.84	4515.54
17.86	4894.84
17.88	4443.29
17.9	4623.91
17.92	5093.53
17.94	4244.6
17.96	4930.97
17.98	5129.65
18	4912.9
18.02	4912.9
18.04	5111.59
18.06	4804.53
18.08	4479.41
18.1	4750.34
18.12	4949.03
18.14	5364.46
18.16	4930.97
18.18	5653.45
18.2	5490.89
18.22	5328.33
18.24	4876.78
18.26	5635.39
18.28	5725.7
18.3	6249.5
18.32	6068.88
18.34	5490.89
18.36	5707.64
18.38	5328.33
18.4	5454.77
18.42	5057.4
18.44	4804.53
18.46	5256.08
18.48	5165.77
18.5	5454.77
18.52	4533.6
18.54	5093.53
18.56	4660.03
18.58	4334.92
18.6	5093.53
18.62	5075.46
18.64	4858.72
18.66	4768.41
18.68	4623.91
18.7	5508.95
18.72	4732.28
18.74	5075.46
18.76	5129.65
18.78	4949.03
18.8	5563.14
18.82	5292.21
18.84	4623.91
18.86	4967.09
18.88	4949.03
18.9	5761.82
18.92	5635.39
18.94	5996.63
18.96	6664.93
18.98	6881.68
19	7857.03
19.02	8651.77
19.04	10006.4
19.06	10060.6
19.08	9807.75
19.1	10060.6
19.12	9717.43
19.14	9193.63
19.16	8091.84
19.18	6971.99
19.2	6592.68
19.22	6213.38
19.24	5527.02
19.26	5183.84
19.28	5003.21
19.3	5021.28
19.32	5201.9
19.34	5508.95
19.36	5003.21
19.38	5508.95
19.4	5147.71
19.42	5292.21
19.44	5400.58
19.46	5039.34
19.48	4551.66
19.5	4822.59
19.52	5364.46
19.54	5021.28
19.56	5183.84
19.58	4949.03
19.6	5003.21
19.62	4840.66
19.64	4660.03
19.66	4605.85
19.68	4533.6
19.7	4208.48
19.72	4605.85
19.74	4696.16
19.76	4714.22
19.78	4280.73
19.8	4371.04
19.82	4515.54
19.84	4226.54
19.86	5021.28
19.88	4660.03
19.9	4750.34
19.92	5039.34
19.94	4316.85
19.96	4551.66
19.98	4244.6
20	4605.85
20.02	4443.29
20.04	4479.41
20.06	4660.03
20.08	4678.1
20.1	4786.47
20.12	4623.91
20.14	4678.1
20.16	4930.97
20.18	4678.1
20.2	4696.16
20.22	4009.8
20.24	4515.54
20.26	4533.6
20.28	4587.79
20.3	4768.41
20.32	4407.16
20.34	4027.86
20.36	5310.27
