File.......:  cell3ppochloranillitfsi3 - JUL,08.2021

System.....:  
Potential..:  -0.014V
Current....:  -39.171nA
Temperature:  -0.7 +-0.1 C
Time.......:  10:03:46 - 10:04:33
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   45
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+06       1.8723e+02       -4.8787e+01        0.999           0.0
   2      7.5549e+05       1.9171e+02       -3.9486e+01        1.000           1.3
   3      5.7077e+05       1.9530e+02       -3.3303e+01        0.999           1.8
   4      4.3121e+05       1.9741e+02       -2.8520e+01        1.000           2.5
   5      3.2578e+05       1.9937e+02       -2.5544e+01        1.000           3.2
   6      2.4612e+05       2.0101e+02       -2.4007e+01        1.000           3.7
   7      1.8594e+05       2.0292e+02       -2.3742e+01        1.000           4.1
   8      1.4048e+05       2.0514e+02       -2.4579e+01        1.000           4.6
   9      1.0613e+05       2.0746e+02       -2.6635e+01        1.000           5.0
  10      8.0180e+04       2.1021e+02       -2.9927e+01        1.000           5.5
  11      6.0575e+04       2.1305e+02       -3.4730e+01        1.000           5.9
  12      4.5764e+04       2.1673e+02       -4.0926e+01        1.000           6.3
  13      3.4574e+04       2.2116e+02       -4.8994e+01        1.000           6.8
  14      2.6121e+04       2.2632e+02       -5.8929e+01        1.000           7.3
  15      1.9734e+04       2.3248e+02       -7.1465e+01        1.000           7.7
  16      1.4909e+04       2.3996e+02       -8.7096e+01        1.000           8.2
  17      1.1263e+04       2.4939e+02       -1.0643e+02        0.999           8.6
  18      8.5095e+03       2.6074e+02       -1.3015e+02        0.999           9.1
  19      6.4288e+03       2.7474e+02       -1.5945e+02        1.000           9.6
  20      4.8569e+03       2.9207e+02       -1.9516e+02        1.000          10.0
  21      3.6694e+03       3.1383e+02       -2.3835e+02        1.000          10.5
  22      2.7722e+03       3.3977e+02       -2.9163e+02        0.998          10.9
  23      2.0944e+03       3.7182e+02       -3.5646e+02        1.000          11.4
  24      1.5823e+03       4.1146e+02       -4.3545e+02        0.999          11.8
  25      1.1954e+03       4.5651e+02       -5.2777e+02        0.999          12.5
  26      9.0311e+02       5.1611e+02       -6.4366e+02        0.999          13.2
  27      6.8229e+02       5.8923e+02       -7.8437e+02        0.997          13.7
  28      5.1546e+02       6.7949e+02       -9.5482e+02        0.999          14.1
  29      3.8943e+02       7.9195e+02       -1.1608e+03        0.999          14.6
  30      2.9421e+02       9.2915e+02       -1.4090e+03        0.999          15.1
  31      2.2227e+02       1.0998e+03       -1.7072e+03        0.998          15.5
  32      1.6793e+02       1.3073e+03       -2.0660e+03        0.997          16.0
  33      1.2687e+02       1.5625e+03       -2.4962e+03        0.997          16.4
  34      9.5846e+01       1.8776e+03       -3.0124e+03        0.997          17.0
  35      7.2411e+01       2.2652e+03       -3.6259e+03        0.997          17.5
  36      5.4092e+01       2.7501e+03       -4.3841e+03        0.997          18.9
  37      3.9533e+01       3.4087e+03       -5.3613e+03        0.997          20.7
  38      2.8174e+01       4.3009e+03       -6.6289e+03        0.997          22.6
  39      1.9503e+01       5.5277e+03       -8.3012e+03        0.997          24.6
  40      1.3058e+01       7.2210e+03       -1.0550e+04        0.997          26.5
  41      8.4196e+00       9.5879e+03       -1.3659e+04        0.996          28.8
  42      5.2123e+00       1.2950e+04       -1.8113e+04        0.996          31.5
  43      3.0979e+00       1.7816e+04       -2.4626e+04        0.995          34.9
  44      1.7783e+00       2.5088e+04       -3.4298e+04        0.995          39.9
  45      1.0000e+00       3.5656e+04       -4.8202e+04        0.993          44.5

