Sample	 
Comments	 
Filename	C:\Data\西出研\梅木\20211102オペ\LiFTFSI_02_0001_0079-2_C_2θ.raw
Goniometer	SmartLab(In-plane)
Attachment	標準Zステージ
Monochromater	None
X	0
Y	0
Z	0.00908
ScanningMode	2Theta
ScanningType	Continuos Scanning
X-Ray	40kV/30mA
入射スリット	0.300mm
受光スリット1	20.000mm
受光スリット2	20.000mm
None	
Start	5
Stop	60
Step	0.02
Speed	21.6746
Theta	0
14.14	2402.27
14.16	2293.89
14.18	2528.7
14.2	2691.26
14.22	2582.89
14.24	2239.71
14.26	2257.77
14.28	2041.02
14.3	3070.56
14.32	2528.7
14.34	2293.89
14.36	2456.45
14.38	2221.64
14.4	2420.33
14.42	2420.33
14.44	2564.82
14.46	2384.2
14.48	2348.08
14.5	2402.27
14.52	2420.33
14.54	2402.27
14.56	2420.33
14.58	1968.77
14.6	2492.58
14.62	2420.33
14.64	2004.9
14.66	2293.89
14.68	2185.52
14.7	2330.02
14.72	2221.64
14.74	1968.77
14.76	2582.89
14.78	2600.95
14.8	2600.95
14.82	2492.58
14.84	2799.63
14.86	2402.27
14.88	2456.45
14.9	2438.39
14.92	2528.7
14.94	2420.33
14.96	2745.45
14.98	3106.69
15	2655.14
15.02	2456.45
15.04	2817.69
15.06	2727.38
15.08	2944.13
15.1	2474.51
15.12	2420.33
15.14	2781.57
15.16	2438.39
15.18	2366.14
15.2	2366.14
15.22	2239.71
15.24	2149.4
15.26	2528.7
15.28	2384.2
15.3	2528.7
15.32	2257.77
15.34	2239.71
15.36	2041.02
15.38	2131.33
15.4	2474.51
15.42	2835.76
15.44	2275.83
15.46	2095.21
15.48	2311.95
15.5	2492.58
15.52	2257.77
15.54	2167.46
15.56	2474.51
15.58	1896.53
15.6	2077.15
15.62	2257.77
15.64	2095.21
15.66	2221.64
15.68	2420.33
15.7	2311.95
15.72	1950.71
15.74	2185.52
15.76	2456.45
15.78	2402.27
15.8	2167.46
15.82	2492.58
15.84	2546.76
15.86	2420.33
15.88	2474.51
15.9	2492.58
15.92	2474.51
15.94	2673.2
15.96	2871.88
15.98	3178.94
16	2980.25
16.02	3720.8
16.04	4190.42
16.06	4533.6
16.08	3756.93
16.1	4154.29
16.12	3233.12
16.14	3251.19
16.16	2492.58
16.18	2835.76
16.2	2059.08
16.22	2239.71
16.24	2239.71
16.26	1842.34
16.28	2167.46
16.3	2113.27
16.32	2022.96
16.34	2366.14
16.36	2275.83
16.38	1968.77
16.4	2113.27
16.42	2908.01
16.44	2492.58
16.46	2113.27
16.48	2131.33
16.5	2041.02
16.52	2709.32
16.54	2528.7
16.56	2131.33
16.58	2221.64
16.6	2113.27
16.62	2257.77
16.64	2077.15
16.66	2059.08
16.68	2059.08
16.7	2582.89
16.72	2004.9
16.74	2366.14
16.76	2257.77
16.78	2113.27
16.8	2492.58
16.82	2221.64
16.84	1571.41
16.86	2438.39
16.88	2348.08
16.9	2239.71
16.92	2564.82
16.94	1968.77
16.96	1842.34
16.98	1932.65
17	2221.64
17.02	2059.08
17.04	2095.21
17.06	2149.4
17.08	2275.83
17.1	1535.28
17.12	2474.51
17.14	2366.14
17.16	2095.21
17.18	2041.02
17.2	2095.21
17.22	2095.21
17.24	2348.08
17.26	1986.84
17.28	2041.02
17.3	2149.4
17.32	1968.77
17.34	2185.52
17.36	2059.08
17.38	2022.96
17.4	2113.27
17.42	2095.21
17.44	2420.33
17.46	2167.46
17.48	1715.9
17.5	2059.08
17.52	1914.59
17.54	2203.58
17.56	2384.2
17.58	2402.27
17.6	2167.46
17.62	2077.15
17.64	1968.77
17.66	2131.33
17.68	2185.52
17.7	2492.58
17.72	2022.96
17.74	1950.71
17.76	2239.71
17.78	2041.02
17.8	2456.45
17.82	2185.52
17.84	3088.63
17.86	2889.94
17.88	3630.49
17.9	4551.66
17.92	5653.45
17.94	6538.5
17.96	7568.04
17.98	7586.1
18	7477.73
18.02	5779.89
18.04	5310.27
18.06	3991.73
18.08	3323.44
18.1	2926.07
18.12	2275.83
18.14	1986.84
18.16	2402.27
18.18	2348.08
18.2	2167.46
18.22	2113.27
18.24	2185.52
18.26	2420.33
18.28	2474.51
18.3	2185.52
18.32	2926.07
18.34	2691.26
18.36	2835.76
18.38	3142.81
18.4	3612.43
18.42	3829.18
18.44	4569.72
18.46	5021.28
18.48	5924.38
18.5	5165.77
18.52	5382.52
18.54	5201.9
18.56	3594.37
18.58	3485.99
18.6	2745.45
18.62	2311.95
18.64	2257.77
18.66	2293.89
18.68	2203.58
18.7	2149.4
18.72	2239.71
18.74	2041.02
18.76	2167.46
18.78	2149.4
18.8	2167.46
18.82	2185.52
18.84	2131.33
18.86	1824.28
18.88	1878.46
18.9	2330.02
18.92	1932.65
18.94	2059.08
18.96	2257.77
18.98	1968.77
19	2077.15
19.02	1950.71
19.04	2384.2
19.06	2655.14
19.08	2438.39
19.1	2781.57
19.12	3540.18
19.14	3865.3
19.16	4172.36
19.18	4930.97
19.2	5671.51
19.22	5707.64
19.24	5779.89
19.26	5852.14
19.28	4623.91
19.3	4100.11
19.32	3377.62
19.34	2582.89
19.36	2619.01
19.38	2384.2
19.4	2077.15
19.42	1914.59
19.44	1824.28
19.46	2149.4
19.48	2022.96
19.5	1715.9
19.52	1986.84
19.54	1842.34
19.56	1914.59
19.58	1932.65
19.6	1860.4
19.62	2185.52
19.64	1824.28
19.66	2311.95
19.68	1878.46
19.7	1806.21
19.72	1878.46
19.74	1860.4
19.76	1733.97
19.78	1914.59
19.8	2059.08
19.82	2077.15
19.84	1896.53
19.86	2041.02
19.88	2221.64
19.9	2022.96
19.92	1986.84
19.94	2113.27
19.96	1806.21
19.98	2402.27
20	2528.7
20.02	2637.07
20.04	2637.07
