File.......:  202108190901_c-275_eis_rt - AUG,19.2021

System.....:  
Potential..:  0.018V
Current....:  -28.546nA
Temperature:  -0.7 +-0.2 C
Time.......:  09:01:59 - 09:02:47
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   45
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+06       3.9332e+01       -4.7397e+02        0.993           0.0
   2      7.5549e+05       6.0696e+01       -6.2682e+02        0.996           1.5
   3      5.7077e+05       5.6406e+01       -7.9992e+02        0.997           2.1
   4      4.3121e+05       1.2875e+02       -1.0435e+03        0.997           3.0
   5      3.2578e+05       1.8065e+02       -1.3532e+03        0.997           4.0
   6      2.4612e+05       2.5392e+02       -1.7588e+03        0.997           4.4
   7      1.8594e+05       3.4975e+02       -2.2678e+03        0.998           4.8
   8      1.4048e+05       5.0387e+02       -2.9401e+03        0.998           5.3
   9      1.0613e+05       7.3630e+02       -3.8059e+03        0.998           5.7
  10      8.0180e+04       1.0960e+03       -4.9100e+03        0.998           6.2
  11      6.0575e+04       1.6398e+03       -6.2774e+03        0.998           6.6
  12      4.5764e+04       2.4797e+03       -7.9306e+03        0.999           7.1
  13      3.4574e+04       3.8048e+03       -9.9177e+03        0.999           7.8
  14      2.6121e+04       5.7031e+03       -1.2133e+04        0.999           8.5
  15      1.9734e+04       8.3738e+03       -1.4381e+04        0.998           8.9
  16      1.4909e+04       1.1885e+04       -1.6388e+04        0.999           9.4
  17      1.1263e+04       1.6095e+04       -1.7691e+04        0.999           9.8
  18      8.5095e+03       2.0655e+04       -1.8073e+04        0.999          10.3
  19      6.4288e+03       2.5020e+04       -1.7532e+04        0.999          10.7
  20      4.8569e+03       2.8857e+04       -1.6208e+04        0.999          11.2
  21      3.6694e+03       3.2054e+04       -1.4558e+04        0.999          11.6
  22      2.7722e+03       3.4504e+04       -1.2911e+04        0.999          12.1
  23      2.0944e+03       3.6414e+04       -1.1458e+04        0.999          12.6
  24      1.5823e+03       3.7933e+04       -1.0265e+04        1.000          13.0
  25      1.1954e+03       3.9209e+04       -9.4239e+03        1.000          13.5
  26      9.0311e+02       4.0357e+04       -8.8698e+03        1.000          13.9
  27      6.8229e+02       4.1456e+04       -8.6127e+03        1.000          14.4
  28      5.1546e+02       4.2564e+04       -8.6086e+03        1.000          14.9
  29      3.8943e+02       4.3764e+04       -8.7964e+03        1.000          15.3
  30      2.9421e+02       4.5038e+04       -9.1977e+03        1.000          15.8
  31      2.2227e+02       4.6453e+04       -9.7495e+03        1.000          16.2
  32      1.6793e+02       4.7996e+04       -1.0453e+04        1.000          16.7
  33      1.2687e+02       4.9714e+04       -1.1305e+04        1.000          17.2
  34      9.5846e+01       5.1643e+04       -1.2282e+04        1.000          17.7
  35      7.2411e+01       5.3792e+04       -1.3286e+04        1.000          18.3
  36      5.4092e+01       5.6391e+04       -1.4607e+04        1.000          19.7
  37      3.9533e+01       5.9112e+04       -1.5850e+04        1.000          21.4
  38      2.8174e+01       6.2650e+04       -1.7335e+04        0.999          22.8
  39      1.9503e+01       6.6837e+04       -1.8941e+04        1.000          24.4
  40      1.3058e+01       7.1791e+04       -2.0698e+04        1.000          26.7
  41      8.4196e+00       7.7693e+04       -2.2658e+04        0.999          29.3
  42      5.2123e+00       8.4704e+04       -2.4912e+04        0.999          31.9
  43      3.0979e+00       9.3041e+04       -2.7576e+04        0.999          35.2
  44      1.7783e+00       1.0276e+05       -3.0878e+04        0.999          40.2
  45      1.0000e+00       1.1390e+05       -3.5020e+04        0.999          44.7

