Sample	 
Comments	 
Filename	C:\Data\西出研\梅木\210903\PPOChloranilLiTfSI30wt_2θ_θ.raw
Goniometer	SmartLab(In-plane)
Attachment	Zステージ単独
Monochromater	None
X	0
Y	0
Z	-0.35756
ScanningMode	2Theta/Theta
ScanningType	Continuos Scanning
X-Ray	40kV/30mA
入射スリット	2/3deg
受光スリット1	20.000mm
受光スリット2	20.000mm
Cu_K-beta	
Start	10
Stop	90
Step	0.01
Speed	10.4018
Offset	0
16.55	27547.5
16.56	28587.7
16.57	27079.4
16.58	28587.7
16.59	28119.6
16.6	27599.5
16.61	27062.1
16.62	28136.9
16.63	27408.8
16.64	27287.4
16.65	27270.1
16.66	27408.8
16.67	26871.4
16.68	27443.5
16.69	27512.8
16.7	27686.2
16.71	27790.2
16.72	26351.3
16.73	27114.1
16.74	27772.9
16.75	28275.6
16.76	26836.7
16.77	27460.8
16.78	27842.2
16.79	27530.2
16.8	28067.6
16.81	27443.5
16.82	27530.2
16.83	27547.5
16.84	26628.7
16.85	26750
16.86	27564.8
16.87	26940.7
16.88	28362.3
16.89	28293
16.9	28345
16.91	27634.2
16.92	29142.4
16.93	29506.5
16.94	28466.3
16.95	28518.3
16.96	29679.9
16.97	30772.1
16.98	30182.6
16.99	31396.2
17	31084.1
17.01	31500.2
17.02	32713.7
17.03	32332.3
17.04	34655.4
17.05	34950.1
17.06	34690.1
17.07	37030.5
17.08	37481.2
17.09	38954.8
17.1	40653.8
17.11	42439.4
17.12	42439.4
17.13	46149.4
17.14	48299.1
17.15	48125.8
17.16	49738
17.17	52009.1
17.18	53708.1
17.19	53656.1
17.2	54991
17.21	54245.5
17.22	53326.7
17.23	51593
17.24	46929.6
17.25	45161.2
17.26	40445.8
17.27	38504.1
17.28	36510.4
17.29	33459.2
17.3	30945.4
17.31	29887.9
17.32	30147.9
17.33	27946.2
17.34	29575.8
17.35	27564.8
17.36	26819.4
17.37	25692.5
17.38	26750
17.39	27027.4
17.4	27322.1
17.41	26975.4
17.42	26039.2
17.43	26836.7
17.44	27443.5
17.45	26507.3
17.46	25935.2
17.47	25085.7
17.48	25900.5
17.49	25675.2
17.5	26316.6
17.51	26195.3
17.52	26039.2
17.53	26351.3
17.54	26004.6
17.55	26021.9
17.56	25241.8
17.57	25779.2
17.58	26229.9
17.59	26576.7
17.6	26281.9
17.61	26836.7
17.62	26594
17.63	26039.2
17.64	26073.9
17.65	25640.5
17.66	25467.1
17.67	25553.8
17.68	26871.4
17.69	25935.2
17.7	25051.1
17.71	25519.1
17.72	25883.2
17.73	26039.2
17.74	25259.1
17.75	25588.5
17.76	25328.4
17.77	26472.6
17.78	24444.3
17.79	25987.2
17.8	25363.1
17.81	26472.6
17.82	25675.2
17.83	24739
17.84	24981.7
17.85	25103.1
17.86	25657.8
17.87	24929.7
17.88	26212.6
17.89	25883.2
17.9	25831.2
17.91	25345.8
17.92	25900.5
17.93	25501.8
17.94	24583
17.95	24860.4
17.96	25519.1
17.97	25328.4
17.98	25883.2
17.99	25744.5
18	25276.4
18.01	25328.4
18.02	25380.4
18.03	25484.5
18.04	25467.1
18.05	26524.6
18.06	25519.1
18.07	25883.2
18.08	25935.2
18.09	25865.9
18.1	27010.1
18.11	27322.1
18.12	26160.6
18.13	27322.1
18.14	27547.5
18.15	27218.1
18.16	27980.9
18.17	28275.6
18.18	27183.4
18.19	28570.3
18.2	28934.4
18.21	28501
18.22	30095.9
18.23	31361.5
18.24	32193.6
18.25	31638.9
18.26	31673.5
18.27	33199.1
18.28	34846.1
18.29	36233
18.3	37550.6
18.31	36042.3
18.32	38677.4
18.33	39214.9
18.34	38816.1
18.35	40289.7
18.36	40064.4
18.37	39908.3
18.38	38209.4
18.39	35019.5
18.4	34326
18.41	34430
18.42	31430.8
18.43	30286.6
18.44	28171.6
18.45	27235.4
18.46	26940.7
18.47	26750
18.48	26750
18.49	26021.9
18.5	25241.8
18.51	25796.5
18.52	25571.1
18.53	25328.4
18.54	25519.1
18.55	25137.7
18.56	26021.9
18.57	24999
18.58	25623.2
18.59	24357.6
18.6	25467.1
18.61	25363.1
18.62	24964.4
18.63	24929.7
18.64	24877.7
18.65	24964.4
18.66	24912.4
18.67	24374.9
18.68	24981.7
18.69	25484.5
18.7	25692.5
18.71	25172.4
18.72	25588.5
18.73	26004.6
18.74	24843
18.75	23629.5
18.76	24947
18.77	25276.4
18.78	25397.8
18.79	25692.5
18.8	25085.7
18.81	26316.6
18.82	25848.5
18.83	26992.7
18.84	26542
18.85	26923.4
18.86	27391.5
18.87	26975.4
18.88	28240.9
18.89	29073.1
18.9	29194.4
18.91	29974.6
18.92	29887.9
18.93	31950.9
18.94	31309.5
18.95	32800.4
18.96	34222
18.97	36371.7
18.98	37169.2
18.99	38244
19	40549.8
19.01	41433.9
19.02	44034.4
19.03	46218.8
19.04	48923.2
19.05	52806.6
19.06	55667.1
19.07	57522.1
19.08	61856.2
19.09	64092.6
19.1	68097.3
19.11	72570
19.12	75759.9
19.13	77892.3
19.14	80614.1
19.15	81099.5
19.16	78343.1
19.17	76106.7
19.18	70749.7
19.19	66224.9
19.2	59810.5
19.21	54089.5
19.22	48333.8
19.23	44086.4
19.24	38140
19.25	36129
19.26	33441.9
19.27	31881.6
19.28	30546.7
19.29	27062.1
19.3	28223.6
19.31	26923.4
19.32	25935.2
19.33	25865.9
19.34	25501.8
19.35	26767.4
19.36	26628.7
19.37	25796.5
