File.......:  202108101305_c-243_eis_rt - AUG,10.2021

System.....:  
Potential..:  -0.010V
Current....:  -35.9nA
Temperature:  -0.7 +-0.1 C
Time.......:  13:05:24 - 13:06:10
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   45
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+06       1.4825e+02       -4.2093e+01        0.998           0.0
   2      7.5549e+05       1.5221e+02       -3.4419e+01        0.999           1.3
   3      5.7077e+05       1.5535e+02       -2.9710e+01        0.998           1.8
   4      4.3121e+05       1.5730e+02       -2.5271e+01        1.000           2.5
   5      3.2578e+05       1.5908e+02       -2.3095e+01        1.000           3.2
   6      2.4612e+05       1.6049e+02       -2.2182e+01        1.000           3.7
   7      1.8594e+05       1.6203e+02       -2.2552e+01        1.000           4.1
   8      1.4048e+05       1.6387e+02       -2.4172e+01        1.000           4.6
   9      1.0613e+05       1.6576e+02       -2.6985e+01        1.000           5.0
  10      8.0180e+04       1.6822e+02       -3.1143e+01        1.000           5.5
  11      6.0575e+04       1.7114e+02       -3.6791e+01        1.000           5.9
  12      4.5764e+04       1.7516e+02       -4.3991e+01        1.000           6.3
  13      3.4574e+04       1.8022e+02       -5.3067e+01        1.000           6.8
  14      2.6121e+04       1.8648e+02       -6.3984e+01        1.000           7.3
  15      1.9734e+04       1.9432e+02       -7.7232e+01        1.000           7.7
  16      1.4909e+04       2.0407e+02       -9.3014e+01        1.000           8.2
  17      1.1263e+04       2.1613e+02       -1.1179e+02        0.999           8.6
  18      8.5095e+03       2.3055e+02       -1.3384e+02        1.000           9.1
  19      6.4288e+03       2.4782e+02       -1.5998e+02        0.999           9.6
  20      4.8569e+03       2.6814e+02       -1.9066e+02        0.999          10.0
  21      3.6694e+03       2.9237e+02       -2.2661e+02        0.999          10.5
  22      2.7722e+03       3.2011e+02       -2.7005e+02        0.999          10.9
  23      2.0944e+03       3.5248e+02       -3.2211e+02        0.998          11.4
  24      1.5823e+03       3.9037e+02       -3.8526e+02        0.998          11.8
  25      1.1954e+03       4.3416e+02       -4.6243e+02        1.000          12.3
  26      9.0311e+02       4.8212e+02       -5.5258e+02        0.999          13.0
  27      6.8229e+02       5.4265e+02       -6.6779e+02        0.998          13.7
  28      5.1546e+02       6.1537e+02       -8.0964e+02        0.999          14.1
  29      3.8943e+02       7.0513e+02       -9.8423e+02        0.998          14.6
  30      2.9421e+02       8.1497e+02       -1.1983e+03        0.998          15.1
  31      2.2227e+02       9.5349e+02       -1.4593e+03        0.998          15.5
  32      1.6793e+02       1.1259e+03       -1.7765e+03        0.998          16.0
  33      1.2687e+02       1.3431e+03       -2.1586e+03        0.998          16.4
  34      9.5846e+01       1.6175e+03       -2.6165e+03        0.998          17.0
  35      7.2411e+01       1.9622e+03       -3.1570e+03        0.998          17.5
  36      5.4092e+01       2.3991e+03       -3.8204e+03        0.998          18.9
  37      3.9533e+01       2.9964e+03       -4.6613e+03        0.998          20.7
  38      2.8174e+01       3.8054e+03       -5.7413e+03        0.998          22.6
  39      1.9503e+01       4.9240e+03       -7.1459e+03        0.998          24.6
  40      1.3058e+01       6.4831e+03       -8.9992e+03        0.998          26.5
  41      8.4196e+00       8.6900e+03       -1.1479e+04        0.997          28.7
  42      5.2123e+00       1.1852e+04       -1.4855e+04        0.997          31.4
  43      3.0979e+00       1.6384e+04       -1.9431e+04        0.997          34.8
  44      1.7783e+00       2.2915e+04       -2.5694e+04        0.997          39.7
  45      1.0000e+00       3.1883e+04       -3.3906e+04        0.997          44.4

