File.......:  202108101308_c-244_eis_rt - AUG,10.2021

System.....:  
Potential..:  -0.002V
Current....:  -45.528nA
Temperature:  -0.7 +-0.1 C
Time.......:  13:08:32 - 13:09:18
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   45
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+06       9.1775e+01       -2.9075e+01        0.998           0.0
   2      7.5549e+05       9.4973e+01       -2.8971e+01        1.000           1.3
   3      5.7077e+05       9.8082e+01       -2.9779e+01        0.999           1.8
   4      4.3121e+05       1.0144e+02       -3.1746e+01        1.000           2.5
   5      3.2578e+05       1.0509e+02       -3.4881e+01        1.000           3.2
   6      2.4612e+05       1.0923e+02       -3.9178e+01        1.000           3.7
   7      1.8594e+05       1.1396e+02       -4.4723e+01        1.000           4.1
   8      1.4048e+05       1.1953e+02       -5.1798e+01        1.000           4.6
   9      1.0613e+05       1.2605e+02       -6.0434e+01        1.000           5.0
  10      8.0180e+04       1.3375e+02       -7.1044e+01        1.000           5.5
  11      6.0575e+04       1.4270e+02       -8.3746e+01        1.000           5.9
  12      4.5764e+04       1.5348e+02       -9.9159e+01        1.000           6.3
  13      3.4574e+04       1.6632e+02       -1.1764e+02        1.000           6.8
  14      2.6121e+04       1.8164e+02       -1.3954e+02        0.999           7.3
  15      1.9734e+04       2.0008e+02       -1.6568e+02        0.999           7.7
  16      1.4909e+04       2.2204e+02       -1.9656e+02        0.999           8.2
  17      1.1263e+04       2.4866e+02       -2.3348e+02        1.000           8.6
  18      8.5095e+03       2.8047e+02       -2.7658e+02        1.000           9.1
  19      6.4288e+03       3.1864e+02       -3.2759e+02        0.999           9.6
  20      4.8569e+03       3.6452e+02       -3.8690e+02        0.998          10.0
  21      3.6694e+03       4.2035e+02       -4.5519e+02        1.000          10.5
  22      2.7722e+03       4.8222e+02       -5.3096e+02        1.000          11.1
  23      2.0944e+03       5.5982e+02       -6.2223e+02        1.000          11.8
  24      1.5823e+03       6.5201e+02       -7.2721e+02        0.999          12.3
  25      1.1954e+03       7.6012e+02       -8.4775e+02        0.998          12.8
  26      9.0311e+02       8.8783e+02       -9.8536e+02        0.999          13.2
  27      6.8229e+02       1.0365e+03       -1.1425e+03        0.999          13.7
  28      5.1546e+02       1.2097e+03       -1.3216e+03        0.997          14.1
  29      3.8943e+02       1.4130e+03       -1.5257e+03        0.997          14.6
  30      2.9421e+02       1.6466e+03       -1.7568e+03        0.997          15.1
  31      2.2227e+02       1.9188e+03       -2.0183e+03        0.996          15.5
  32      1.6793e+02       2.2301e+03       -2.3161e+03        0.996          16.0
  33      1.2687e+02       2.5882e+03       -2.6537e+03        0.995          16.4
  34      9.5846e+01       3.0016e+03       -3.0388e+03        0.994          17.0
  35      7.2411e+01       3.4744e+03       -3.4718e+03        0.994          17.5
  36      5.4092e+01       4.0225e+03       -3.9849e+03        0.993          18.9
  37      3.9533e+01       4.7181e+03       -4.6215e+03        0.992          20.7
  38      2.8174e+01       5.5972e+03       -5.4150e+03        0.992          22.5
  39      1.9503e+01       6.7262e+03       -6.4185e+03        0.991          24.5
  40      1.3058e+01       8.2050e+03       -7.7135e+03        0.990          26.3
  41      8.4196e+00       1.0179e+04       -9.4066e+03        0.989          28.6
  42      5.2123e+00       1.2869e+04       -1.1671e+04        0.989          31.2
  43      3.0979e+00       1.6488e+04       -1.4640e+04        0.988          34.5
  44      1.7783e+00       2.1482e+04       -1.8662e+04        0.989          39.5
  45      1.0000e+00       2.7965e+04       -2.3802e+04        0.987          44.2

