File.......:  cell1ppochloranil0604liftfsi40wt - OCT,14.2021

System.....:  
Potential..:  0.037V
Current....:  -59.86nA
Temperature:  -0.8 +-0.1 C
Time.......:  15:43:11 - 15:43:57
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   45
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+06       2.1379e+02       -6.1074e+02        0.999           0.0
   2      7.5549e+05       3.2370e+02       -7.5011e+02        0.998           1.3
   3      5.7077e+05       4.6774e+02       -9.0807e+02        0.998           1.8
   4      4.3121e+05       6.8501e+02       -1.0185e+03        0.998           2.8
   5      3.2578e+05       9.3497e+02       -1.1321e+03        0.999           3.7
   6      2.4612e+05       1.2226e+03       -1.2001e+03        0.999           4.1
   7      1.8594e+05       1.5266e+03       -1.2113e+03        0.999           4.6
   8      1.4048e+05       1.8229e+03       -1.1542e+03        1.000           5.0
   9      1.0613e+05       2.0808e+03       -1.0533e+03        0.999           5.5
  10      8.0180e+04       2.2867e+03       -9.2167e+02        1.000           5.9
  11      6.0575e+04       2.4438e+03       -7.8676e+02        1.000           6.4
  12      4.5764e+04       2.5574e+03       -6.5914e+02        1.000           6.8
  13      3.4574e+04       2.6406e+03       -5.5297e+02        1.000           7.3
  14      2.6121e+04       2.7002e+03       -4.6403e+02        1.000           7.7
  15      1.9734e+04       2.7444e+03       -3.9675e+02        1.000           8.2
  16      1.4909e+04       2.7793e+03       -3.4986e+02        1.000           8.6
  17      1.1263e+04       2.8111e+03       -3.1872e+02        1.000           9.1
  18      8.5095e+03       2.8384e+03       -3.0356e+02        1.000           9.5
  19      6.4288e+03       2.8668e+03       -3.0292e+02        1.000          10.0
  20      4.8569e+03       2.8972e+03       -3.1339e+02        1.000          10.5
  21      3.6694e+03       2.9308e+03       -3.3162e+02        1.000          10.9
  22      2.7722e+03       2.9675e+03       -3.6725e+02        1.000          11.4
  23      2.0944e+03       3.0099e+03       -4.1532e+02        1.000          11.8
  24      1.5823e+03       3.0593e+03       -4.7658e+02        1.000          12.3
  25      1.1954e+03       3.1161e+03       -5.5609e+02        1.000          12.8
  26      9.0311e+02       3.1832e+03       -6.5286e+02        1.000          13.2
  27      6.8229e+02       3.2615e+03       -7.7334e+02        1.000          13.7
  28      5.1546e+02       3.3539e+03       -9.2040e+02        1.000          14.1
  29      3.8943e+02       3.4669e+03       -1.0972e+03        1.000          14.6
  30      2.9421e+02       3.6002e+03       -1.3141e+03        1.000          15.1
  31      2.2227e+02       3.7633e+03       -1.5731e+03        1.000          15.5
  32      1.6793e+02       3.9584e+03       -1.8890e+03        1.000          16.0
  33      1.2687e+02       4.1980e+03       -2.2681e+03        0.999          16.4
  34      9.5846e+01       4.4931e+03       -2.7200e+03        0.999          17.0
  35      7.2411e+01       4.8540e+03       -3.2558e+03        0.999          17.5
  36      5.4092e+01       5.2947e+03       -3.9245e+03        0.999          18.9
  37      3.9533e+01       5.8969e+03       -4.7657e+03        0.999          21.1
  38      2.8174e+01       6.7179e+03       -5.8609e+03        0.999          22.9
  39      1.9503e+01       7.8505e+03       -7.2917e+03        0.999          24.5
  40      1.3058e+01       9.4354e+03       -9.1874e+03        0.998          26.3
  41      8.4196e+00       1.1686e+04       -1.1722e+04        0.998          28.5
  42      5.2123e+00       1.4902e+04       -1.5151e+04        0.998          31.1
  43      3.0979e+00       1.9484e+04       -1.9802e+04        0.998          34.4
  44      1.7783e+00       2.5891e+04       -2.6175e+04        0.998          39.3
  45      1.0000e+00       3.4754e+04       -3.4725e+04        0.998          44.0

