File.......:  cell2ppoclliftfsi40wt - DEC,01.2021

System.....:  
Potential..:  0.018V
Current....:  -52.749nA
Temperature:  -0.8 +-0.1 C
Time.......:  16:20:37 - 16:21:24
Comment....:  
              
              
              
              Main
time.......:  13080 s
Impedance samples

Lines:   45
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+06       6.3870e+01       -4.1782e+00        0.999           0.0
   2      7.5549e+05       6.4185e+01       -3.9320e+00        0.999           1.0
   3      5.7077e+05       6.4547e+01       -4.0349e+00        0.999           1.5
   4      4.3121e+05       6.4136e+01       -4.2116e+00        1.000           2.3
   5      3.2578e+05       6.4286e+01       -4.5947e+00        1.000           3.0
   6      2.4612e+05       6.4713e+01       -5.1587e+00        1.000           3.4
   7      1.8594e+05       6.5388e+01       -5.8982e+00        1.000           3.8
   8      1.4048e+05       6.6144e+01       -6.8720e+00        1.000           4.3
   9      1.0613e+05       6.7028e+01       -8.0734e+00        1.000           4.8
  10      8.0180e+04       6.8007e+01       -9.6087e+00        1.000           5.2
  11      6.0575e+04       6.9063e+01       -1.1429e+01        1.000           5.7
  12      4.5764e+04       6.9879e+01       -1.3688e+01        1.000           6.1
  13      3.4574e+04       7.1005e+01       -1.6395e+01        1.000           6.6
  14      2.6121e+04       7.3049e+01       -1.9622e+01        1.000           7.0
  15      1.9734e+04       7.5420e+01       -2.3540e+01        1.000           7.5
  16      1.4909e+04       7.8218e+01       -2.8191e+01        1.000           7.9
  17      1.1263e+04       8.1756e+01       -3.3829e+01        1.000           8.4
  18      8.5095e+03       8.5851e+01       -4.0597e+01        0.999           8.8
  19      6.4288e+03       9.0486e+01       -4.8850e+01        0.999           9.3
  20      4.8569e+03       9.6157e+01       -5.8847e+01        1.000           9.8
  21      3.6694e+03       1.0266e+02       -7.0970e+01        1.000          10.2
  22      2.7722e+03       1.0969e+02       -8.6094e+01        1.000          10.6
  23      2.0944e+03       1.1796e+02       -1.0479e+02        0.999          11.1
  24      1.5823e+03       1.2764e+02       -1.2805e+02        0.999          11.6
  25      1.1954e+03       1.3914e+02       -1.5718e+02        1.000          12.0
  26      9.0311e+02       1.5310e+02       -1.9363e+02        0.999          12.5
  27      6.8229e+02       1.6985e+02       -2.3947e+02        0.999          12.9
  28      5.1546e+02       1.9000e+02       -2.9711e+02        0.998          13.4
  29      3.8943e+02       2.1528e+02       -3.6971e+02        0.998          13.9
  30      2.9421e+02       2.4657e+02       -4.6091e+02        0.998          14.3
  31      2.2227e+02       2.8664e+02       -5.7525e+02        0.999          14.8
  32      1.6793e+02       3.3361e+02       -7.1276e+02        0.998          15.6
  33      1.2687e+02       3.9733e+02       -8.8994e+02        0.998          16.3
  34      9.5846e+01       4.7961e+02       -1.1107e+03        0.998          16.9
  35      7.2411e+01       5.8594e+02       -1.3840e+03        0.998          17.5
  36      5.4092e+01       7.2491e+02       -1.7358e+03        0.998          18.9
  37      3.9533e+01       9.2620e+02       -2.2089e+03        0.998          20.8
  38      2.8174e+01       1.2166e+03       -2.8558e+03        0.998          22.3
  39      1.9503e+01       1.6487e+03       -3.7531e+03        0.998          23.8
  40      1.3058e+01       2.3036e+03       -5.0210e+03        0.998          25.8
  41      8.4196e+00       3.3226e+03       -6.8345e+03        0.998          28.5
  42      5.2123e+00       4.9390e+03       -9.4717e+03        0.998          31.6
  43      3.0979e+00       7.4996e+03       -1.3277e+04        0.998          35.0
  44      1.7783e+00       1.1514e+04       -1.8773e+04        0.998          40.0
  45      1.0000e+00       1.7487e+04       -2.6407e+04        0.997          44.7

