File.......:  cell4ppobqlitfsi - JUL,03.2021

System.....:  
Potential..:  0.104V
Current....:  -21.726nA
Temperature:  -0.7 +-0.2 C
Time.......:  11:43:23 - 11:44:11
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   45
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+06       2.7631e+02       -1.0643e+02        0.999           0.0
   2      7.5549e+05       2.9049e+02       -8.6028e+01        0.998           1.0
   3      5.7077e+05       3.0079e+02       -6.9277e+01        0.999           1.5
   4      4.3121e+05       3.0530e+02       -5.5341e+01        1.000           2.3
   5      3.2578e+05       3.0958e+02       -4.5698e+01        1.000           3.0
   6      2.4612e+05       3.1252e+02       -3.8515e+01        1.000           3.4
   7      1.8594e+05       3.1503e+02       -3.3773e+01        1.000           3.8
   8      1.4048e+05       3.1765e+02       -3.0570e+01        1.000           4.3
   9      1.0613e+05       3.1961e+02       -2.9253e+01        1.000           4.8
  10      8.0180e+04       3.2214e+02       -2.9300e+01        1.000           5.2
  11      6.0575e+04       3.2430e+02       -3.1304e+01        1.000           5.7
  12      4.5764e+04       3.2745e+02       -3.4272e+01        1.000           6.1
  13      3.4574e+04       3.3120e+02       -3.8840e+01        1.000           6.5
  14      2.6121e+04       3.3513e+02       -4.4519e+01        1.000           7.0
  15      1.9734e+04       3.3991e+02       -5.1982e+01        1.000           7.5
  16      1.4909e+04       3.4535e+02       -6.1613e+01        1.000           7.9
  17      1.1263e+04       3.5209e+02       -7.3507e+01        1.000           8.4
  18      8.5095e+03       3.5951e+02       -8.8306e+01        1.000           8.8
  19      6.4288e+03       3.6836e+02       -1.0688e+02        1.000           9.3
  20      4.8569e+03       3.7867e+02       -1.2977e+02        0.999           9.8
  21      3.6694e+03       3.9098e+02       -1.5763e+02        1.000          10.2
  22      2.7722e+03       4.0505e+02       -1.9326e+02        1.000          10.6
  23      2.0944e+03       4.2160e+02       -2.3778e+02        0.999          11.1
  24      1.5823e+03       4.4130e+02       -2.9384e+02        1.000          11.6
  25      1.1954e+03       4.6434e+02       -3.6476e+02        0.999          12.0
  26      9.0311e+02       4.9228e+02       -4.5415e+02        1.000          12.5
  27      6.8229e+02       5.2162e+02       -5.6341e+02        1.000          13.2
  28      5.1546e+02       5.6204e+02       -7.0637e+02        0.998          13.9
  29      3.8943e+02       6.1278e+02       -8.8792e+02        0.998          14.3
  30      2.9421e+02       6.7536e+02       -1.1186e+03        0.998          14.8
  31      2.2227e+02       7.5592e+02       -1.4112e+03        0.999          15.3
  32      1.6793e+02       8.5701e+02       -1.7825e+03        0.998          15.7
  33      1.2687e+02       9.8726e+02       -2.2527e+03        0.998          16.2
  34      9.5846e+01       1.1568e+03       -2.8482e+03        0.998          16.7
  35      7.2411e+01       1.3788e+03       -3.5980e+03        0.998          17.3
  36      5.4092e+01       1.6735e+03       -4.5806e+03        0.998          18.7
  37      3.9533e+01       2.1069e+03       -5.9319e+03        0.998          20.5
  38      2.8174e+01       2.7477e+03       -7.8175e+03        0.998          22.3
  39      1.9503e+01       3.7363e+03       -1.0517e+04        0.998          24.4
  40      1.3058e+01       5.3094e+03       -1.4451e+04        0.998          26.3
  41      8.4196e+00       7.8991e+03       -2.0277e+04        0.998          28.5
  42      5.2123e+00       1.2250e+04       -2.8994e+04        0.998          31.2
  43      3.0979e+00       1.9566e+04       -4.1961e+04        0.998          34.6
  44      1.7783e+00       3.1591e+04       -6.1202e+04        0.998          39.6
  45      1.0000e+00       5.0295e+04       -8.8019e+04        0.997          46.5

