File.......:  cell8ppobqlitfsi - JUL,03.2021

System.....:  
Potential..:  0.054V
Current....:  -30.727nA
Temperature:  -0.7 +-0.1 C
Time.......:  11:45:28 - 11:46:15
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   45
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+06       4.1323e+02       -3.3960e+02        0.997           0.0
   2      7.5549e+05       4.9927e+02       -3.0682e+02        0.998           1.3
   3      5.7077e+05       5.6486e+02       -2.7662e+02        0.999           1.8
   4      4.3121e+05       6.0243e+02       -2.2405e+02        1.000           2.5
   5      3.2578e+05       6.3360e+02       -1.8744e+02        1.000           3.2
   6      2.4612e+05       6.5568e+02       -1.5694e+02        1.000           3.7
   7      1.8594e+05       6.7198e+02       -1.3209e+02        1.000           4.1
   8      1.4048e+05       6.8618e+02       -1.1357e+02        1.000           4.6
   9      1.0613e+05       6.8971e+02       -9.9777e+01        1.000           5.3
  10      8.0180e+04       6.9864e+02       -9.3049e+01        1.000           5.9
  11      6.0575e+04       7.0738e+02       -9.0084e+01        1.000           6.4
  12      4.5764e+04       7.1670e+02       -9.1307e+01        1.000           6.8
  13      3.4574e+04       7.2623e+02       -9.5617e+01        1.000           7.3
  14      2.6121e+04       7.3741e+02       -1.0323e+02        1.000           7.7
  15      1.9734e+04       7.4993e+02       -1.1456e+02        1.000           8.2
  16      1.4909e+04       7.6434e+02       -1.2893e+02        1.000           8.6
  17      1.1263e+04       7.8079e+02       -1.4768e+02        1.000           9.1
  18      8.5095e+03       7.9987e+02       -1.7055e+02        1.000           9.5
  19      6.4288e+03       8.2176e+02       -1.9858e+02        1.000          10.0
  20      4.8569e+03       8.4737e+02       -2.3191e+02        1.000          10.5
  21      3.6694e+03       8.7762e+02       -2.7090e+02        1.000          10.9
  22      2.7722e+03       9.1204e+02       -3.1931e+02        1.000          11.4
  23      2.0944e+03       9.5221e+02       -3.7723e+02        0.999          11.8
  24      1.5823e+03       9.9914e+02       -4.4681e+02        1.000          12.3
  25      1.1954e+03       1.0536e+03       -5.3153e+02        1.000          12.8
  26      9.0311e+02       1.1181e+03       -6.3372e+02        1.000          13.2
  27      6.8229e+02       1.1940e+03       -7.5810e+02        1.000          13.7
  28      5.1546e+02       1.2845e+03       -9.0908e+02        0.999          14.1
  29      3.8943e+02       1.3950e+03       -1.0917e+03        1.000          14.6
  30      2.9421e+02       1.5280e+03       -1.3132e+03        0.999          15.1
  31      2.2227e+02       1.6923e+03       -1.5789e+03        0.999          15.5
  32      1.6793e+02       1.8916e+03       -1.8981e+03        0.999          16.0
  33      1.2687e+02       2.1366e+03       -2.2790e+03        0.999          16.4
  34      9.5846e+01       2.4377e+03       -2.7317e+03        0.999          17.0
  35      7.2411e+01       2.8070e+03       -3.2639e+03        0.999          17.5
  36      5.4092e+01       3.2638e+03       -3.9199e+03        0.999          18.9
  37      3.9533e+01       3.8829e+03       -4.7493e+03        0.999          20.7
  38      2.8174e+01       4.7115e+03       -5.8146e+03        0.999          22.5
  39      1.9503e+01       5.8512e+03       -7.2017e+03        0.999          24.5
  40      1.3058e+01       7.4265e+03       -9.0270e+03        0.999          26.3
  41      8.4196e+00       9.6243e+03       -1.1460e+04        0.999          28.6
  42      5.2123e+00       1.2690e+04       -1.4775e+04        0.999          31.3
  43      3.0979e+00       1.6942e+04       -1.9386e+04        0.998          34.6
  44      1.7783e+00       2.2855e+04       -2.6002e+04        0.997          39.6
  45      1.0000e+00       3.0893e+04       -3.5493e+04        0.995          44.2

