File.......:  cell10ppoclliftfsi20wt - OCT,30.2021

System.....:  
Potential..:  0.007V
Current....:  -26.264nA
Temperature:  -0.7 +-0.1 C
Time.......:  15:07:30 - 15:08:18
Comment....:  
              
              
              
              Main
time.......:  22680 s
Impedance samples

Lines:   45
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+06       5.6030e+01       -8.1442e+00        0.999           0.0
   2      7.5549e+05       5.6642e+01       -7.3602e+00        0.999           1.0
   3      5.7077e+05       5.7206e+01       -6.8335e+00        0.999           1.5
   4      4.3121e+05       5.7691e+01       -6.5857e+00        1.000           2.3
   5      3.2578e+05       5.8373e+01       -6.6843e+00        1.000           3.0
   6      2.4612e+05       5.9055e+01       -6.9311e+00        1.000           3.4
   7      1.8594e+05       5.9863e+01       -7.4564e+00        1.000           3.9
   8      1.4048e+05       6.0878e+01       -8.1986e+00        1.000           4.4
   9      1.0613e+05       6.1901e+01       -9.1427e+00        1.000           4.8
  10      8.0180e+04       6.3215e+01       -1.0327e+01        1.000           5.3
  11      6.0575e+04       6.4332e+01       -1.2028e+01        1.000           5.8
  12      4.5764e+04       6.5901e+01       -1.3886e+01        1.000           6.3
  13      3.4574e+04       6.8450e+01       -1.6229e+01        1.000           7.0
  14      2.6121e+04       7.0473e+01       -1.8939e+01        1.000           7.8
  15      1.9734e+04       7.2678e+01       -2.2283e+01        1.000           8.2
  16      1.4909e+04       7.5108e+01       -2.6363e+01        0.999           8.7
  17      1.1263e+04       7.7735e+01       -3.1485e+01        0.999           9.1
  18      8.5095e+03       8.0732e+01       -3.7890e+01        1.000           9.6
  19      6.4288e+03       8.4041e+01       -4.6018e+01        1.000          10.1
  20      4.8569e+03       8.7872e+01       -5.6293e+01        0.999          10.6
  21      3.6694e+03       9.2497e+01       -6.9233e+01        1.000          11.0
  22      2.7722e+03       9.7798e+01       -8.5893e+01        1.000          11.5
  23      2.0944e+03       1.0421e+02       -1.0706e+02        1.000          12.0
  24      1.5823e+03       1.1212e+02       -1.3397e+02        0.999          12.5
  25      1.1954e+03       1.2182e+02       -1.6823e+02        0.999          12.9
  26      9.0311e+02       1.3382e+02       -2.1168e+02        0.998          13.4
  27      6.8229e+02       1.4879e+02       -2.6688e+02        0.999          13.9
  28      5.1546e+02       1.6775e+02       -3.3688e+02        0.999          14.3
  29      3.8943e+02       1.9234e+02       -4.2567e+02        1.000          14.8
  30      2.9421e+02       2.2358e+02       -5.3792e+02        0.999          15.4
  31      2.2227e+02       2.6231e+02       -6.7434e+02        0.998          16.1
  32      1.6793e+02       3.1428e+02       -8.5154e+02        0.998          16.8
  33      1.2687e+02       3.8203e+02       -1.0745e+03        0.998          17.3
  34      9.5846e+01       4.7081e+02       -1.3541e+03        0.998          17.9
  35      7.2411e+01       5.8723e+02       -1.7031e+03        0.998          18.5
  36      5.4092e+01       7.4350e+02       -2.1556e+03        0.998          20.0
  37      3.9533e+01       9.6946e+02       -2.7709e+03        0.998          21.8
  38      2.8174e+01       1.3000e+03       -3.6208e+03        0.998          23.3
  39      1.9503e+01       1.7948e+03       -4.8180e+03        0.998          24.9
  40      1.3058e+01       2.5495e+03       -6.5317e+03        0.998          27.3
  41      8.4196e+00       3.7355e+03       -9.0579e+03        0.998          29.9
  42      5.2123e+00       5.6379e+03       -1.2845e+04        0.998          32.7
  43      3.0979e+00       8.7365e+03       -1.8567e+04        0.998          36.1
  44      1.7783e+00       1.3821e+04       -2.7208e+04        0.997          41.1
  45      1.0000e+00       2.1836e+04       -3.9836e+04        0.997          45.7

