File.......:  202108061344_c-232_eis_rt - AUG,06.2021

System.....:  
Potential..:  -0.008V
Current....:  -8.981nA
Temperature:  -0.7 +-0.2 C
Time.......:  13:44:51 - 13:45:38
Comment....:  
              
              
              
              Main
time.......:  9480.1 s
Impedance samples

Lines:   45
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+06       3.7045e+01       -7.6851e+02        0.997           0.0
   2      7.5549e+05       5.2803e+01       -1.0087e+03        0.996           1.8
   3      5.7077e+05       5.1819e+01       -1.3262e+03        0.990           2.3
   4      4.3121e+05       1.4572e+02       -1.7276e+03        0.997           3.3
   5      3.2578e+05       2.1957e+02       -2.2483e+03        0.999           4.2
   6      2.4612e+05       3.1762e+02       -2.9373e+03        0.998           4.7
   7      1.8594e+05       4.6312e+02       -3.8410e+03        0.995           5.1
   8      1.4048e+05       7.0464e+02       -5.0318e+03        0.997           5.5
   9      1.0613e+05       1.0262e+03       -6.5115e+03        0.998           6.0
  10      8.0180e+04       1.5852e+03       -8.3879e+03        0.997           6.4
  11      6.0575e+04       2.5417e+03       -1.0825e+04        0.998           7.1
  12      4.5764e+04       3.8679e+03       -1.3841e+04        0.998           7.8
  13      3.4574e+04       5.9545e+03       -1.7498e+04        0.998           8.2
  14      2.6121e+04       9.0856e+03       -2.1671e+04        0.999           8.7
  15      1.9734e+04       1.3672e+04       -2.6072e+04        0.998           9.2
  16      1.4909e+04       1.9853e+04       -3.0143e+04        0.998           9.6
  17      1.1263e+04       2.7588e+04       -3.3213e+04        0.998          10.1
  18      8.5095e+03       3.6118e+04       -3.4480e+04        0.997          10.5
  19      6.4288e+03       4.4664e+04       -3.4051e+04        1.000          11.0
  20      4.8569e+03       5.2266e+04       -3.2138e+04        0.999          11.4
  21      3.6694e+03       5.8773e+04       -2.9180e+04        0.999          11.9
  22      2.7722e+03       6.3881e+04       -2.6297e+04        0.999          12.3
  23      2.0944e+03       6.8050e+04       -2.3624e+04        0.999          12.8
  24      1.5823e+03       7.1582e+04       -2.1156e+04        0.999          13.5
  25      1.1954e+03       7.4453e+04       -1.9485e+04        1.000          14.2
  26      9.0311e+02       7.7094e+04       -1.8286e+04        1.000          14.7
  27      6.8229e+02       7.9577e+04       -1.7551e+04        1.000          15.1
  28      5.1546e+02       8.2006e+04       -1.7202e+04        1.000          15.6
  29      3.8943e+02       8.4470e+04       -1.7138e+04        1.000          16.0
  30      2.9421e+02       8.6989e+04       -1.7436e+04        1.000          16.5
  31      2.2227e+02       8.9626e+04       -1.7935e+04        1.000          17.0
  32      1.6793e+02       9.2274e+04       -1.8797e+04        1.000          17.4
  33      1.2687e+02       9.5084e+04       -1.9917e+04        1.000          17.9
  34      9.5846e+01       9.7988e+04       -2.1438e+04        1.000          18.4
  35      7.2411e+01       1.0116e+05       -2.3288e+04        1.000          19.0
  36      5.4092e+01       1.0432e+05       -2.6327e+04        1.000          20.4
  37      3.9533e+01       1.0886e+05       -2.8872e+04        1.000          22.1
  38      2.8174e+01       1.1353e+05       -3.3490e+04        0.999          23.6
  39      1.9503e+01       1.1942e+05       -3.9717e+04        0.999          25.1
  40      1.3058e+01       1.2703e+05       -4.8669e+04        1.000          27.0
  41      8.4196e+00       1.3726e+05       -6.1932e+04        0.999          29.2
  42      5.2123e+00       1.5158e+05       -8.1754e+04        1.000          31.8
  43      3.0979e+00       1.7267e+05       -1.1164e+05        1.000          35.1
  44      1.7783e+00       2.0420e+05       -1.5670e+05        0.999          40.0
  45      1.0000e+00       2.5131e+05       -2.2268e+05        0.999          44.6

