File.......:  202107280854_c-214_eis_rt - JUL,28.2021

System.....:  
Potential..:  0.005V
Current....:  -5.084nA
Temperature:  -0.7 +-0.1 C
Time.......:  08:54:43 - 08:55:31
Comment....:  
              
              
              
              Main
time.......:  9480.1 s
Impedance samples

Lines:   45
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+06      -2.2518e+00       -6.8490e+02        0.996           0.0
   2      7.5549e+05       1.9933e+01       -9.1196e+02        0.992           1.8
   3      5.7077e+05      -1.0806e+01       -1.2065e+03        0.993           2.3
   4      4.3121e+05       6.6698e+01       -1.5736e+03        0.997           3.3
   5      3.2578e+05       8.8919e+01       -2.0641e+03        0.998           4.2
   6      2.4612e+05       1.4083e+02       -2.6975e+03        0.997           4.7
   7      1.8594e+05       1.7370e+02       -3.5704e+03        0.997           5.1
   8      1.4048e+05       2.5029e+02       -4.6724e+03        0.997           5.5
   9      1.0613e+05       3.4991e+02       -6.0954e+03        0.999           6.0
  10      8.0180e+04       4.7037e+02       -8.0073e+03        0.998           6.4
  11      6.0575e+04       6.4015e+02       -1.0468e+04        0.998           6.9
  12      4.5764e+04       1.0322e+03       -1.3770e+04        0.998           7.6
  13      3.4574e+04       1.4104e+03       -1.8060e+04        0.998           8.2
  14      2.6121e+04       2.0244e+03       -2.3676e+04        0.998           8.7
  15      1.9734e+04       2.9534e+03       -3.1042e+04        0.998           9.2
  16      1.4909e+04       4.3890e+03       -4.0650e+04        0.999           9.6
  17      1.1263e+04       6.6753e+03       -5.3183e+04        0.999          10.1
  18      8.5095e+03       1.0342e+04       -6.9464e+04        0.998          10.5
  19      6.4288e+03       1.7596e+04       -9.0318e+04        0.999          11.2
  20      4.8569e+03       2.7383e+04       -1.1678e+05        0.999          11.9
  21      3.6694e+03       4.3511e+04       -1.4922e+05        0.999          12.4
  22      2.7722e+03       6.8644e+04       -1.8767e+05        0.997          12.8
  23      2.0944e+03       1.0707e+05       -2.2988e+05        0.999          13.3
  24      1.5823e+03       1.6228e+05       -2.7089e+05        0.999          13.7
  25      1.1954e+03       2.3442e+05       -3.0328e+05        0.998          14.2
  26      9.0311e+02       3.1812e+05       -3.1696e+05        1.000          14.7
  27      6.8229e+02       4.0303e+05       -3.0910e+05        0.998          15.1
  28      5.1546e+02       4.7825e+05       -2.8201e+05        1.000          15.6
  29      3.8943e+02       5.3741e+05       -2.4293e+05        0.999          16.0
  30      2.9421e+02       5.7873e+05       -2.0245e+05        1.000          16.5
  31      2.2227e+02       6.1185e+05       -1.6290e+05        0.999          17.0
  32      1.6793e+02       6.2858e+05       -1.3376e+05        0.999          17.4
  33      1.2687e+02       6.4126e+05       -1.0472e+05        0.999          18.1
  34      9.5846e+01       6.4826e+05       -8.8597e+04        1.000          18.9
  35      7.2411e+01       6.5642e+05       -7.5063e+04        1.000          19.4
  36      5.4092e+01       6.6327e+05       -8.5380e+04        0.999          20.8
  37      3.9533e+01       6.6953e+05       -4.9333e+04        0.999          22.6
  38      2.8174e+01       6.7497e+05       -5.0481e+04        0.997          24.0
  39      1.9503e+01       6.8004e+05       -4.8269e+04        0.998          25.6
  40      1.3058e+01       6.8577e+05       -5.0132e+04        0.999          27.5
  41      8.4196e+00       6.9595e+05       -5.5690e+04        0.998          29.6
  42      5.2123e+00       7.0774e+05       -6.7663e+04        0.999          32.3
  43      3.0979e+00       7.2453e+05       -8.6414e+04        1.000          35.6
  44      1.7783e+00       7.4773e+05       -1.1714e+05        1.000          40.5
  45      1.0000e+00       7.8136e+05       -1.6417e+05        1.000          45.0

