File.......:  202108161250_c-261_eis_rt - AUG,16.2021

System.....:  
Potential..:  -0.001V
Current....:  -55.95nA
Temperature:  -0.7 +-0.0 C
Time.......:  12:50:18 - 12:51:06
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   45
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+06       1.6985e+01        1.1270e+00        0.999           0.0
   2      7.5549e+05       1.6570e+01        5.9499e-01        0.999           1.3
   3      5.7077e+05       1.6534e+01        1.1651e-01        0.999           1.8
   4      4.3121e+05       1.7750e+01       -3.4442e-01        1.000           2.5
   5      3.2578e+05       1.8858e+01       -8.0345e-01        1.000           3.2
   6      2.4612e+05       1.9423e+01       -1.2845e+00        1.000           3.7
   7      1.8594e+05       2.0012e+01       -1.8265e+00        1.000           4.1
   8      1.4048e+05       2.0591e+01       -2.4566e+00        1.000           4.6
   9      1.0613e+05       2.0097e+01       -3.2084e+00        1.000           5.0
  10      8.0180e+04       2.0482e+01       -4.1204e+00        1.000           5.5
  11      6.0575e+04       2.1264e+01       -5.2573e+00        1.000           5.9
  12      4.5764e+04       2.2205e+01       -6.6405e+00        1.000           6.3
  13      3.4574e+04       2.2804e+01       -8.3808e+00        1.000           6.8
  14      2.6121e+04       2.3100e+01       -1.0522e+01        0.999           7.3
  15      1.9734e+04       2.3817e+01       -1.3232e+01        1.000           7.7
  16      1.4909e+04       2.3930e+01       -1.6654e+01        1.000           8.2
  17      1.1263e+04       2.4813e+01       -2.1045e+01        1.000           8.6
  18      8.5095e+03       2.7094e+01       -2.6626e+01        0.999           9.1
  19      6.4288e+03       3.1417e+01       -3.3818e+01        0.999           9.6
  20      4.8569e+03       3.2892e+01       -4.2985e+01        0.998          10.0
  21      3.6694e+03       3.5069e+01       -5.4676e+01        0.999          10.5
  22      2.7722e+03       4.3126e+01       -7.0316e+01        0.999          11.1
  23      2.0944e+03       4.6006e+01       -8.9625e+01        1.000          11.8
  24      1.5823e+03       5.0677e+01       -1.1428e+02        0.998          12.3
  25      1.1954e+03       6.0745e+01       -1.4571e+02        0.997          12.8
  26      9.0311e+02       6.7331e+01       -1.8572e+02        0.999          13.2
  27      6.8229e+02       7.9475e+01       -2.3653e+02        0.997          13.7
  28      5.1546e+02       9.4979e+01       -3.0088e+02        0.997          14.1
  29      3.8943e+02       1.1806e+02       -3.8228e+02        0.997          14.6
  30      2.9421e+02       1.4971e+02       -4.8445e+02        0.998          15.1
  31      2.2227e+02       1.8936e+02       -6.1225e+02        0.998          15.5
  32      1.6793e+02       2.4342e+02       -7.6536e+02        0.997          16.2
  33      1.2687e+02       3.1530e+02       -9.6091e+02        0.997          16.9
  34      9.5846e+01       4.0984e+02       -1.2027e+03        0.997          17.4
  35      7.2411e+01       5.3106e+02       -1.4983e+03        0.997          18.1
  36      5.4092e+01       6.9550e+02       -1.8751e+03        0.997          19.5
  37      3.9533e+01       9.3404e+02       -2.3743e+03        0.997          21.3
  38      2.8174e+01       1.2768e+03       -3.0459e+03        0.997          22.8
  39      1.9503e+01       1.7773e+03       -3.9594e+03        0.997          24.4
  40      1.3058e+01       2.5235e+03       -5.2239e+03        0.996          26.3
  41      8.4196e+00       3.6575e+03       -6.9972e+03        0.996          29.0
  42      5.2123e+00       5.4117e+03       -9.5302e+03        0.996          32.2
  43      3.0979e+00       8.1386e+03       -1.3109e+04        0.995          35.6
  44      1.7783e+00       1.2360e+04       -1.8163e+04        0.995          40.6
  45      1.0000e+00       1.8540e+04       -2.4940e+04        0.994          45.2

