File.......:  202109290909_c-302_eis_rt - SEP,29.2021

System.....:  
Potential..:  0.013V
Current....:  141.91pA
Temperature:  -0.7 +-0.1 C
Time.......:  09:09:53 - 09:10:41
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   45
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+06      -3.5861e+00       -6.1706e+02        0.997           0.0
   2      7.5549e+05      -5.4329e+00       -8.1490e+02        0.997           1.8
   3      5.7077e+05      -1.7033e+01       -1.0634e+03        0.993           2.3
   4      4.3121e+05       4.4062e+01       -1.4099e+03        0.997           3.3
   5      3.2578e+05       6.2831e+01       -1.8531e+03        0.998           4.2
   6      2.4612e+05       8.9989e+01       -2.4334e+03        0.998           4.6
   7      1.8594e+05       1.1743e+02       -3.1935e+03        0.998           5.0
   8      1.4048e+05       1.7405e+02       -4.1949e+03        0.998           5.5
   9      1.0613e+05       2.0587e+02       -5.5099e+03        0.998           5.9
  10      8.0180e+04       2.6298e+02       -7.2600e+03        0.998           6.4
  11      6.0575e+04       4.3430e+02       -9.5360e+03        0.998           7.0
  12      4.5764e+04       5.2029e+02       -1.2537e+04        0.998           7.6
  13      3.4574e+04       6.2449e+02       -1.6489e+04        0.998           8.1
  14      2.6121e+04       7.8205e+02       -2.1696e+04        0.998           8.5
  15      1.9734e+04       9.6601e+02       -2.8574e+04        0.997           9.0
  16      1.4909e+04       1.1915e+03       -3.7611e+04        0.998           9.4
  17      1.1263e+04       1.4944e+03       -4.9582e+04        0.998           9.8
  18      8.5095e+03       1.8487e+03       -6.5357e+04        0.997          10.3
  19      6.4288e+03       3.3821e+03       -8.6300e+04        0.999          11.0
  20      4.8569e+03       4.0778e+03       -1.1361e+05        0.999          11.6
  21      3.6694e+03       5.1668e+03       -1.4986e+05        0.999          12.1
  22      2.7722e+03       6.4966e+03       -1.9749e+05        0.998          12.5
  23      2.0944e+03       8.4640e+03       -2.6037e+05        0.998          12.9
  24      1.5823e+03       1.1350e+04       -3.4333e+05        0.997          13.4
  25      1.1954e+03       1.5282e+04       -4.5288e+05        0.999          13.8
  26      9.0311e+02       2.1559e+04       -5.9673e+05        0.998          14.3
  27      6.8229e+02       3.0990e+04       -7.8643e+05        0.997          14.7
  28      5.1546e+02       6.0702e+04       -1.0365e+06        0.998          15.4
  29      3.8943e+02       8.3932e+04       -1.3637e+06        0.997          16.1
  30      2.9421e+02       1.1738e+05       -1.7934e+06        0.997          16.5
  31      2.2227e+02       1.8534e+05       -2.3547e+06        0.998          16.9
  32      1.6793e+02       2.6401e+05       -3.0902e+06        0.997          17.4
  33      1.2687e+02       3.9286e+05       -4.0521e+06        0.998          17.8
  34      9.5846e+01       5.9231e+05       -5.2969e+06        0.998          18.4
  35      7.2411e+01       1.0130e+06       -6.9235e+06        0.998          19.0
  36      5.4092e+01       2.0865e+06       -8.2929e+06        0.999          20.7
  37      3.9533e+01       2.3695e+06       -1.2073e+07        0.997          22.9
  38      2.8174e+01       4.5093e+06       -1.5718e+07        0.984          24.4
  39      1.9503e+01       7.6958e+06       -2.1141e+07        0.981          26.0
  40      1.3058e+01       1.2633e+07       -2.8594e+07        0.991          27.9
  41      8.4196e+00       2.2232e+07       -3.7434e+07        0.979          30.1
  42      5.2123e+00       3.7551e+07       -4.5652e+07        0.993          32.8
  43      3.0979e+00       5.8176e+07       -5.0008e+07        0.998          36.2
  44      1.7783e+00       8.0512e+07       -4.8860e+07        0.999          41.1
  45      1.0000e+00       1.0067e+08       -4.2660e+07        0.999          45.7

