File.......:  202111181439_c-318_eis_rt - NOV,18.2021

System.....:  
Potential..:  -0.007V
Current....:  -578.17nA
Temperature:  -0.7 +-0.1 C
Time.......:  14:39:56 - 14:40:42
Comment....:  
              
              
              
              Main
time.......:  13080 s
Impedance samples

Lines:   45
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+06       1.6344e+01       -1.5357e-01        0.999           0.0
   2      7.5549e+05       1.6352e+01       -3.0263e-01        0.999           1.0
   3      5.7077e+05       1.6408e+01       -4.3254e-01        0.999           1.5
   4      4.3121e+05       1.6454e+01       -5.7019e-01        1.000           2.3
   5      3.2578e+05       1.6532e+01       -7.1664e-01        1.000           3.0
   6      2.4612e+05       1.6616e+01       -8.8294e-01        1.000           3.4
   7      1.8594e+05       1.6715e+01       -1.0746e+00        1.000           3.8
   8      1.4048e+05       1.6834e+01       -1.3085e+00        1.000           4.3
   9      1.0613e+05       1.6973e+01       -1.5939e+00        1.000           4.8
  10      8.0180e+04       1.7140e+01       -1.9429e+00        1.000           5.2
  11      6.0575e+04       1.7317e+01       -2.3892e+00        1.000           5.7
  12      4.5764e+04       1.7549e+01       -2.9306e+00        1.000           6.1
  13      3.4574e+04       1.7829e+01       -3.6127e+00        1.000           6.6
  14      2.6121e+04       1.8158e+01       -4.4454e+00        1.000           7.0
  15      1.9734e+04       1.8561e+01       -5.4891e+00        1.000           7.5
  16      1.4909e+04       1.9048e+01       -6.7954e+00        1.000           7.9
  17      1.1263e+04       1.9655e+01       -8.4296e+00        0.999           8.4
  18      8.5095e+03       2.0391e+01       -1.0469e+01        1.000           8.8
  19      6.4288e+03       2.1308e+01       -1.3036e+01        0.999           9.3
  20      4.8569e+03       2.2473e+01       -1.6230e+01        0.999           9.8
  21      3.6694e+03       2.3989e+01       -2.0189e+01        1.000          10.2
  22      2.7722e+03       2.5901e+01       -2.5147e+01        0.999          10.6
  23      2.0944e+03       2.8385e+01       -3.1279e+01        1.000          11.1
  24      1.5823e+03       3.1629e+01       -3.8837e+01        1.000          11.6
  25      1.1954e+03       3.5820e+01       -4.8102e+01        0.999          12.0
  26      9.0311e+02       4.1649e+01       -5.9881e+01        0.999          12.7
  27      6.8229e+02       4.8761e+01       -7.3568e+01        0.997          13.4
  28      5.1546e+02       5.7913e+01       -8.9932e+01        0.998          13.9
  29      3.8943e+02       6.9748e+01       -1.0936e+02        0.997          14.4
  30      2.9421e+02       8.4594e+01       -1.3211e+02        0.998          14.8
  31      2.2227e+02       1.0340e+02       -1.5850e+02        0.998          15.3
  32      1.6793e+02       1.2644e+02       -1.8883e+02        0.998          15.7
  33      1.2687e+02       1.5451e+02       -2.2338e+02        0.997          16.2
  34      9.5846e+01       1.8835e+02       -2.6265e+02        0.997          16.7
  35      7.2411e+01       2.2836e+02       -3.0672e+02        0.997          17.3
  36      5.4092e+01       2.7592e+02       -3.5878e+02        0.997          18.7
  37      3.9533e+01       3.3689e+02       -4.2303e+02        0.997          20.5
  38      2.8174e+01       4.1463e+02       -5.0432e+02        0.997          21.9
  39      1.9503e+01       5.1143e+02       -6.0467e+02        0.997          23.9
  40      1.3058e+01       6.4406e+02       -7.4313e+02        0.997          26.2
  41      8.4196e+00       8.2639e+02       -9.3066e+02        0.997          28.4
  42      5.2123e+00       1.0838e+03       -1.1876e+03        0.998          31.1
  43      3.0979e+00       1.4494e+03       -1.5362e+03        0.998          34.5
  44      1.7783e+00       1.9733e+03       -2.0076e+03        0.998          39.4
  45      1.0000e+00       2.6886e+03       -2.6112e+03        0.997          44.1

