File.......:  cell4ppochloranillitfsi0604 - AUG,27.2021

System.....:  
Potential..:  0.011V
Current....:  -1.3636nA
Temperature:  -0.7 +-0.0 C
Time.......:  12:53:14 - 12:54:01
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   45
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+06      -2.0222e+01       -9.9664e+02        0.998           0.0
   2      7.5549e+05      -1.4380e+01       -1.3431e+03        0.998           1.3
   3      5.7077e+05      -8.6198e+01       -1.7694e+03        0.987           1.8
   4      4.3121e+05       6.5720e+01       -2.3140e+03        0.997           2.8
   5      3.2578e+05       1.1066e+02       -3.0267e+03        0.998           3.7
   6      2.4612e+05       1.8691e+02       -3.9675e+03        0.998           4.1
   7      1.8594e+05       2.3790e+02       -5.2203e+03        0.997           4.6
   8      1.4048e+05       3.0494e+02       -6.8139e+03        0.998           5.0
   9      1.0613e+05       4.5087e+02       -8.9565e+03        0.998           5.5
  10      8.0180e+04       8.2608e+02       -1.1790e+04        0.999           6.2
  11      6.0575e+04       1.0713e+03       -1.5406e+04        0.999           6.8
  12      4.5764e+04       1.3885e+03       -2.0215e+04        0.998           7.3
  13      3.4574e+04       1.8952e+03       -2.6517e+04        0.998           7.7
  14      2.6121e+04       2.6316e+03       -3.4749e+04        0.998           8.2
  15      1.9734e+04       3.7041e+03       -4.5596e+04        0.999           8.7
  16      1.4909e+04       5.3615e+03       -5.9725e+04        0.998           9.1
  17      1.1263e+04       8.0339e+03       -7.8313e+04        0.999           9.6
  18      8.5095e+03       1.4107e+04       -1.0270e+05        0.999          10.3
  19      6.4288e+03       2.0591e+04       -1.3380e+05        0.998          11.0
  20      4.8569e+03       3.1600e+04       -1.7418e+05        0.998          11.6
  21      3.6694e+03       4.8842e+04       -2.2549e+05        0.998          12.0
  22      2.7722e+03       7.6721e+04       -2.8938e+05        0.998          12.4
  23      2.0944e+03       1.2102e+05       -3.6669e+05        0.998          13.0
  24      1.5823e+03       1.8973e+05       -4.5492e+05        0.999          13.5
  25      1.1954e+03       2.8998e+05       -5.4721e+05        0.998          14.0
  26      9.0311e+02       4.2697e+05       -6.2802e+05        0.998          14.5
  27      6.8229e+02       6.1192e+05       -6.7052e+05        0.999          15.3
  28      5.1546e+02       7.9195e+05       -6.8039e+05        0.998          16.0
  29      3.8943e+02       9.6622e+05       -6.4673e+05        0.999          16.4
  30      2.9421e+02       1.1133e+06       -5.7974e+05        1.000          17.0
  31      2.2227e+02       1.2278e+06       -5.0069e+05        0.999          17.4
  32      1.6793e+02       1.3080e+06       -4.1989e+05        0.999          17.9
  33      1.2687e+02       1.3629e+06       -3.4842e+05        0.999          18.3
  34      9.5846e+01       1.4059e+06       -2.9153e+05        0.999          18.9
  35      7.2411e+01       1.4375e+06       -2.4246e+05        1.000          19.5
  36      5.4092e+01       1.4471e+06       -1.8237e+05        1.000          20.9
  37      3.9533e+01       1.4773e+06       -1.8430e+05        0.999          22.6
  38      2.8174e+01       1.4932e+06       -1.6359e+05        0.999          24.0
  39      1.9503e+01       1.5156e+06       -1.5481e+05        0.998          25.6
  40      1.3058e+01       1.5403e+06       -1.5435e+05        0.999          27.5
  41      8.4196e+00       1.5706e+06       -1.6782e+05        0.999          29.6
  42      5.2123e+00       1.6085e+06       -1.9501e+05        1.000          32.3
  43      3.0979e+00       1.6604e+06       -2.4008e+05        1.000          35.6
  44      1.7783e+00       1.7293e+06       -3.1210e+05        1.000          40.5
  45      1.0000e+00       1.8234e+06       -4.2028e+05        1.000          45.1

