File.......:  202108091245_c-239_eis_rt - AUG,09.2021

System.....:  
Potential..:  0.018V
Current....:  -340.82pA
Temperature:  -0.7 +-0.1 C
Time.......:  12:45:51 - 12:46:43
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   45
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+06       2.2929e+01       -6.7932e+02        0.998           0.0
   2      7.5549e+05       2.8218e+01       -8.8935e+02        0.997           1.8
   3      5.7077e+05       4.0154e+01       -1.1445e+03        0.990           2.3
   4      4.3121e+05       1.1752e+02       -1.5036e+03        0.997           3.3
   5      3.2578e+05       1.5355e+02       -1.9505e+03        0.997           4.2
   6      2.4612e+05       2.0740e+02       -2.5365e+03        0.999           4.7
   7      1.8594e+05       2.7886e+02       -3.2921e+03        0.998           5.1
   8      1.4048e+05       3.5718e+02       -4.3207e+03        0.997           5.5
   9      1.0613e+05       4.6599e+02       -5.6128e+03        0.998           6.0
  10      8.0180e+04       6.0095e+02       -7.3562e+03        0.999           6.4
  11      6.0575e+04       9.1792e+02       -9.5657e+03        0.999           7.1
  12      4.5764e+04       1.1444e+03       -1.2479e+04        0.998           7.8
  13      3.4574e+04       1.4396e+03       -1.6308e+04        0.998           8.2
  14      2.6121e+04       1.8947e+03       -2.1278e+04        0.998           8.7
  15      1.9734e+04       2.5375e+03       -2.7836e+04        0.998           9.2
  16      1.4909e+04       3.3896e+03       -3.6387e+04        0.999           9.6
  17      1.1263e+04       4.6713e+03       -4.7557e+04        0.999          10.1
  18      8.5095e+03       6.5765e+03       -6.2070e+04        0.998          10.5
  19      6.4288e+03       9.2411e+03       -8.0894e+04        0.998          11.0
  20      4.8569e+03       1.4715e+04       -1.0577e+05        0.997          11.7
  21      3.6694e+03       2.1533e+04       -1.3732e+05        0.999          12.4
  22      2.7722e+03       3.1865e+04       -1.7777e+05        0.999          12.8
  23      2.0944e+03       4.7736e+04       -2.2913e+05        0.998          13.3
  24      1.5823e+03       7.2397e+04       -2.9300e+05        0.998          13.7
  25      1.1954e+03       1.0938e+05       -3.6999e+05        0.999          14.2
  26      9.0311e+02       1.6258e+05       -4.6095e+05        0.999          14.7
  27      6.8229e+02       2.3686e+05       -5.6215e+05        0.999          15.1
  28      5.1546e+02       3.3292e+05       -6.7006e+05        0.998          15.6
  29      3.8943e+02       4.6074e+05       -7.7759e+05        0.998          16.3
  30      2.9421e+02       5.9575e+05       -8.9303e+05        0.999          17.0
  31      2.2227e+02       7.3344e+05       -1.0217e+06        0.996          17.4
  32      1.6793e+02       9.0760e+05       -1.1472e+06        0.998          17.9
  33      1.2687e+02       1.0927e+06       -1.3049e+06        0.997          18.3
  34      9.5846e+01       1.2867e+06       -1.4563e+06        0.998          18.9
  35      7.2411e+01       1.5105e+06       -1.6404e+06        0.998          19.4
  36      5.4092e+01       2.0444e+06       -1.6514e+06        0.997          20.8
  37      3.9533e+01       2.0400e+06       -2.2428e+06        0.995          22.6
  38      2.8174e+01       2.6259e+06       -2.5429e+06        0.968          24.0
  39      1.9503e+01       3.2569e+06       -3.0088e+06        0.984          25.6
  40      1.3058e+01       4.0400e+06       -3.5158e+06        0.988          27.5
  41      8.4196e+00       5.0692e+06       -4.1320e+06        0.981          29.7
  42      5.2123e+00       6.4714e+06       -4.7631e+06        0.994          32.3
  43      3.0979e+00       8.1854e+06       -5.3256e+06        0.999          35.6
  44      1.7783e+00       1.0071e+07       -5.9164e+06        0.999          42.5
  45      1.0000e+00       1.2087e+07       -6.6994e+06        0.997          49.4

