x,y
23.5,12031.4
23.51,11996.8
23.52,12152.8
23.53,11944.8
23.54,12828.9
23.55,11719.4
23.56,12135.5
23.57,11632.7
23.58,12100.8
23.59,12100.8
23.6,12378.2
23.61,12482.2
23.62,12412.8
23.63,11338
23.64,12326.2
23.65,11667.4
23.66,11823.4
23.67,11650
23.68,11979.4
23.69,12031.4
23.7,12187.5
23.71,11598
23.72,12204.8
23.73,12534.2
23.74,11944.8
23.75,12950.3
23.76,12326.2
23.77,12672.9
23.78,12430.2
23.79,12568.9
23.8,12118.1
23.81,12222.1
23.82,12534.2
23.83,12412.8
23.84,12100.8
23.85,12378.2
23.86,12135.5
23.87,11702
23.88,12014.1
23.89,12724.9
23.9,12430.2
23.91,12482.2
23.92,11684.7
23.93,11390
23.94,12031.4
23.95,12638.2
23.96,12014.1
23.97,11234
23.98,12412.8
23.99,12759.6
24,13054.3
24.01,11996.8
24.02,12690.2
24.03,12672.9
24.04,12308.8
24.05,11355.3
24.06,11632.7
24.07,12274.2
24.08,11684.7
24.09,12118.1
24.1,13071.6
24.11,12482.2
24.12,11788.7
24.13,12100.8
24.14,12482.2
24.15,13002.3
24.16,11684.7
24.17,11910.1
24.18,13054.3
24.19,12586.2
24.2,12222.1
24.21,11598
24.22,11719.4
24.23,12447.5
24.24,13002.3
24.25,13245
24.26,12534.2
24.27,12499.5
24.28,12308.8
24.29,12568.9
24.3,12360.8
24.31,12014.1
24.32,12256.8
24.33,12690.2
24.34,13193
24.35,13366.3
24.36,13626.4
24.37,13626.4
24.38,13851.8
24.39,13331.7
24.4,14007.8
24.41,14562.6
24.42,14354.5
24.43,14683.9
24.44,14961.3
24.45,16382.9
24.46,17163
24.47,17215
24.48,17301.7
24.49,18844.6
24.5,19694.1
24.51,19555.4
24.52,22311.9
24.53,23005.4
24.54,26177.9
24.55,27998.2
24.56,31482.8
24.57,32748.4
24.58,36597.1
24.59,40220.4
24.6,44571.8
24.61,50206.1
24.62,55112.3
24.63,60920
24.64,66797
24.65,71183.1
24.66,75049.1
24.67,76904.1
24.68,78863.1
24.69,73315.5
24.7,70229.6
24.71,63243.1
24.72,56759.3
24.73,52095.8
24.74,47709.7
24.75,44537.1
24.76,38434.7
24.77,34915.4
24.78,32124.3
24.79,28761
24.8,28587.7
24.81,29437.2
24.82,29783.9
24.83,32141.6
24.84,33823.3
24.85,37359.9
24.86,42127.4
24.87,45560
24.88,48680.5
24.89,54054.8
24.9,58215.5
24.91,63156.4
24.92,71391.2
24.93,73662.2
24.94,79071.2
24.95,80076.7
24.96,78707.1
24.97,75118.5
24.98,67005.1
24.99,60382.6
25,53240
25.01,49339.3
25.02,45369.3
25.03,38070.7
25.04,33823.3
25.05,28188.9
25.06,22519.9
25.07,19260.7
25.08,17145.7
25.09,16382.9
25.1,15308
25.11,14077.1
25.12,14059.8
25.13,14527.9
25.14,14649.2
25.15,14267.8
25.16,13713.1
25.17,14926.6
25.18,15134.7
25.19,14233.2
25.2,15498.7
25.21,15360
25.22,16608.2
25.23,17492.4
25.24,18116.5
25.25,17440.4
25.26,18151.2
25.27,18359.2
25.28,20023.5
25.29,19746.1
25.3,18914
25.31,18064.5
25.32,17457.7
25.33,17544.4
25.34,16174.8
25.35,14753.3
25.36,14562.6
25.37,14025.1
25.38,13730.4
25.39,12672.9
25.4,13106.3
25.41,12360.8
25.42,11771.4
25.43,10765.9
25.44,11875.4
25.45,11736.7
25.46,10852.6
25.47,11632.7
25.48,12014.1
25.49,11216.6
25.5,11424.7
25.51,11268.6
25.52,10956.6
25.53,12014.1
25.54,12343.5
25.55,11199.3
25.56,11702
25.57,11892.8
25.58,11286
25.59,11164.6
25.6,10783.2
25.61,11043.3
25.62,12083.5
25.63,11580.7
25.64,11632.7
25.65,11407.3
25.66,11650
25.67,11112.6
25.68,11494
25.69,10748.5
25.7,10852.6
25.71,11424.7
25.72,11286
25.73,11182
25.74,11008.6
25.75,11320.7
25.76,10731.2
25.77,11754.1
25.78,10731.2
25.79,10921.9
25.8,10973.9
25.81,11511.3
25.82,11216.6
25.83,11615.4
25.84,11164.6
25.85,11130
25.86,11147.3
25.87,11494
25.88,10263.1
25.89,10557.8
25.9,11060.6
25.91,11182
25.92,10817.9
25.93,10540.5
25.94,10887.2
25.95,10956.6
