File.......:  202108180857_c-271_eis_rt - AUG,18.2021

System.....:  
Potential..:  0.015V
Current....:  -65.118pA
Temperature:  -0.7 +-0.1 C
Time.......:  08:57:14 - 08:58:02
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   45
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+06      -1.8834e+00       -5.7422e+02        0.993           0.0
   2      7.5549e+05       2.8495e-01       -7.9336e+02        0.995           1.8
   3      5.7077e+05      -9.9521e+00       -1.0075e+03        0.992           2.3
   4      4.3121e+05       4.2590e+01       -1.3212e+03        0.997           3.3
   5      3.2578e+05       6.1683e+01       -1.7364e+03        0.998           4.2
   6      2.4612e+05       8.7533e+01       -2.2826e+03        0.998           4.6
   7      1.8594e+05       1.0612e+02       -2.9902e+03        0.998           5.0
   8      1.4048e+05       1.5143e+02       -3.9307e+03        0.999           5.5
   9      1.0613e+05       1.8457e+02       -5.1720e+03        0.999           5.9
  10      8.0180e+04       2.3806e+02       -6.8216e+03        0.998           6.3
  11      6.0575e+04       4.0871e+02       -8.9484e+03        0.998           7.0
  12      4.5764e+04       4.8727e+02       -1.1768e+04        0.998           7.6
  13      3.4574e+04       5.8767e+02       -1.5490e+04        0.998           8.1
  14      2.6121e+04       7.2384e+02       -2.0373e+04        0.999           8.5
  15      1.9734e+04       9.0701e+02       -2.6835e+04        0.998           8.9
  16      1.4909e+04       1.1131e+03       -3.5321e+04        0.999           9.4
  17      1.1263e+04       1.3897e+03       -4.6576e+04        0.997           9.8
  18      8.5095e+03       1.7184e+03       -6.1385e+04        0.998          10.3
  19      6.4288e+03       3.2448e+03       -8.1083e+04        0.999          10.9
  20      4.8569e+03       3.9541e+03       -1.0681e+05        0.999          11.6
  21      3.6694e+03       4.8949e+03       -1.4077e+05        0.998          12.0
  22      2.7722e+03       6.1126e+03       -1.8551e+05        0.999          12.5
  23      2.0944e+03       7.8764e+03       -2.4457e+05        0.998          12.9
  24      1.5823e+03       1.0451e+04       -3.2253e+05        0.998          13.4
  25      1.1954e+03       1.4040e+04       -4.2525e+05        0.998          13.8
  26      9.0311e+02       1.9704e+04       -5.6082e+05        0.997          14.2
  27      6.8229e+02       2.7850e+04       -7.3875e+05        0.998          14.7
  28      5.1546e+02       5.5446e+04       -9.7421e+05        0.999          15.4
  29      3.8943e+02       7.6304e+04       -1.2818e+06        0.997          16.0
  30      2.9421e+02       1.0725e+05       -1.6875e+06        0.997          16.5
  31      2.2227e+02       1.5914e+05       -2.2130e+06        0.998          16.9
  32      1.6793e+02       2.3430e+05       -2.9099e+06        0.997          17.3
  33      1.2687e+02       3.5676e+05       -3.8163e+06        0.999          17.8
  34      9.5846e+01       5.8720e+05       -4.9662e+06        0.997          18.4
  35      7.2411e+01       7.8439e+05       -6.4483e+06        0.997          18.9
  36      5.4092e+01       1.7106e+06       -9.3037e+06        0.997          20.3
  37      3.9533e+01       2.2722e+06       -1.1593e+07        0.995          22.2
  38      2.8174e+01       3.5530e+06       -1.4851e+07        0.979          23.9
  39      1.9503e+01       5.9678e+06       -2.0528e+07        0.982          25.9
  40      1.3058e+01       1.0776e+07       -2.8077e+07        0.990          27.8
  41      8.4196e+00       1.7691e+07       -3.7436e+07        0.975          30.0
  42      5.2123e+00       3.0972e+07       -4.8910e+07        0.990          32.6
  43      3.0979e+00       4.9818e+07       -6.1606e+07        0.996          36.0
  44      1.7783e+00       7.5715e+07       -7.3275e+07        0.994          41.0
  45      1.0000e+00       1.0653e+08       -8.2600e+07        0.995          45.5

