File.......:  202108180901_c-272_eis_rt - AUG,18.2021

System.....:  
Potential..:  -0.013V
Current....:  -10.803pA
Temperature:  -0.7 +-0.1 C
Time.......:  09:01:33 - 09:02:21
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   45
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+06       1.1820e+01       -6.1802e+02        0.998           0.0
   2      7.5549e+05       1.9536e+01       -7.9496e+02        0.992           1.8
   3      5.7077e+05      -7.1827e+00       -1.0521e+03        0.991           2.3
   4      4.3121e+05       5.7846e+01       -1.3986e+03        0.997           3.3
   5      3.2578e+05       7.6121e+01       -1.8364e+03        0.998           4.2
   6      2.4612e+05       1.0670e+02       -2.4093e+03        0.998           4.6
   7      1.8594e+05       1.3731e+02       -3.1639e+03        0.998           5.0
   8      1.4048e+05       1.8790e+02       -4.1587e+03        0.998           5.5
   9      1.0613e+05       2.1798e+02       -5.4599e+03        0.998           5.9
  10      8.0180e+04       2.7039e+02       -7.2026e+03        0.998           6.3
  11      6.0575e+04       4.6621e+02       -9.4346e+03        0.998           7.0
  12      4.5764e+04       5.6013e+02       -1.2400e+04        0.998           7.6
  13      3.4574e+04       6.7386e+02       -1.6308e+04        0.998           8.1
  14      2.6121e+04       8.3399e+02       -2.1441e+04        0.999           8.5
  15      1.9734e+04       1.0436e+03       -2.8226e+04        0.998           8.9
  16      1.4909e+04       1.2838e+03       -3.7137e+04        0.998           9.4
  17      1.1263e+04       1.6123e+03       -4.8935e+04        0.998           9.8
  18      8.5095e+03       2.0049e+03       -6.4471e+04        0.998          10.3
  19      6.4288e+03       3.6511e+03       -8.5114e+04        0.999          10.9
  20      4.8569e+03       4.4938e+03       -1.1201e+05        0.998          11.6
  21      3.6694e+03       5.5235e+03       -1.4763e+05        0.999          12.0
  22      2.7722e+03       6.9041e+03       -1.9441e+05        0.998          12.5
  23      2.0944e+03       8.9231e+03       -2.5622e+05        0.999          12.9
  24      1.5823e+03       1.1795e+04       -3.3759e+05        0.998          13.4
  25      1.1954e+03       1.5617e+04       -4.4487e+05        0.997          13.8
  26      9.0311e+02       2.1651e+04       -5.8618e+05        0.997          14.2
  27      6.8229e+02       3.0072e+04       -7.7181e+05        0.998          14.7
  28      5.1546e+02       5.8521e+04       -1.0174e+06        0.999          15.4
  29      3.8943e+02       7.9199e+04       -1.3378e+06        0.997          16.0
  30      2.9421e+02       1.0902e+05       -1.7591e+06        0.997          16.5
  31      2.2227e+02       1.5141e+05       -2.3121e+06        0.997          16.9
  32      1.6793e+02       2.2590e+05       -3.0363e+06        0.997          17.3
  33      1.2687e+02       3.4414e+05       -3.9791e+06        0.998          17.8
  34      9.5846e+01       5.3797e+05       -5.2191e+06        0.998          18.4
  35      7.2411e+01       9.8502e+05       -6.8402e+06        0.997          19.2
  36      5.4092e+01       2.2746e+06       -9.3068e+06        0.995          20.8
  37      3.9533e+01       2.3768e+06       -1.1858e+07        0.996          22.6
  38      2.8174e+01       3.6264e+06       -1.6598e+07        0.975          24.0
  39      1.9503e+01       6.3835e+06       -2.2382e+07        0.980          25.6
  40      1.3058e+01       1.0894e+07       -3.1114e+07        0.990          27.5
  41      8.4196e+00       2.1655e+07       -4.2822e+07        0.966          29.6
  42      5.2123e+00       3.8266e+07       -5.5550e+07        0.990          32.3
  43      3.0979e+00       6.5090e+07       -6.2583e+07        0.999          35.7
  44      1.7783e+00       9.4836e+07       -5.9617e+07        0.999          40.7
  45      1.0000e+00       1.1861e+08       -4.8612e+07        0.994          45.2

