File.......:  202108180853_c-270_eis_rt - AUG,18.2021

System.....:  
Potential..:  -0.002V
Current....:  -12.127nA
Temperature:  -0.6 +-0.2 C
Time.......:  08:53:34 - 08:54:22
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   45
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+06       2.5825e+00       -6.0959e+02        0.992           0.0
   2      7.5549e+05       5.4638e+00       -8.1563e+02        0.996           1.8
   3      5.7077e+05      -5.9459e+00       -1.0614e+03        0.993           2.3
   4      4.3121e+05       5.4027e+01       -1.3892e+03        0.998           3.3
   5      3.2578e+05       8.3011e+01       -1.8290e+03        0.999           4.2
   6      2.4612e+05       1.3484e+02       -2.4035e+03        0.997           4.7
   7      1.8594e+05       1.6035e+02       -3.1459e+03        0.997           5.1
   8      1.4048e+05       2.5748e+02       -4.0731e+03        0.997           5.5
   9      1.0613e+05       3.5460e+02       -5.4132e+03        0.998           6.0
  10      8.0180e+04       4.9026e+02       -7.1278e+03        0.997           6.4
  11      6.0575e+04       7.5918e+02       -9.2773e+03        0.999           6.9
  12      4.5764e+04       1.2292e+03       -1.2153e+04        0.998           7.6
  13      3.4574e+04       1.8050e+03       -1.5867e+04        0.999           8.2
  14      2.6121e+04       2.6449e+03       -2.0754e+04        0.998           8.7
  15      1.9734e+04       4.0512e+03       -2.7065e+04        0.999           9.2
  16      1.4909e+04       6.2870e+03       -3.5214e+04        0.998           9.6
  17      1.1263e+04       1.0030e+04       -4.5519e+04        0.998          10.1
  18      8.5095e+03       1.5914e+04       -5.8403e+04        1.000          10.5
  19      6.4288e+03       2.5362e+04       -7.3692e+04        0.997          11.0
  20      4.8569e+03       4.0570e+04       -9.0538e+04        0.999          11.7
  21      3.6694e+03       6.1600e+04       -1.0776e+05        0.998          12.4
  22      2.7722e+03       8.9462e+04       -1.2215e+05        0.998          12.8
  23      2.0944e+03       1.2310e+05       -1.3016e+05        1.000          13.3
  24      1.5823e+03       1.5849e+05       -1.2926e+05        0.998          13.7
  25      1.1954e+03       1.9091e+05       -1.2027e+05        0.999          14.2
  26      9.0311e+02       2.1761e+05       -1.0544e+05        0.999          14.7
  27      6.8229e+02       2.3698e+05       -8.8661e+04        0.999          15.1
  28      5.1546e+02       2.5045e+05       -7.2745e+04        1.000          15.6
  29      3.8943e+02       2.5953e+05       -5.8371e+04        1.000          16.0
  30      2.9421e+02       2.6542e+05       -4.7128e+04        1.000          16.5
  31      2.2227e+02       2.6960e+05       -3.8036e+04        0.999          17.0
  32      1.6793e+02       2.7267e+05       -3.0845e+04        0.999          17.4
  33      1.2687e+02       2.7510e+05       -2.5730e+04        1.000          17.9
  34      9.5846e+01       2.7676e+05       -2.1342e+04        1.000          18.4
  35      7.2411e+01       2.7803e+05       -1.8707e+04        1.000          19.0
  36      5.4092e+01       2.7878e+05       -1.3996e+04        1.000          20.4
  37      3.9533e+01       2.8165e+05       -1.8118e+04        1.000          22.2
  38      2.8174e+01       2.8340e+05       -1.7220e+04        0.998          23.6
  39      1.9503e+01       2.8604e+05       -1.8327e+04        0.999          25.2
  40      1.3058e+01       2.8937e+05       -2.0588e+04        1.000          27.0
  41      8.4196e+00       2.9312e+05       -2.4923e+04        0.999          29.2
  42      5.2123e+00       2.9832e+05       -3.1729e+04        1.000          31.8
  43      3.0979e+00       3.0589e+05       -4.2555e+04        1.000          35.1
  44      1.7783e+00       3.1608e+05       -6.0730e+04        1.000          40.0
  45      1.0000e+00       3.3144e+05       -8.7955e+04        1.000          44.6

