Sample	 
Comments	 
Filename	C:\Data\西出研\梅木\20211102オペ\ベッセル\LiFTFSI20wt_2θ_θ.raw
Goniometer	SmartLab(In-plane)
Attachment	Zステージ単独
Monochromater	None
X	0
Y	0
Z	0.03946
ScanningMode	2Theta/Theta
ScanningType	Continuos Scanning
X-Ray	40kV/30mA
入射スリット	2/3deg
受光スリット1	20.000mm
受光スリット2	20.000mm
Cu_K-beta	
Start	5
Stop	60
Step	0.02
Speed	21.6746
Offset	0
17.42	25612.1
17.44	25774.7
17.46	25774.7
17.48	25268.9
17.5	24817.4
17.52	24654.8
17.54	25467.6
17.56	26858.4
17.58	25774.7
17.6	25810.8
17.62	26713.9
17.64	24239.4
17.66	24510.3
17.68	24510.3
17.7	26334.6
17.72	24709
17.74	24745.1
17.76	24167.2
17.78	24727.1
17.8	23896.2
17.82	23842
17.84	25034.1
17.86	23462.7
17.88	24221.3
17.9	24618.7
17.92	23535
17.94	23535
17.96	23372.4
17.98	24113
18	24040.7
18.02	24853.5
18.04	24131
18.06	23426.6
18.08	24275.5
18.1	24492.3
18.12	24907.7
18.14	25485.7
18.16	24672.9
18.18	25142.5
18.2	26280.4
18.22	26551.4
18.24	25648.2
18.26	26045.6
18.28	25431.5
18.3	25142.5
18.32	23950.4
18.34	24998
18.36	24745.1
18.38	24889.6
18.4	25883.1
18.42	24221.3
18.44	25305.1
18.46	25124.4
18.48	24636.8
18.5	25503.8
18.52	26262.4
18.54	25883.1
18.56	25666.3
18.58	26009.5
18.6	26822.3
18.62	26370.7
18.64	26262.4
18.66	27761.5
18.68	28574.3
18.7	28628.5
18.72	28520.1
18.74	29549.7
18.76	30886.3
18.78	31066.9
18.8	28086.6
18.82	29802.5
18.84	28502.1
18.86	28989.7
18.88	27978.3
18.9	27725.4
18.92	27075.2
18.94	26406.9
18.96	25973.4
18.98	25395.4
19	24076.8
19.02	26298.5
19.04	25431.5
19.06	23824
19.08	24022.7
19.1	24727.1
19.12	25160.6
19.14	25142.5
19.16	24979.9
19.18	23643.3
19.2	25467.6
19.22	25702.4
19.24	26948.7
19.26	25774.7
19.28	26840.3
19.3	28032.5
19.32	27057.1
19.34	26732
19.36	26190.1
19.38	26786.2
19.4	26786.2
19.42	26966.8
19.44	26027.6
19.46	25792.7
19.48	24492.3
19.5	24239.4
19.52	24763.2
19.54	24672.9
19.56	24022.7
19.58	23462.7
19.6	23787.8
19.62	23246
19.64	22631.9
19.66	24076.8
19.68	23246
19.7	22433.2
19.72	21999.7
19.74	23372.4
19.76	23824
19.78	22794.4
19.8	23083.4
19.82	22938.9
19.84	22487.4
19.86	22071.9
19.88	22920.9
19.9	22397.1
19.92	21728.8
19.94	21837.1
19.96	21674.6
19.98	23155.7
20	22649.9
20.02	22649.9
20.04	22884.7
20.06	22017.8
20.08	21981.6
20.1	22379
20.12	21475.9
20.14	22433.2
20.16	22397.1
20.18	21331.4
20.2	21945.5
20.22	21150.8
20.24	22108.1
20.26	22686.1
20.28	21114.7
20.3	21421.7
20.32	21439.8
20.34	20970.2
20.36	21873.3
20.38	20753.4
20.4	21999.7
20.42	20952.1
20.44	21566.2
20.46	21421.7
20.48	21566.2
20.5	21403.6
20.52	21855.2
20.54	21638.5
20.56	20988.2
20.58	20319.9
20.6	21530.1
20.62	21042.4
20.64	21819.1
20.66	21205
20.68	19633.6
20.7	19904.5
20.72	21259.1
20.74	21403.6
20.76	21710.7
20.78	20879.8
20.8	20681.2
20.82	20500.5
20.84	20410.2
20.86	20970.2
20.88	20825.7
20.9	20012.9
20.92	21132.7
20.94	21331.4
20.96	20717.3
20.98	20608.9
21	20897.9
21.02	20934
21.04	19778.1
21.06	20464.4
21.08	20374.1
21.1	20536.7
21.12	19832.2
21.14	20861.8
21.16	21457.8
21.18	20645
21.2	20067
21.22	20789.5
21.24	20410.2
21.26	19633.6
21.28	20067
21.3	21385.6
21.32	19814.2
21.34	19561.3
21.36	20843.7
21.38	21638.5
21.4	20843.7
21.42	20681.2
21.44	21981.6
21.46	20374.1
21.48	19705.8
21.5	19814.2
21.52	21241.1
21.54	21060.5
21.56	21801
21.58	21494
21.6	21620.4
21.62	20681.2
21.64	21638.5
21.66	20843.7
21.68	21566.2
21.7	21042.4
21.72	20699.2
21.74	20572.8
21.76	21186.9
21.78	20825.7
21.8	19958.7
21.82	21223
21.84	19705.8
21.86	20717.3
21.88	20825.7
21.9	21313.3
21.92	20012.9
21.94	20356
21.96	20934
21.98	20789.5
22	21114.7
22.02	19398.7
22.04	20211.5
22.06	20428.3
22.08	19471
22.1	20627
22.12	19850.3
22.14	20789.5
22.16	20608.9
22.18	20103.2
22.2	20663.1
22.22	18856.9
22.24	20193.5
22.26	19778.1
22.28	20554.7
22.3	19597.4
22.32	20500.5
22.34	19633.6
22.36	20374.1
22.38	20193.5
22.4	20825.7
22.42	20283.8
22.44	20843.7
22.46	20627
22.48	20861.8
22.5	21638.5
22.52	21223
22.54	21855.2
22.56	21295.3
22.58	21421.7
22.6	20482.5
22.62	21692.6
22.64	22324.8
22.66	20446.3
22.68	20500.5
22.7	21349.5
22.72	20012.9
22.74	19940.6
22.76	20789.5
22.78	20265.7
22.8	21530.1
22.82	20067
22.84	19922.5
22.86	20193.5
22.88	19687.7
22.9	19760
22.92	19579.4
22.94	18622.1
22.96	19236.2
22.98	19452.9
23	19561.3
23.02	19922.5
23.04	20916
23.06	19163.9
23.08	19760
23.1	20067
23.12	20247.7
23.14	19471
23.16	19543.2
23.18	19127.8
23.2	19904.5
23.22	20283.8
23.24	20175.4
23.26	20012.9
23.28	19127.8
23.3	19163.9
23.32	19669.7
23.34	20410.2
23.36	20464.4
23.38	20753.4
23.4	19958.7
23.42	19308.4
23.44	20103.2
23.46	19723.9
23.48	19272.3
23.5	19633.6
23.52	19850.3
23.54	19200.1
23.56	19832.2
