Sample	 
Comments	 
Filename	C:\Data\西出研\梅木\210930オペ\PPOChloranil_2θ_θ.raw
Goniometer	SmartLab(In-plane)
Attachment	Zステージ単独
Monochromater	None
X	0
Y	0
Z	0.05294
ScanningMode	2Theta/Theta
ScanningType	Continuos Scanning
X-Ray	40kV/30mA
入射スリット	2/3deg
受光スリット1	20.000mm
受光スリット2	20.000mm
Cu_K-beta	
Start	10
Stop	90
Step	0.01
Speed	10.4018
Offset	0
13.37	79573.9
13.38	78637.8
13.39	79920.7
13.4	79747.3
13.41	79331.2
13.42	79175.2
13.43	78308.4
13.44	79660.6
13.45	78880.5
13.46	80302.1
13.47	80735.5
13.48	80718.1
13.49	82122.4
13.5	80406.1
13.51	78724.5
13.52	80839.5
13.53	80319.4
13.54	82001
13.55	81272.9
13.56	80596.8
13.57	80718.1
13.58	80579.5
13.59	79348.6
13.6	82798.5
13.61	81064.9
13.62	81238.2
13.63	80111.4
13.64	80319.4
13.65	82053
13.66	82001
13.67	81897
13.68	81862.3
13.69	82365.1
13.7	81567.6
13.71	81741
13.72	80718.1
13.73	78932.5
13.74	82053
13.75	82538.5
13.76	82954.5
13.77	81099.5
13.78	81359.6
13.79	82417.1
13.8	82053
13.81	81602.3
13.82	82625.1
13.83	80804.8
13.84	83578.6
13.85	83526.6
13.86	81619.6
13.87	83561.3
13.88	82174.4
13.89	83127.9
13.9	82070.4
13.91	81186.2
13.92	84012.1
13.93	82313.1
13.94	86109.8
13.95	83821.4
13.96	83231.9
13.97	81342.3
13.98	81394.3
13.99	82607.8
14	82659.8
14.01	82659.8
14.02	80544.8
14.03	82278.4
14.04	80371.4
14.05	80215.4
14.06	82001
14.07	81203.6
14.08	79938
14.09	81827.7
14.1	82711.8
14.11	81030.2
14.12	81515.6
14.13	81099.5
14.14	81255.6
14.15	84896.2
14.16	83457.3
14.17	80735.5
14.18	82486.5
14.19	83665.3
14.2	82625.1
14.21	82139.7
14.22	81272.9
14.23	84428.1
14.24	82833.2
14.25	83596
14.26	82850.5
14.27	83977.4
14.28	82815.8
14.29	83682.7
14.3	82919.9
14.31	84064.1
14.32	83977.4
14.33	83353.3
14.34	81550.3
14.35	82261.1
14.36	81480.9
14.37	82919.9
14.38	83023.9
14.39	82659.8
14.4	83110.6
14.41	83127.9
14.42	82053
14.43	81359.6
14.44	82729.2
14.45	82573.1
14.46	81359.6
14.47	80614.1
14.48	81793
14.49	82087.7
14.5	81463.6
14.51	84376.1
14.52	82902.5
14.53	81758.3
14.54	82833.2
14.55	84168.1
14.56	81602.3
14.57	84965.6
14.58	82105.1
14.59	83994.7
14.6	81654.3
14.61	83231.9
14.62	83700
14.63	82209.1
14.64	80735.5
14.65	82954.5
14.66	82157.1
14.67	82018.4
14.68	83526.6
14.69	84029.4
14.7	84688.2
14.71	80908.8
14.72	82781.2
14.73	83665.3
14.74	82243.7
14.75	83058.6
14.76	81533
14.77	81394.3
14.78	82607.8
14.79	85329.6
14.8	83006.5
14.81	81307.6
14.82	81394.3
14.83	81966.4
14.84	83145.2
14.85	82035.7
14.86	81758.3
14.87	84012.1
14.88	82174.4
14.89	81151.5
14.9	84549.5
