File.......:  202108110912_c-248_eis_rt - AUG,11.2021

System.....:  
Potential..:  -0.016V
Current....:  -399.84pA
Temperature:  -0.6 +-0.2 C
Time.......:  09:12:33 - 09:13:21
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   45
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+06      -1.1004e+01       -7.0515e+02        0.997           0.0
   2      7.5549e+05       4.3482e+00       -9.4754e+02        0.995           1.8
   3      5.7077e+05      -1.0587e+01       -1.2509e+03        0.990           2.3
   4      4.3121e+05       5.5309e+01       -1.6287e+03        0.998           3.3
   5      3.2578e+05       7.9071e+01       -2.1383e+03        0.998           4.2
   6      2.4612e+05       1.2247e+02       -2.8113e+03        0.998           4.7
   7      1.8594e+05       1.6001e+02       -3.6645e+03        0.997           5.1
   8      1.4048e+05       2.3241e+02       -4.8164e+03        0.995           5.5
   9      1.0613e+05       3.1355e+02       -6.3130e+03        0.998           6.0
  10      8.0180e+04       4.0408e+02       -8.3363e+03        0.998           6.4
  11      6.0575e+04       6.6507e+02       -1.0887e+04        0.998           7.1
  12      4.5764e+04       8.6785e+02       -1.4283e+04        0.998           7.8
  13      3.4574e+04       1.1091e+03       -1.8733e+04        0.998           8.2
  14      2.6121e+04       1.4619e+03       -2.4578e+04        1.000           8.7
  15      1.9734e+04       2.0230e+03       -3.2291e+04        0.998           9.2
  16      1.4909e+04       2.8154e+03       -4.2352e+04        0.997           9.6
  17      1.1263e+04       3.9545e+03       -5.5585e+04        0.997          10.1
  18      8.5095e+03       5.4919e+03       -7.2897e+04        0.999          10.5
  19      6.4288e+03       9.4853e+03       -9.5745e+04        0.999          11.2
  20      4.8569e+03       1.3413e+04       -1.2549e+05        0.998          11.9
  21      3.6694e+03       1.9848e+04       -1.6412e+05        0.997          12.4
  22      2.7722e+03       2.9947e+04       -2.1431e+05        0.999          12.8
  23      2.0944e+03       4.6540e+04       -2.7922e+05        0.998          13.3
  24      1.5823e+03       7.3258e+04       -3.6202e+05        0.999          13.7
  25      1.1954e+03       1.1588e+05       -4.6611e+05        1.000          14.2
  26      9.0311e+02       1.8462e+05       -5.9209e+05        0.999          14.7
  27      6.8229e+02       2.9093e+05       -7.3808e+05        0.998          15.1
  28      5.1546e+02       4.6000e+05       -8.8748e+05        0.999          15.8
  29      3.8943e+02       6.7747e+05       -1.0285e+06        0.998          16.5
  30      2.9421e+02       9.4593e+05       -1.1372e+06        0.999          17.0
  31      2.2227e+02       1.2306e+06       -1.1807e+06        0.998          17.4
  32      1.6793e+02       1.5557e+06       -1.1343e+06        0.996          17.9
  33      1.2687e+02       1.8303e+06       -1.0485e+06        0.999          18.3
  34      9.5846e+01       2.0199e+06       -8.9101e+05        0.999          18.9
  35      7.2411e+01       2.1587e+06       -7.5122e+05        0.998          19.4
  36      5.4092e+01       2.1307e+06       -4.3000e+05        0.999          20.8
  37      3.9533e+01       2.4087e+06       -6.1969e+05        0.997          22.6
  38      2.8174e+01       2.4323e+06       -4.7859e+05        0.981          24.0
  39      1.9503e+01       2.5110e+06       -4.0667e+05        0.987          25.6
  40      1.3058e+01       2.5908e+06       -3.3341e+05        0.996          27.5
  41      8.4196e+00       2.6367e+06       -3.2938e+05        0.990          29.6
  42      5.2123e+00       2.7141e+06       -3.2886e+05        0.997          32.2
  43      3.0979e+00       2.7944e+06       -3.5149e+05        1.000          35.6
  44      1.7783e+00       2.9035e+06       -4.0992e+05        1.000          40.5
  45      1.0000e+00       3.0469e+06       -4.9639e+05        1.000          45.0

