File.......:  202108171252_c-268_eis_rt - AUG,17.2021

System.....:  
Potential..:  0.002V
Current....:  -56.544nA
Temperature:  -0.6 +-0.1 C
Time.......:  12:52:24 - 12:53:12
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   45
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+06       5.0146e+01       -1.0080e+01        0.999           0.0
   2      7.5549e+05       5.1122e+01       -1.1124e+01        1.000           1.3
   3      5.7077e+05       5.2716e+01       -1.2015e+01        0.999           2.1
   4      4.3121e+05       5.4447e+01       -1.3301e+01        1.000           2.8
   5      3.2578e+05       5.6460e+01       -1.4902e+01        1.000           3.5
   6      2.4612e+05       5.8590e+01       -1.6746e+01        1.000           3.9
   7      1.8594e+05       6.1096e+01       -1.8982e+01        1.000           4.4
   8      1.4048e+05       6.4060e+01       -2.1568e+01        1.000           4.8
   9      1.0613e+05       6.8119e+01       -2.4690e+01        1.000           5.5
  10      8.0180e+04       7.2028e+01       -2.8148e+01        1.000           6.2
  11      6.0575e+04       7.6395e+01       -3.1955e+01        1.000           6.6
  12      4.5764e+04       8.1341e+01       -3.6319e+01        1.000           7.1
  13      3.4574e+04       8.6788e+01       -4.1281e+01        1.000           7.5
  14      2.6121e+04       9.2838e+01       -4.6944e+01        0.999           8.0
  15      1.9734e+04       9.9435e+01       -5.3608e+01        1.000           8.4
  16      1.4909e+04       1.0667e+02       -6.1447e+01        1.000           8.9
  17      1.1263e+04       1.1461e+02       -7.0945e+01        0.999           9.3
  18      8.5095e+03       1.2329e+02       -8.2437e+01        0.999           9.8
  19      6.4288e+03       1.3287e+02       -9.6633e+01        1.000          10.3
  20      4.8569e+03       1.4368e+02       -1.1415e+02        0.999          10.7
  21      3.6694e+03       1.5612e+02       -1.3579e+02        0.999          11.2
  22      2.7722e+03       1.7026e+02       -1.6310e+02        1.000          11.6
  23      2.0944e+03       1.8705e+02       -1.9722e+02        1.000          12.1
  24      1.5823e+03       2.0741e+02       -2.3984e+02        0.999          12.6
  25      1.1954e+03       2.3227e+02       -2.9290e+02        0.999          13.0
  26      9.0311e+02       2.6356e+02       -3.5838e+02        0.998          13.5
  27      6.8229e+02       3.0300e+02       -4.3888e+02        0.997          13.9
  28      5.1546e+02       3.5298e+02       -5.3699e+02        0.999          14.4
  29      3.8943e+02       4.1383e+02       -6.5089e+02        0.997          15.1
  30      2.9421e+02       4.9386e+02       -7.9205e+02        0.997          15.8
  31      2.2227e+02       5.9615e+02       -9.6001e+02        0.997          16.2
  32      1.6793e+02       7.2339e+02       -1.1583e+03        0.997          16.7
  33      1.2687e+02       8.8184e+02       -1.3906e+03        0.996          17.2
  34      9.5846e+01       1.0784e+03       -1.6616e+03        0.996          17.7
  35      7.2411e+01       1.3187e+03       -1.9722e+03        0.996          18.3
  36      5.4092e+01       1.6170e+03       -2.3445e+03        0.996          19.7
  37      3.9533e+01       2.0122e+03       -2.8056e+03        0.995          21.4
  38      2.8174e+01       2.5335e+03       -3.3875e+03        0.995          22.9
  39      1.9503e+01       3.2260e+03       -4.1236e+03        0.994          24.5
  40      1.3058e+01       4.1572e+03       -5.0783e+03        0.993          26.4
  41      8.4196e+00       5.4272e+03       -6.3327e+03        0.992          29.0
  42      5.2123e+00       7.1977e+03       -8.0359e+03        0.992          32.2
  43      3.0979e+00       9.6485e+03       -1.0323e+04        0.990          35.6
  44      1.7783e+00       1.3089e+04       -1.3472e+04        0.990          40.5
  45      1.0000e+00       1.7681e+04       -1.7618e+04        0.987          45.2

