File.......:  cell3ppochloranillitfsi10wt - SEP,07.2021

System.....:  
Potential..:  0.001V
Current....:  -7.058nA
Temperature:  -0.7 +-0.2 C
Time.......:  16:46:55 - 16:47:42
Comment....:  
              
              
              
              Main
time.......:  9480 s
Impedance samples

Lines:   45
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+06      -2.0103e-01       -8.2632e+02        0.998           0.0
   2      7.5549e+05       2.1963e+01       -1.1024e+03        0.993           1.8
   3      5.7077e+05      -4.9530e+00       -1.4778e+03        0.991           2.3
   4      4.3121e+05       1.1045e+02       -1.8896e+03        0.997           3.3
   5      3.2578e+05       1.7578e+02       -2.4827e+03        0.995           4.2
   6      2.4612e+05       2.7991e+02       -3.2398e+03        0.996           4.7
   7      1.8594e+05       3.5096e+02       -4.2667e+03        0.996           5.1
   8      1.4048e+05       5.8406e+02       -5.6339e+03        0.997           5.6
   9      1.0613e+05       7.9192e+02       -7.2117e+03        0.998           6.1
  10      8.0180e+04       1.2248e+03       -9.4112e+03        0.996           6.5
  11      6.0575e+04       1.9047e+03       -1.2173e+04        0.998           7.2
  12      4.5764e+04       2.7934e+03       -1.5791e+04        0.998           7.9
  13      3.4574e+04       4.1429e+03       -2.0380e+04        0.999           8.4
  14      2.6121e+04       6.2725e+03       -2.6235e+04        0.998           8.9
  15      1.9734e+04       9.6033e+03       -3.3456e+04        0.999           9.3
  16      1.4909e+04       1.4787e+04       -4.2066e+04        0.999           9.8
  17      1.1263e+04       2.2398e+04       -5.1904e+04        0.998          10.2
  18      8.5095e+03       3.3518e+04       -6.2386e+04        0.997          10.7
  19      6.4288e+03       4.8456e+04       -7.2003e+04        0.999          11.2
  20      4.8569e+03       6.8129e+04       -7.8022e+04        0.999          11.9
  21      3.6694e+03       8.9192e+04       -8.0341e+04        0.999          12.6
  22      2.7722e+03       1.0971e+05       -7.7804e+04        0.998          13.1
  23      2.0944e+03       1.2769e+05       -7.1273e+04        0.998          13.5
  24      1.5823e+03       1.4216e+05       -6.2480e+04        0.999          14.0
  25      1.1954e+03       1.5274e+05       -5.3543e+04        0.999          14.5
  26      9.0311e+02       1.6056e+05       -4.5223e+04        0.999          15.0
  27      6.8229e+02       1.6622e+05       -3.8329e+04        0.999          15.4
  28      5.1546e+02       1.7050e+05       -3.2853e+04        1.000          15.9
  29      3.8943e+02       1.7388e+05       -2.8726e+04        1.000          16.4
  30      2.9421e+02       1.7704e+05       -2.5783e+04        1.000          16.9
  31      2.2227e+02       1.7978e+05       -2.3921e+04        1.000          17.3
  32      1.6793e+02       1.8227e+05       -2.2797e+04        0.999          17.8
  33      1.2687e+02       1.8485e+05       -2.2681e+04        0.999          18.3
  34      9.5846e+01       1.8742e+05       -2.2998e+04        1.000          18.8
  35      7.2411e+01       1.9086e+05       -2.3573e+04        1.000          19.4
  36      5.4092e+01       1.9430e+05       -2.8748e+04        1.000          20.8
  37      3.9533e+01       1.9828e+05       -2.9027e+04        1.000          22.6
  38      2.8174e+01       2.0262e+05       -3.1712e+04        1.000          24.0
  39      1.9503e+01       2.0883e+05       -3.7406e+04        0.999          25.6
  40      1.3058e+01       2.1627e+05       -4.4727e+04        0.999          27.5
  41      8.4196e+00       2.2630e+05       -5.5203e+04        0.999          29.6
  42      5.2123e+00       2.3956e+05       -7.0623e+04        1.000          32.3
  43      3.0979e+00       2.5839e+05       -9.3684e+04        1.000          35.6
  44      1.7783e+00       2.8469e+05       -1.2807e+05        1.000          40.5
  45      1.0000e+00       3.2059e+05       -1.8024e+05        0.999          45.1

