File.......:  cell1ppochloranillitfsi10wt - SEP,07.2021

System.....:  
Potential..:  0.003V
Current....:  -47.323nA
Temperature:  -0.7 +-0.0 C
Time.......:  16:50:39 - 16:51:25
Comment....:  
              
              
              
              Main
time.......:  9480 s
Impedance samples

Lines:   45
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+06       2.0275e+02       -7.4845e+01        0.999           0.0
   2      7.5549e+05       2.1427e+02       -6.2220e+01        0.999           1.0
   3      5.7077e+05       2.2280e+02       -5.1495e+01        0.999           1.5
   4      4.3121e+05       2.2783e+02       -4.1740e+01        1.000           2.3
   5      3.2578e+05       2.3186e+02       -3.4345e+01        1.000           3.0
   6      2.4612e+05       2.3503e+02       -2.8528e+01        1.000           3.4
   7      1.8594e+05       2.3742e+02       -2.3997e+01        1.000           3.9
   8      1.4048e+05       2.3954e+02       -2.0771e+01        1.000           4.4
   9      1.0613e+05       2.4099e+02       -1.8600e+01        1.000           4.8
  10      8.0180e+04       2.4261e+02       -1.7282e+01        1.000           5.3
  11      6.0575e+04       2.4378e+02       -1.7163e+01        1.000           5.7
  12      4.5764e+04       2.4543e+02       -1.7622e+01        1.000           6.2
  13      3.4574e+04       2.4727e+02       -1.8994e+01        1.000           6.7
  14      2.6121e+04       2.4917e+02       -2.0937e+01        1.000           7.1
  15      1.9734e+04       2.5131e+02       -2.3840e+01        1.000           7.6
  16      1.4909e+04       2.5385e+02       -2.7786e+01        1.000           8.1
  17      1.1263e+04       2.5693e+02       -3.2830e+01        1.000           8.5
  18      8.5095e+03       2.6045e+02       -3.9253e+01        1.000           9.0
  19      6.4288e+03       2.6475e+02       -4.7375e+01        1.000           9.5
  20      4.8569e+03       2.6988e+02       -5.7307e+01        1.000           9.9
  21      3.6694e+03       2.7605e+02       -6.9182e+01        1.000          10.4
  22      2.7722e+03       2.8306e+02       -8.4438e+01        1.000          10.9
  23      2.0944e+03       2.9158e+02       -1.0323e+02        0.999          11.4
  24      1.5823e+03       3.0210e+02       -1.2641e+02        1.000          11.8
  25      1.1954e+03       3.1505e+02       -1.5533e+02        1.000          12.3
  26      9.0311e+02       3.3162e+02       -1.9087e+02        1.000          12.8
  27      6.8229e+02       3.5133e+02       -2.3494e+02        1.000          13.2
  28      5.1546e+02       3.7607e+02       -2.8911e+02        1.000          13.7
  29      3.8943e+02       4.0778e+02       -3.5530e+02        0.999          14.2
  30      2.9421e+02       4.4708e+02       -4.3636e+02        0.999          14.7
  31      2.2227e+02       4.9417e+02       -5.3030e+02        0.999          15.4
  32      1.6793e+02       5.5684e+02       -6.4818e+02        0.999          16.1
  33      1.2687e+02       6.3571e+02       -7.9002e+02        0.999          16.5
  34      9.5846e+01       7.3572e+02       -9.5943e+02        0.999          17.1
  35      7.2411e+01       8.6221e+02       -1.1605e+03        0.999          17.7
  36      5.4092e+01       1.0267e+03       -1.4081e+03        0.999          19.1
  37      3.9533e+01       1.2533e+03       -1.7220e+03        0.999          20.9
  38      2.8174e+01       1.5671e+03       -2.1226e+03        0.999          22.3
  39      1.9503e+01       2.0106e+03       -2.6337e+03        0.999          23.9
  40      1.3058e+01       2.6360e+03       -3.2845e+03        0.999          25.8
  41      8.4196e+00       3.5227e+03       -4.1094e+03        0.999          28.1
  42      5.2123e+00       4.7565e+03       -5.1399e+03        0.999          31.2
  43      3.0979e+00       6.4463e+03       -6.4495e+03        0.999          35.2
  44      1.7783e+00       8.6974e+03       -8.1100e+03        0.999          40.2
  45      1.0000e+00       1.1584e+04       -1.0242e+04        0.998          44.8

