File.......:  202108161253_c-262_eis_rt - AUG,16.2021

System.....:  
Potential..:  -0.002V
Current....:  -59.223nA
Temperature:  -0.6 +-0.1 C
Time.......:  12:53:24 - 12:54:12
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   45
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+06       2.4114e+01       -3.3793e+00        0.999           0.0
   2      7.5549e+05       2.4567e+01       -4.1930e+00        0.999           1.3
   3      5.7077e+05       2.5154e+01       -5.0914e+00        1.000           1.8
   4      4.3121e+05       2.5800e+01       -6.1446e+00        1.000           2.5
   5      3.2578e+05       2.6593e+01       -7.3854e+00        1.000           3.2
   6      2.4612e+05       2.7505e+01       -8.8415e+00        1.000           3.7
   7      1.8594e+05       2.8597e+01       -1.0600e+01        1.000           4.1
   8      1.4048e+05       2.9908e+01       -1.2724e+01        1.000           4.6
   9      1.0613e+05       3.1419e+01       -1.5267e+01        1.000           5.0
  10      8.0180e+04       3.3273e+01       -1.8364e+01        1.000           5.5
  11      6.0575e+04       3.5301e+01       -2.2094e+01        1.000           5.9
  12      4.5764e+04       3.7837e+01       -2.6659e+01        1.000           6.3
  13      3.4574e+04       4.0803e+01       -3.2282e+01        1.000           6.8
  14      2.6121e+04       4.4332e+01       -3.9040e+01        1.000           7.3
  15      1.9734e+04       4.9079e+01       -4.7814e+01        0.999           8.0
  16      1.4909e+04       5.4173e+01       -5.8099e+01        1.000           8.6
  17      1.1263e+04       6.0238e+01       -7.0852e+01        0.999           9.1
  18      8.5095e+03       6.7592e+01       -8.6529e+01        1.000           9.6
  19      6.4288e+03       7.6499e+01       -1.0596e+02        0.999          10.0
  20      4.8569e+03       8.7544e+01       -1.2985e+02        0.999          10.5
  21      3.6694e+03       1.0154e+02       -1.5914e+02        0.999          10.9
  22      2.7722e+03       1.1876e+02       -1.9519e+02        0.999          11.4
  23      2.0944e+03       1.4051e+02       -2.3915e+02        0.998          11.8
  24      1.5823e+03       1.6798e+02       -2.9264e+02        0.998          12.3
  25      1.1954e+03       2.0238e+02       -3.5733e+02        0.999          12.8
  26      9.0311e+02       2.4590e+02       -4.3504e+02        0.997          13.2
  27      6.8229e+02       3.0024e+02       -5.2787e+02        0.997          13.7
  28      5.1546e+02       3.6526e+02       -6.3349e+02        0.998          14.4
  29      3.8943e+02       4.4970e+02       -7.6304e+02        0.996          15.1
  30      2.9421e+02       5.5313e+02       -9.1452e+02        0.997          15.5
  31      2.2227e+02       6.8122e+02       -1.0912e+03        0.996          16.0
  32      1.6793e+02       8.3586e+02       -1.2961e+03        0.996          16.4
  33      1.2687e+02       1.0226e+03       -1.5326e+03        0.995          16.9
  34      9.5846e+01       1.2473e+03       -1.8060e+03        0.995          17.4
  35      7.2411e+01       1.5146e+03       -2.1167e+03        0.994          18.0
  36      5.4092e+01       1.8390e+03       -2.4892e+03        0.994          19.4
  37      3.9533e+01       2.2599e+03       -2.9532e+03        0.993          21.2
  38      2.8174e+01       2.8083e+03       -3.5428e+03        0.993          22.7
  39      1.9503e+01       3.5303e+03       -4.2911e+03        0.992          24.2
  40      1.3058e+01       4.4964e+03       -5.2659e+03        0.991          26.6
  41      8.4196e+00       5.8264e+03       -6.5602e+03        0.990          29.2
  42      5.2123e+00       7.6889e+03       -8.3086e+03        0.990          31.9
  43      3.0979e+00       1.0274e+04       -1.0620e+04        0.989          35.3
  44      1.7783e+00       1.3920e+04       -1.3754e+04        0.990          40.2
  45      1.0000e+00       1.8763e+04       -1.7735e+04        0.988          44.9

